Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2009,Jasper Brinkley,South Carolina,ILB,74,252,,4.67,26,35.5,114,4.32,7.03
2009,Kenny Britt,Rutgers,WR,75,218,,4.49,23,37.0,124,4.47,
2009,Eben Britton,Arizona,OT,78,309,31,5.14,24,28.5,100,4.91,7.87
2009,Jared Bronson,Central Washington,TE,76,253,,4.70,,32.5,116,4.33,7.15
2009,Andre Brown,North Carolina State,RB,73,224,,4.37,24,37.0,115,4.33,7.35
2009,Cody Brown,Connecticut,OLB,74,244,,4.76,26,36.5,120,4.40,7.10
2009,Donald Brown,Connecticut,RB,70,210,,4.46,,41.5,125,4.10,6.93
2009,Everette Brown,Florida State,DE,74,256,,4.65,26,31.5,114,4.53,7.55
2009,Nathan Brown,Central Arkansas,QB,73,219,,4.86,,30.5,106,4.44,7.43
2009,Rob Bruggeman,Iowa,C,76,293,,*5.05,30,,,,
2009,David Bruton,Notre Dame,FS,74,219,,4.40,19,41.5,132,4.28,6.60
2009,Joe Burnett,Central Florida,CB,70,192,,4.58,22,35.5,118,4.25,6.68
2009,Darius Butler,Connecticut,CB,71,183,,4.41,,43.0,134,4.18,6.92
2009,Deon Butler,Penn State,WR,71,182,,4.31,12,34.5,118,4.48,7.01
2009,Victor Butler,Oregon State,OLB,74,248,,4.76,24,33.0,113,4.40,7.21
2009,Demetrius Byrd,Louisiana State,WR,73,196,,4.35,,31.5,117,,
2009,Gerald Cadogan,Penn State,OT,77,309,,4.99,26,25.0,95,4.80,8.05
2009,Antoine Caldwell,Alabama,C,75,309,,5.24,23,28.0,111,5.04,7.96
2009,Trevor Canfield,Cincinnati,OG,77,307,,5.30,29,,,,
2009,Hunter Cantwell,Louisville,QB,77,235,,5.22,,26.0,99,4.59,7.40
2009,Don Carey,Norfolk State (VA),CB,71,192,,4.49,18,,,,
2009,James Casey,Rice,FB,75,246,,4.74,28,36.0,111,4.48,7.00
2009,Jonathan Casillas,Wisconsin,OLB,73,228,,*4.50,24,,,,
2009,Jeremy Childs,Boise State,WR,73,200,,4.62,,33.5,115,4.26,6.90
2009,Patrick Chung,Oregon,SS,71,212,,4.49,25,34.0,119,,
2009,Chris Clemons,Clemson,FS,73,208,,4.33,19,37.5,127,4.38,7.27
2009,Glen Coffee,Alabama,RB,73,209,,4.50,24,36.0,121,4.51,7.35
2009,Austin Collie,BYU,WR,73,200,,4.56,17,34.0,120,4.24,6.78
2009,Emanuel Cook,South Carolina,SS,70,197,,4.57,18,35.0,116,,
2009,Jared Cook,South Carolina,TE,77,246,,4.49,23,41.0,123,,
2009,Jason Cook,Mississippi,FB,71,244,,*4.71,21,,,,
2009,Jon Cooper,Oklahoma,C,74,291,,5.09,31,29.5,105,4.60,7.46
2009,Quan Cosby,Texas,WR,69,196,,4.50,,,,4.47,7.28
2009,Aaron Curry,Wake Forest,OLB,74,254,,4.52,25,37.0,124,4.51,7.15
2009,Brian Cushing,Southern California,OLB,75,243,23,4.64,30,35.0,120,4.22,6.84
2009,Chase Daniel,Missouri,QB,73,218,,4.79,,33.0,,4.31,7.28
2009,C.J. Davis,Pittsburgh,OG,74,308,,5.51,21,25.5,88,4.93,8.09
2009,James Davis,Clemson,RB,71,218,,4.55,17,32.0,109,4.37,7.15
2009,Nate Davis,Ball State,QB,74,226,,4.95,,26.5,99,,
2009,Rulon Davis,California,DE,77,281,,5.00,20,30.0,111,,
2009,Vontae Davis,Illinois,CB,71,203,,4.40,25,36.0,125,4.07,6.75
2009,Will Davis,Illinois,DE,74,261,,4.84,27,33.0,115,4.45,7.38
2009,Louis Delmas,Western Michigan,FS,73,202,12,4.52,12,37.0,126,4.17,6.67
2009,Jarett Dillard,Rice,WR,70,191,,4.52,13,42.5,129,4.41,7.10
2009,Davon Drew,East Carolina,TE,76,256,,4.78,17,29.5,113,4.56,7.28
2009,Dominique Edison,Stephen F Austin,WR,74,204,,4.43,,37.0,120,4.18,
2009,Pannel Egboh,Stanford,DE,78,276,,4.90,26,31.5,116,4.40,7.24
2009,Kevin Ellison,Southern California,OLB,73,227,,4.80,32,,,,
2009,Larry English,Northern Illinois,OLB,74,255,,4.82,24,36.0,107,4.38,7.26
2009,Maurice Evans,Penn State,DE,74,274,,5.00,17,29.0,107,4.57,7.32
2009,Paul Fanaika,Arizona State,OG,77,327,,*5.48,15,,,,
2009,Marlon Favorite,Louisiana State,DT,73,317,,*5.12,26,,,,
2009,Ray Feinga,BYU,OG,76,337,,*5.32,30,,,,
2009,Anthony Felder,California,ILB,74,233,,4.69,28,,116,,
2009,Robby Felix,Texas-El Paso,C,75,302,,5.20,33,29.0,97,4.73,7.96
2009,Tony Fiammetta,Syracuse,FB,73,245,,4.58,30,34.0,112,4.49,7.31
2009,Alex Fletcher,Stanford,C,74,297,,5.39,30,28.0,96,4.65,7.78
2009,Bradley Fletcher,Iowa,CB,73,196,,4.47,20,38.5,122,4.29,7.04
2009,Moise Fokou,Maryland,OLB,73,233,,4.65,12,31.0,121,4.28,7.09
2009,Zack Follett,California,OLB,74,236,,4.69,,37.0,117,,7.31
2009,Arian Foster,Tennessee,RB,73,226,,*4.68,23,,,,
2009,Brooks Foster,North Carolina,WR,73,201,,*4.45,27,,,,
2009,Ramon Foster,Tennessee,OT,77,328,,5.57,20,26.0,92,4.98,7.96
2009,Coye Francies,San Jose State,CB,73,185,,4.63,24,36.0,123,4.24,6.81
2009,Josh Freeman,Kansas State,QB,78,248,27,4.90,,33.5,119,4.43,7.11
2009,Marcus Freeman,Ohio State,OLB,73,239,,4.65,30,37.0,113,4.12,6.98
2009,Xavier Fulton,Illinois,OT,76,302,,5.01,27,31.0,111,4.56,7.35
2009,Juan Garcia,Washington,OG,74,307,,5.42,34,25.0,93,4.87,8.00
2009,Dan Gay,Baylor,OG,76,308,,5.50,18,22.5,86,5.42,8.67
2009,Jarron Gilbert,San Jose State,DE,77,288,,4.81,28,35.5,119,4.56,7.70
2009,Cody Glenn,Nebraska,OLB,72,244,,*4.78,25,,,,
2009,Mike Goodson,Texas A&M,RB,73,208,,4.46,14,39.5,118,4.22,6.89
2009,Adrian Grady,Louisville,DT,74,298,,5.19,31,32.0,105,4.72,7.68
2009,Tyronne Green,Auburn,OG,74,309,,5.40,22,,,,
2009,Courtney Greene,Rutgers,SS,73,212,,4.55,21,34.5,116,4.16,7.35
2009,Shonn Greene,Iowa,RB,71,227,,4.62,19,37.0,121,4.40,7.10
2009,Dan Gronkowski,Maryland,TE,78,255,,4.79,26,33.0,122,4.26,6.92
2009,Michael Hamlin,Clemson,SS,74,214,,4.57,17,37.5,117,4.42,7.14
2009,Cullen Harper,Clemson,QB,75,225,,4.95,19,30.0,105,4.49,7.43
2009,Graham Harrell,Texas Tech,QB,74,223,23,5.07,,29.5,98,4.56,7.45
2009,Cary Harris,Southern California,CB,73,187,,4.58,18,,,,
2009,Nic Harris,Oklahoma,OLB,75,234,,4.86,15,31.5,109,4.37,7.05
2009,Ra'Shon Harris,Oregon,DT,76,298,,4.99,28,25.5,106,4.87,8.18
2009,Victor Harris,Virginia Tech,CB,71,198,,4.68,,33.5,118,3.98,6.68
2009,Brian Hartline,Ohio State,WR,74,195,,4.52,,34.5,120,4.12,6.65
2009,Percy Harvin,Florida,WR,71,192,12,4.39,19,,,,
2009,Brett Helms,Louisiana State,C,74,286,,*5.36,25,,,,
2009,Darrius Heyward-Bey,Maryland,WR,74,210,,4.25,16,38.5,126,4.18,6.80
2009,Anthony Hill,North Carolina State,TE,77,262,,4.84,21,30.5,107,4.56,7.31
2009,SammieLee Hill,Stillman,DT,76,329,,5.12,27,28.0,109,4.97,7.89
2009,Stephen Hodge,Texas Christian,OLB,73,234,,4.59,22,35.0,115,4.34,7.21
2009,Chase Holbrook,New Mexico State,QB,76,242,,5.12,,27.0,108,4.65,7.93
2009,Lendy Holmes,Oklahoma,FS,73,206,,4.69,16,32.0,112,4.32,7.28
2009,Evander Hood,Missouri,DT,75,300,,4.83,34,33.0,108,4.55,7.50
2009,Brian Hoyer,Michigan State,QB,74,215,,5.02,,32.0,109,4.42,7.10
2009,Brandon Hughes,Oregon State,CB,71,182,,4.40,8,36.5,128,4.23,6.90
2009,Juaquin Iglesias,Oklahoma,WR,73,210,,4.44,,34.5,116,4.40,
2009,Cornelius Ingram,Florida,TE,76,245,,4.68,21,33.0,,4.53,7.12
2009,Corvey Irvin,Georgia,DT,75,301,,4.96,24,24.5,97,4.73,7.44
2009,Greg Isdaner,West Virginia,OG,76,325,,5.42,24,27.0,92,5.07,7.96
2009,Mortty Ivy,West Virginia,ILB,74,248,,4.88,18,25.5,104,4.75,7.35
2009,Tyson Jackson,Louisiana State,DE,76,296,,4.94,,28.5,102,4.80,7.64
2009,Tim Jamison,Michigan,DE,75,256,,5.07,21,30.0,107,4.60,7.56
2009,Ricky Jean Francois,Louisiana State,DT,75,295,,*5.18,25,26.0,,,
2009,Malcolm Jenkins,Ohio State,CB,73,204,,4.51,15,33.0,124,4.08,6.59
2009,Rashad Jennings,Liberty,RB,73,231,,4.59,29,34.0,120,4.20,6.86
2009,Bruce Johnson,Miami,CB,70,170,,4.49,6,34.5,125,4.05,6.71
2009,David Johnson,Arkansas State,FB,74,260,,4.73,21,32.5,113,4.43,7.28
2009,Domonique Johnson,Jackson State,CB,74,198,,4.50,7,32.0,116,4.30,7.00
2009,Gartrell Johnson,Colorado State,RB,70,219,,4.75,20,34.0,114,,
2009,Herman Johnson,Louisiana State,OG,79,356,,5.50,21,,,,
2009,Ian Johnson,Boise State,RB,71,212,,4.41,26,33.0,116,4.18,6.93
2009,Jeremiah Johnson,Oregon,RB,69,209,,4.62,20,35.0,115,,
2009,Michael Johnson,Georgia Tech,DE,79,266,,4.69,28,38.5,128,4.37,7.42
2009,Quinn Johnson,Louisiana State,FB,73,246,,4.82,16,32.0,115,,
2009,Rashad Johnson,Alabama,FS,71,203,,4.49,15,37.0,120,4.23,7.09
2009,Taurus Johnson,South Florida,WR,73,206,,4.49,18,35.5,121,4.24,7.37
2009,Aaron Kelly,Clemson,WR,77,204,,4.49,11,38.0,119,4.45,7.25
2009,Andy Kemp,Wisconsin,OG,77,313,,5.48,23,25.5,91,4.86,7.86
2009,Anthony Kimble,Stanford,RB,73,216,,4.60,17,36.0,122,4.40,7.08
2009,Mitch King,Iowa,DT,74,280,,4.83,23,33.5,109,4.58,7.60
2009,Terrance Knighton,Temple,DT,75,321,,5.21,,28.0,103,4.78,7.90
2009,Johnny Knox,Abilene Christian,WR,73,185,,4.29,,35.0,122,4.15,6.81
2009,Troy Kropog,Tulane,OT,78,309,,5.30,21,30.0,100,4.84,7.65
2009,Paul Kruger,Utah,DE,76,263,,4.83,24,32.5,108,4.47,7.52
2009,James Laurinaitis,Ohio State,ILB,74,244,,4.76,22,33.0,115,4.24,6.93
2009,Quinten Lawrence,McNeese State (LA),WR,72,184,,*4.40,20,,,,
2009,Andy Levitre,Oregon State,OG,75,305,,5.33,23,30.5,103,4.52,
2009,DeAndre Levy,Wisconsin,OLB,74,236,,*4.56,19,,,,
2009,Cornelius Lewis,Tennessee State,OT,76,332,,5.22,29,24.5,90,,
2009,Keenan Lewis,Oregon State,CB,73,195,,4.47,19,33.5,123,,
2009,Kyle Link,McNeese State (LA),OT,78,305,,*5.48,19,,,,
2009,Phil Loadholt,Oklahoma,OT,80,332,,5.49,24,29.0,95,5.06,8.18
2009,Marlon Lucky,Nebraska,RB,73,216,,4.50,18,33.5,114,,7.10
2009,Jonathan Luigs,Arkansas,C,76,301,,5.14,26,31.0,99,4.79,7.69
2009,Jeremy Maclin,Missouri,WR,73,198,25,4.45,,,,,
2009,Alex Magee,Purdue,DT,75,298,,5.03,30,29.5,103,4.55,7.52
2009,Kaluka Maiava,Southern California,OLB,73,229,,4.70,30,,110,4.20,6.98
2009,Marcus Mailei,Weber State (UT),FB,73,248,,4.87,22,35.0,113,4.33,7.36
2009,Sen'Derrick Marks,Auburn,DT,74,306,,5.00,,33.0,,,
2009,Orion Martin,Virginia Tech,DE,74,262,,4.81,24,32.0,108,4.63,7.90
2009,Sherrod Martin,Troy,CB,73,198,,4.43,12,36.0,123,3.98,6.60
2009,Mohamed Massaquoi,Georgia,WR,74,210,,4.60,,36.5,127,,
2009,Clay Matthews,Southern California,OLB,75,240,27,4.62,23,35.5,121,4.18,6.90
2009,Rey Maualuga,Southern California,ILB,74,249,15,4.78,23,,107,,
2009,Aaron Maybin,Penn State,DE,76,249,,4.78,22,38.0,124,4.38,7.52
2009,Darcel McBath,Texas Tech,FS,73,198,,4.58,14,38.0,119,4.16,6.80
2009,Marcus McClinton,Kentucky,FS,73,210,,4.51,16,37.0,120,4.22,7.45
2009,Stephen McGee,Texas A&M,QB,75,225,,4.61,,33.0,112,4.49,7.34
2009,Tyrone McKenzie,South Florida,OLB,74,243,,4.76,27,,112,,
2009,Scott McKillop,Pittsburgh,ILB,73,244,,4.70,27,35.5,119,4.39,7.00
2009,Kenny McKinley,South Carolina,WR,73,189,,4.37,,37.0,113,4.10,6.96
2009,Gerald McRath,Southern Mississippi,ILB,75,231,,4.49,19,34.0,123,4.35,7.24
2009,Andrew Means,Indiana,WR,73,214,,4.46,12,34.5,116,4.21,6.85
2009,Jamon Meredith,South Carolina,OT,77,304,,4.99,31,28.0,105,4.82,8.01
2009,Maurice Miller,Mississippi,OG,75,327,,5.44,21,28.5,97,5.03,8.42
2009,Roy Miller,Texas,DT,73,310,,4.95,36,32.0,103,4.74,8.01
2009,Khalif Mitchell,East Carolina,DT,77,318,,5.08,30,30.0,109,4.71,7.45
2009,Marko Mitchell,Nevada,WR,76,218,,4.43,9,32.0,116,4.33,7.04
2009,Fili Moala,Southern California,DT,76,305,,5.07,25,30.5,100,,
2009,Eugene Monroe,Virginia,OT,77,309,24,5.18,23,28.5,110,4.79,7.86
2009,D.J. Moore,Vanderbilt,CB,70,192,,4.56,17,39.5,118,4.28,7.01
2009,Kyle Moore,Southern California,DE,77,272,,4.81,22,30.5,105,4.47,7.40
2009,William Moore,Missouri,SS,73,221,,4.56,16,37.0,123,4.26,6.81
2009,Knowshon Moreno,Georgia,RB,71,217,,4.50,25,35.5,115,4.27,6.84
2009,Cameron Morrah,California,TE,76,244,,4.65,24,32.5,115,4.36,6.99
2009,Ryan Mouton,Hawaii,CB,69,187,,4.51,18,39.5,129,,
2009,Captain Munnerlyn,South Carolina,CB,69,182,,4.51,19,37.5,121,4.20,7.15
2009,Louis Murphy,Florida,WR,75,203,,4.32,12,,,,
2009,Lydon Murtha,Nebraska,OT,79,306,,4.82,25,35.0,110,4.34,7.06
2009,Shawn Nelson,Southern Mississippi,TE,77,240,,4.52,19,33.0,115,4.46,6.96
2009,Hakeem Nicks,North Carolina,WR,73,212,11,4.51,,36.0,,,
2009,Troy Nolan,Arizona State,FS,73,206,,4.63,12,31.5,117,4.30,7.06
2009,Chris Ogbonnaya,Texas,RB,73,220,,4.57,19,35.0,111,4.29,6.85
2009,Kevin Ogletree,Virginia,WR,73,196,,4.36,,36.0,122,4.08,6.67
2009,Michael Oher,Mississippi,OT,77,309,19,5.34,21,30.5,103,4.60,7.81
2009,Seth Olsen,Iowa,OG,77,306,,5.23,23,24.5,90,4.70,7.59
2009,Brian Orakpo,Texas,DE,75,263,,4.63,31,39.5,,,
2009,Branden Ore,West Liberty,RB,71,214,,4.61,21,36.0,112,4.44,7.35
2009,Christopher Owens,San Jose State,CB,70,181,,4.44,14,34.5,110,4.16,6.93
2009,Curtis Painter,Purdue,QB,75,225,,4.87,,29.0,102,4.48,7.00
2009,Ryan Palmer,Texas,CB,68,190,,4.54,16,36.5,121,4.29,7.12
2009,Anthony Parker,Tennessee,OG,74,297,,*5.08,24,,,,
2009,Augustus Parrish,Kent State (OH),OT,76,303,,5.35,21,,78,,
2009,Bear Pascoe,Fresno State,TE,77,251,,4.96,,26.5,107,4.55,7.65
2009,Darius Passmore,Marshall,WR,73,188,,4.51,,33.5,,,
2009,Cedric Peerman,Virginia,RB,70,216,,4.34,27,40.0,117,4.29,6.99
2009,Derek Pegues,Mississippi State,FS,70,199,,4.63,23,36.0,119,4.30,7.08
2009,Brandon Pettigrew,Oklahoma State,TE,78,263,,4.80,22,33.0,118,4.37,7.12
2009,Jason Phillips,Texas Christian,ILB,73,239,,4.60,20,34.0,120,4.32,
2009,John Phillips,Virginia,TE,78,251,,4.78,20,33.5,112,4.27,6.84
2009,Zach Potter,Nebraska,DE,79,279,,4.90,20,31.0,106,4.48,7.75
2009,Jerraud Powers,Auburn,CB,69,188,,4.51,15,36.5,122,4.08,7.09
2009,Myron Pryor,Kentucky,DT,73,319,,5.03,,30.0,107,4.75,8.16
2009,Glover Quin,New Mexico,FS,71,204,,4.50,22,38.0,119,4.43,7.39
2009,Richard Quinn,North Carolina,TE,76,264,,4.88,24,32.5,119,4.62,7.50
2009,B.J. Raji,Boston College,DT,74,337,,5.12,33,32.0,103,4.69,7.90
2009,Mike Reilly,Central Washington,QB,75,214,,4.79,,30.5,109,4.11,6.76
2009,Garrett Reynolds,North Carolina,OT,80,309,,5.40,19,22.0,94,4.88,7.87
2009,Darryl Richard,Georgia Tech,DT,75,303,,*5.08,17,25.5,,,
2009,Javon Ringer,Michigan State,RB,69,205,,4.55,23,34.0,115,4.11,6.87
2009,Duke Robinson,Oklahoma,OG,77,329,,5.32,,,,,
2009,Lee Robinson,Alcorn State,OLB,74,249,,4.71,24,32.5,113,4.67,7.57
2009,Brian Robiskie,Ohio State,WR,75,209,,4.46,,37.5,,4.19,6.72
2009,Mark Sanchez,Southern California,QB,74,227,28,4.93,,32.5,116,4.21,7.06
2009,Jamarca Sanford,Mississippi,SS,70,214,,4.50,29,33.5,116,4.20,7.02
2009,Lydell Sargeant,Penn State,CB,69,190,,4.49,15,35.0,117,4.21,7.00
2009,Bernard Scott,Abilene Christian,RB,70,200,,4.44,21,36.0,125,4.08,6.82
2009,Dorell Scott,Clemson,DT,75,312,,4.92,29,30.5,107,4.84,8.28
2009,Matt Shaughnessy,Wisconsin,DE,77,266,,4.86,24,30.5,112,4.88,7.68
2009,Kory Sheets,Purdue,RB,71,208,,4.39,15,37.0,121,4.39,7.18
2009,A.Q. Shipley,Penn State,C,73,304,,5.19,33,31.0,100,4.40,7.46
2009,Lawrence Sidbury,Richmond,DE,75,266,,4.53,28,35.0,120,4.43,7.46
2009,Clint Sintim,Virginia,OLB,75,256,,4.75,,34.5,119,4.40,7.37
2009,Alphonso Smith,Wake Forest,CB,69,193,,4.47,13,34.0,125,4.38,7.09
2009,DeAngelo Smith,Cincinnati,CB,71,194,,4.50,17,31.5,109,4.35,7.27
2009,Jason Smith,Baylor,OT,77,309,23,5.09,33,24.0,96,4.69,7.53
2009,Sean Smith,Utah,CB,76,214,,4.50,10,34.0,119,4.15,6.92
2009,Brannan Southerland,Georgia,FB,73,242,,4.69,28,38.0,120,4.40,7.40
2009,Kory Sperry,Colorado State,TE,77,238,,4.70,20,33.5,122,4.25,7.00
2009,C.J. Spillman,Marshall,FS,73,197,,4.45,,41.5,122,4.33,7.05
2009,Matthew Stafford,Georgia,QB,74,225,38,4.81,,30.5,107,4.47,7.06
2009,Sammie Stroughter,Oregon State,WR,70,189,,4.54,13,30.0,110,4.28,7.03
2009,Stryker Sulak,Missouri,DE,77,251,,4.63,22,31.0,113,4.58,7.31
2009,Tyrell Sutton,Northwestern,RB,68,211,,4.68,,33.0,114,4.32,6.94
2009,Curtis Taylor,Louisiana State,FS,74,207,,4.64,13,37.5,129,4.23,7.25
2009,Terrance Taylor,Michigan,DT,73,306,,5.22,37,30.0,104,5.06,7.78
2009,Jaimie Thomas,Maryland,OG,76,323,,5.29,20,,,,
2009,Mike Thomas,Arizona,WR,68,195,,4.30,,40.5,126,4.28,6.65
2009,Morgan Trent,Michigan,CB,73,193,,4.50,23,38.0,127,4.01,7.05
2009,Fenuki Tupou,Oregon,OT,78,314,,5.40,24,25.5,94,5.02,8.33
2009,Brandon Underwood,Cincinnati,FS,73,198,,4.50,16,36.5,125,4.20,7.00
2009,Tiquan Underwood,Rutgers,WR,73,184,,4.31,7,41.5,129,4.11,6.62
2009,Max Unger,Oregon,C,77,309,,5.26,22,24.5,93,4.50,7.39
2009,Kraig Urbik,Wisconsin,OG,77,328,,5.37,29,24.0,94,4.89,7.87
2009,Jose Valdez,Arkansas,OT,77,315,,5.23,15,29.5,100,4.93,7.93
2009,Louis Vasquez,Texas Tech,OG,77,333,,*5.22,39,,,,
2009,Chip Vaughn,Wake Forest,SS,74,221,,4.42,21,37.0,125,4.12,7.03
2009,David Veikune,Hawaii,DE,75,257,,4.79,35,33.0,110,4.46,7.20
2009,Brandon Walker,Oklahoma,OG,75,306,,5.09,26,34.0,109,5.07,
2009,Derek Walker,Illinois,DE,76,268,,4.98,24,37.5,115,4.41,7.31
2009,Vance Walker,Georgia Tech,DT,74,304,,5.32,29,33.0,,,
2009,Mike Wallace,Mississippi,WR,73,199,,4.28,14,40.0,129,4.27,6.90
2009,Donald Washington,Ohio State,CB,73,197,,4.50,9,45.0,135,4.20,6.84
2009,Jason Watkins,Florida,OT,78,318,,5.51,18,24.5,90,5.03,7.89
2009,Lardarius Webb,Nicholls State,CB,70,179,,4.35,15,36.5,121,4.10,6.77
2009,Chris Wells,Ohio State,RB,73,235,,4.52,25,33.5,128,,
2009,Pat White,West Virginia,QB,73,197,,4.55,,35.0,117,4.42,7.06
2009,Brandon Williams,Texas Tech,DE,75,261,,4.96,,33.0,112,4.49,7.23
2009,Derrick Williams,Penn State,WR,73,194,,4.65,15,33.0,,,
2009,Eddie Williams,Idaho,FB,73,239,,*4.79,23,,,,
2009,Edwin Williams,Maryland,C,74,308,,5.40,22,28.5,99,4.98,8.15
2009,Jaison Williams,Oregon,WR,76,237,,4.63,14,35.5,118,4.56,7.37
2009,Javarris Williams,Tennessee State,RB,70,223,,4.51,25,33.5,116,,
2009,Worrell Williams,California,ILB,71,240,,4.83,23,35.0,111,,
2009,Drew Willy,Buffalo,QB,75,215,,4.90,,30.5,109,4.45,7.18
2009,John Parker Wilson,Alabama,QB,74,219,,4.75,,29.5,105,4.59,7.53
2009,Eric Wood,Louisville,C,76,310,,5.19,30,30.5,99,4.51,7.56
2009,Morris Wooten,Arizona State,ILB,73,231,,5.00,15,,117,,
2009,Jahi Word-Daniels,Georgia Tech,CB,74,197,,*4.59,24,35.5,,,
2009,DeAndre Wright,New Mexico,CB,71,198,,4.52,17,34.5,122,4.44,7.00
