Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
1999,Kevin Daft,Cal Davis,QB,74,203,32,4.85,,32.5,114,4.37,7.39
1999,Aaron Dalan,Washington,OT,80,328,,5.24,23,23.5,99,4.61,8.03
1999,Antico Dalton,Hampton,OLB,73,242,,4.71,30,35.0,117,4.32,7.49
1999,Robert Daniel,Northwestern State (LA),DE,78,281,,5.04,24,28.5,110,4.86,7.91
1999,Oscar Davenport,North Carolina,QB,76,199,6,4.90,,31.0,109,4.82,7.50
1999,Russell Davis,North Carolina,DT,76,294,,4.95,27,27.5,104,4.56,8.06
1999,Eric De Groh,West Virginia,C,76,324,,5.53,23,28.0,102,4.56,7.79
1999,James Dearth,Tarleton State (TX),TE,76,273,,5.01,25,29.5,112,4.57,8.30
1999,Autry Denson,Notre Dame,RB,70,197,,4.67,20,31.0,116,4.15,6.97
1999,Dan Dercher,Kansas,OT,78,293,,5.28,14,28.0,109,4.49,7.78
1999,Jared DeVries,Iowa,DT,76,279,,4.97,24,32.5,111,4.14,7.28
1999,Adrian Dingle,Clemson,DE,75,290,,4.94,20,33.0,112,4.40,7.43
1999,Antonio Dingle,Virginia,DT,74,320,,5.26,22,31.0,102,4.85,8.12
1999,Charles Dorsey,Auburn,DT,74,283,,4.93,24,31.0,112,4.52,7.48
1999,Dameane Douglas,California,WR,73,201,,4.64,,31.5,119,4.36,7.36
1999,Scott Dreisbach,Michigan,QB,75,216,20,4.75,,33.0,112,4.27,7.06
1999,Kelvin Eafon,Arizona,FB,70,221,,4.63,17,32.0,113,4.24,7.18
1999,Antuan Edwards,Clemson,SS,73,210,,4.46,,38.0,123,3.96,6.89
1999,Brian Edwards,East Tennessee State,FB,73,223,,4.66,18,35.5,122,4.19,7.12
1999,Eric Edwards,Oregon,CB,71,180,,4.65,10,34.0,113,4.27,7.30
1999,Troy Edwards,Louisiana Tech,WR,70,191,,4.57,,36.5,118,4.16,7.37
1999,Ebenezer Ekuban,North Carolina,DE,76,281,,4.70,,32.0,112,4.39,7.36
1999,Justin Ernest,Eastern Kentucky,DT,75,281,,4.79,51,31.0,113,4.24,7.37
1999,Dan Falcon,Western Michigan,DT,74,274,,4.77,23,33.0,113,4.19,7.21
1999,Kris Farris,UCLA,OT,80,313,,5.12,20,24.0,95,4.76,8.00
1999,John Fassel,Weber State (UT),WR,76,189,,4.67,,33.5,111,4.09,7.26
1999,Kevin Faulk,Louisiana State,RB,68,205,,4.57,,34.0,114,4.09,7.14
1999,Jermaine Fazande,Oklahoma,FB,73,268,,4.79,18,31.5,107,4.70,8.06
1999,Jim Finn,Pennsylvania,FB,70,228,,4.62,24,31.5,108,4.21,7.18
1999,Bryce Fisher,Air Force,DE,76,283,,5.00,19,31.0,106,4.34,7.64
1999,Charles Fisher,West Virginia,CB,73,182,,4.49,10,38.0,124,4.16,
1999,Derrick Fletcher,Baylor,OT,78,374,,5.20,27,,,,
1999,Jay Foreman,Nebraska,ILB,73,241,,4.66,20,36.0,117,4.16,7.20
1999,Shawn Foreman,West Virginia,WR,73,212,,4.77,,32.0,112,4.41,7.75
1999,Mitchell Freedman,Arizona,FS,73,217,,4.65,7,38.5,125,,
1999,Rufus French,Mississippi,TE,75,256,,4.92,20,32.0,106,4.50,7.78
1999,Lennie Friedman,Duke,OG,75,301,,5.36,25,29.0,100,4.51,8.04
1999,Todd Frohbieter,Arkansas State,OT,78,323,,5.28,20,27.0,100,4.51,7.98
1999,Chris Gall,Indiana,FB,73,229,,4.79,23,31.0,108,4.34,7.43
1999,Jason Gamble,Clemson,C,74,302,,5.18,24,28.5,105,4.54,7.84
1999,Mark Garcia,Ohio State,QB,75,220,21,4.72,,33.5,108,4.20,7.36
1999,Barry Gardner,Northwestern,ILB,73,242,,4.71,25,33.0,113,4.32,7.42
1999,Kelvin Garmon,Baylor,OG,75,329,,5.09,23,25.0,96,4.66,7.84
1999,Olandis Gary,Georgia,RB,73,216,,4.71,22,34.0,116,4.13,7.15
1999,Tony George,Florida,SS,71,198,,4.61,15,36.5,117,4.24,7.30
1999,Joe Germaine,Ohio State,QB,73,211,25,4.83,,32.0,105,4.21,7.18
1999,Aaron Gibson,Wisconsin,OT,78,386,,5.35,31,24.0,111,4.54,7.99
1999,Marquis Gibson,Missouri,OLB,74,227,,4.68,15,33.0,115,4.30,7.39
1999,Justin Glasgow,Kansas,OG,77,328,,5.35,35,24.0,95,4.59,7.98
1999,Phil Glover,Utah,OLB,73,239,,4.69,26,36.5,121,4.36,7.67
1999,Matt Graham,Indiana State,SS,71,207,,4.44,21,35.0,117,3.86,6.87
1999,Anthony Gray,Western New Mexico,RB,73,228,,4.69,16,32.5,115,4.23,7.10
1999,Cornell Green,Central Florida,OT,79,326,,5.55,18,23.0,92,4.80,8.43
1999,Lamont Green,Florida,OLB,75,226,,4.76,18,33.0,114,4.48,7.66
1999,Kelly Gregg,Oklahoma,DT,73,302,,5.27,26,24.0,96,4.45,7.72
1999,Chris Greisen,Northwest Missouri State,QB,75,223,27,5.09,,30.5,108,4.33,7.29
1999,Mike Grieb,UCLA,TE,76,248,,4.88,,27.0,111,4.45,7.32
1999,Damon Griffin,Oregon,WR,69,186,,4.65,,36.0,116,4.20,7.42
1999,Billy Gustin,Purdue,FS,73,192,,4.38,15,37.0,121,3.99,7.03
1999,Ryan Hale,Arkansas,DT,76,295,,5.18,8,30.5,104,4.38,7.53
1999,Cory Hall,Fresno State,FS,73,202,,4.54,17,36.0,123,4.29,7.18
1999,Darran Hall,Colorado State,WR,69,168,,4.45,,34.0,115,4.33,7.25
1999,Derrick Ham,Miami,DE,76,257,,4.91,24,28.5,105,4.54,7.84
1999,Donnie Hart,Texas Tech,WR,73,192,,4.54,,32.0,111,4.16,7.13
1999,Armon Hatcher,Oregon State,SS,73,215,,4.58,,36.0,122,4.20,7.23
1999,Steve Heiden,San Diego State,TE,77,260,,4.84,26,32.0,121,4.11,6.96
1999,Madre Hill,Arkansas,RB,73,199,,4.54,20,32.0,113,4.31,6.90
1999,Jay Hinton,Morgan State (MD),RB,71,200,,4.29,18,43.5,134,3.86,6.86
1999,Warrick Holdman,Texas A&M,OLB,74,233,,4.69,16,35.0,123,4.06,7.22
1999,Andre Holland,Oregon State,CB,69,181,,4.41,14,34.0,112,,
1999,Gary Holmes,Washington State,DT,79,319,,5.19,26,,,,
1999,Torry Holt,North Carolina State,WR,73,192,,4.44,,37.0,118,,
1999,Kevin Homer,Chadron State (NE),ILB,75,241,,4.98,15,32.5,112,4.33,7.41
1999,Chris Hood,Alabama,DT,73,281,,5.16,17,26.0,100,4.80,8.10
1999,Tyrone Hopson,Eastern Kentucky,OG,75,319,,5.21,20,26.0,102,4.62,7.86
1999,Terry Houzah,Mississippi Valley State,ILB,73,238,,4.84,18,33.0,115,4.37,7.56
1999,Bobbie Howard,Notre Dame,ILB,70,232,,4.74,16,30.0,110,4.48,7.52
1999,Brock Huard,Washington,QB,77,227,25,5.12,,30.5,107,4.44,7.44
1999,Matt Hughes,Iowa,ILB,75,251,,4.76,14,31.0,111,4.33,7.42
1999,Corey Hulsey,Clemson,OG,77,367,,5.73,31,25.0,96,4.89,8.21
1999,Jay Humphrey,Texas,OT,79,322,,5.36,,31.0,106,4.62,7.78
1999,John Humphrey,Texas A&M-Kingsville,RB,69,195,,4.55,19,35.5,124,,
1999,Cletidus Hunt,Kentucky State,DT,76,293,,4.98,17,31.5,111,4.73,8.08
1999,Robert Hunt,Virginia,OG,75,291,,5.17,23,24.0,94,4.66,7.93
1999,Sedrick Irvin,Michigan State,RB,71,223,,4.58,20,35.0,117,,
1999,Dexter Jackson,Florida State,FS,73,196,,4.61,16,36.0,117,4.06,6.96
1999,Lenzie Jackson,Arizona State,WR,73,188,,4.84,,35.0,115,4.29,7.32
1999,Quincy Jackson,Alabama,WR,73,187,,4.68,,31.0,116,4.29,7.27
1999,Sheldon Jackson,Nebraska,TE,75,243,,4.82,14,30.5,105,4.47,7.36
1999,Terry Jackson,Florida,FB,71,222,,4.71,26,32.5,112,4.21,7.21
1999,Edgerrin James,Miami,RB,73,216,,4.38,,,,3.88,6.87
1999,Jon Jansen,Michigan,OT,79,305,,5.30,22,27.0,100,4.61,7.62
1999,Love Jefferson,Washington State,TE,74,262,,4.89,18,33.0,109,4.61,7.33
1999,MarTay Jenkins,Nebraska-Omaha,WR,73,203,,4.51,,39.5,118,4.18,7.30
1999,John Jennings,Belhaven,TE,76,241,,4.81,20,29.0,113,4.53,7.50
1999,Garrett Johnson,Illinois,DT,75,286,,5.16,22,28.0,104,4.45,7.74
1999,J.J. Johnson,Mississippi State,RB,74,227,,4.71,16,,,4.19,7.30
1999,Kevin Johnson,Syracuse,WR,71,194,,4.41,,36.5,115,3.86,
1999,Olrick Johnson,Florida A&M,ILB,73,246,,4.97,27,29.5,103,4.24,7.73
1999,Paris Johnson,Miami (OH),SS,74,207,,4.71,16,35.0,117,4.32,7.49
1999,Bryan Jones,Oregon,OLB,76,210,,4.61,12,35.0,118,4.28,7.21
1999,Chris Jones,Clemson,OLB,70,228,,4.72,21,,,4.48,7.64
1999,Corby Jones,Missouri,RB,71,223,,4.69,15,31.5,112,4.18,7.14
1999,Daniel Jones,Utah,WR,71,185,,4.69,,37.0,114,4.49,7.58
1999,Jermaine Jones,Northwestern State (LA),CB,68,180,,4.53,12,38.5,118,3.96,6.79
1999,Willie Jones,Grambling State (LA),OT,79,372,,5.58,30,26.0,102,4.78,8.01
1999,Gana Joseph,Oklahoma,FS,73,212,,4.50,17,32.0,109,4.32,7.48
1999,Sori Kanu,Michigan State,FS,71,193,,4.69,14,35.0,115,4.21,7.36
1999,Andy Katzenmoyer,Ohio State,ILB,75,258,,4.68,23,,,,
1999,Jevon Kearse,Florida,OLB,77,262,,4.58,,37.0,122,4.24,
1999,Jeff Kelly,Kansas State,ILB,73,256,,4.95,16,32.0,112,4.37,7.65
1999,Reggie Kelly,Mississippi State,TE,76,254,,4.86,24,32.0,,,
1999,Chad Kelsay,Nebraska,OLB,75,254,,4.94,22,35.5,116,4.30,7.09
1999,Patrick Kerney,Virginia,DE,78,266,,4.72,21,31.0,111,4.42,7.45
1999,Scott Kiernan,Syracuse,OG,75,307,,5.58,,28.0,94,4.79,8.09
1999,Jaime Kimbrough,Fresno State,RB,68,198,,4.71,22,34.5,113,4.32,7.40
1999,Eric King,Richmond,OG,77,290,,5.10,27,27.0,105,4.36,7.46
1999,Lamar King,Saginaw Valley State (MI),DE,75,299,,4.77,22,30.0,108,4.28,7.40
1999,Shaun King,Tulane,QB,73,221,25,4.77,,33.0,113,4.29,
1999,Jim Kleinsasser,North Dakota,TE,75,272,,4.79,18,34.5,114,4.33,7.24
1999,Josh Kobdish,Fresno State,OT,78,301,,5.43,21,24.0,98,4.83,7.98
1999,Steve Konopka,C.W. Post,DT,76,298,,5.14,21,27.0,106,4.55,7.90
1999,Rob Konrad,Syracuse,FB,75,251,,4.62,21,36.0,113,,
1999,Brian Kuklick,Wake Forest,QB,74,204,29,4.92,,31.0,107,4.56,7.66
1999,Kevin Landolt,West Virginia,DT,77,298,,5.15,17,27.0,111,4.27,7.57
1999,Dan Lauta,Buffalo,OT,76,301,,5.15,26,26.0,101,4.54,7.79
1999,Courtney Ledyard,Michigan State,ILB,74,250,,5.12,20,34.5,115,4.24,7.85
1999,Graham Leigh,New Mexico,QB,74,212,22,4.78,,32.5,116,4.27,7.21
1999,Emarlos Leroy,Georgia,DT,74,306,,5.09,31,,,,
1999,Derek Lewis,Texas,TE,74,250,,4.87,25,27.5,106,4.26,7.41
1999,Marvin Love,Kentucky,CB,69,164,,4.45,,35.5,123,4.09,7.09
1999,David Loverne,San Jose State,OG,75,292,,5.19,23,25.0,96,4.43,7.49
1999,Mike Lucky,Arizona,TE,79,269,,4.95,,29.0,108,4.38,7.42
1999,John Lumpkin,Ohio State,TE,79,274,,4.98,19,34.5,111,,
1999,Jason Maas,Oregon,QB,74,210,43,4.97,,31.5,103,4.35,7.43
1999,Stacey Mack,Temple,FB,73,236,,4.65,20,33.0,113,,
1999,Joel Makovicka,Nebraska,FB,71,245,,4.81,18,32.5,106,4.05,6.72
1999,Deshone Mallard,Southern Mississippi,CB,70,186,,4.51,10,35.5,117,4.25,7.31
1999,Cecil Martin,Wisconsin,FB,73,239,,4.83,22,35.5,110,4.22,7.31
1999,Chris McAlister,Arizona,CB,73,205,,4.53,,38.0,121,4.08,6.90
1999,Jonathan McCall,Central Michigan,DE,74,273,,4.91,19,31.0,113,4.38,7.41
1999,Todd McClure,Louisiana State,C,74,298,,5.24,29,28.0,98,4.51,7.81
1999,Kevin McCullar,Texas Tech,OLB,75,245,,5.00,12,30.0,107,4.21,7.14
1999,Daylon McCutcheon,Southern California,CB,69,180,,4.48,13,36.0,118,4.35,7.21
1999,Jeremy McDaniel,Arizona,WR,73,197,,4.63,,33.5,112,4.32,7.30
1999,Darnell McDonald,Kansas State,WR,75,202,,4.72,,34.0,113,4.24,7.27
1999,Anthony McFarland,Louisiana State,DT,73,299,,4.85,25,28.5,120,4.28,7.98
1999,Wane McGarity,Texas,WR,68,194,,4.50,,33.0,114,4.36,7.21
1999,Reggie McGrew,Florida,DT,74,307,,5.05,30,,,4.34,
1999,Travis McGriff,Florida,WR,68,185,,4.53,,35.5,113,4.13,7.28
1999,Mike McKenzie,Memphis,FS,73,191,,4.58,,34.0,115,4.11,7.11
1999,C.J. McLain,Arkansas,OLB,75,243,,4.72,21,36.0,117,4.25,7.20
1999,John McLaughlin,California,OLB,75,247,,4.67,18,31.5,107,4.14,6.84
1999,Donovan McNabb,Syracuse,QB,74,223,14,4.64,,33.0,117,4.38,7.30
1999,Cade McNown,UCLA,QB,73,213,28,4.73,,33.5,113,4.28,7.27
1999,Rondel Menendez,Eastern Kentucky,WR,69,178,,4.24,,37.0,117,3.96,6.79
1999,Arnold Miller,Louisiana State,DE,76,240,,4.77,12,33.5,120,4.12,7.01
1999,Billy Miller,Southern California,WR,75,215,,4.63,,34.5,114,4.28,7.06
1999,Dee Miller,Ohio State,WR,73,199,,4.51,,33.5,,4.31,7.20
1999,Jason Mills,Tulsa,OG,77,315,,5.48,30,24.0,105,4.67,7.87
1999,Kory Minor,Notre Dame,OLB,73,244,,4.72,,31.0,112,4.27,7.20
1999,Paul Miranda,Central Florida,CB,70,180,,4.42,11,40.5,125,4.10,7.18
1999,Donald Mitchell,Southern Methodist,CB,70,187,,4.47,24,37.0,121,4.08,6.87
1999,Kenny Mitchell,Arizona State,WR,75,217,,4.74,,37.0,118,,7.10
1999,Tywan Mitchell,Minnesota State,WR,77,223,,4.74,,30.5,108,,7.60
1999,Joe Montgomery,Ohio State,RB,71,227,,4.63,,,,4.22,7.10
1999,Damon Moore,Ohio State,SS,71,209,,4.60,21,35.0,118,4.22,7.18
1999,Ulysses Moore,Liberty,OG,74,313,,5.45,24,26.0,103,4.67,7.98
1999,Jeremy Morgan,Southern Methodist,OG,76,296,,5.29,,23.5,92,4.62,7.77
1999,Dee Moronkola,Washington State,CB,69,204,,4.45,17,33.5,112,4.12,7.11
1999,Edwin Mulitalo,Arizona,OT,75,328,,5.47,,23.5,92,4.77,8.02
1999,Joe Nastasi,Penn State,WR,71,197,,4.64,,37.0,119,4.06,7.12
1999,Hannibal Navies,Colorado,OLB,75,239,,4.64,18,33.0,114,4.19,
1999,Gerald Neasman,Kansas State,CB,70,186,,4.64,10,31.5,115,4.41,7.96
1999,Jamar Nesbit,South Carolina,C,76,336,,5.26,23,26.5,88,4.91,8.00
1999,Mike Newell,Colorado State,C,76,292,,5.25,25,28.5,104,4.69,7.88
1999,Robert Newkirk,Michigan State,DT,75,298,,5.21,20,26.0,105,4.73,8.08
1999,Keith Newman,North Carolina,ILB,75,239,,4.78,18,32.0,111,4.37,7.94
1999,Dat Nguyen,Texas A&M,ILB,71,234,,4.74,19,,,,
1999,Ben Nichols,Colorado,OG,77,307,,5.24,29,30.0,104,4.67,8.22
1999,Rick Nord,Louisville,OG,78,306,,5.30,21,25.5,98,4.73,8.01
1999,Jeremy Offutt,Oklahoma State,C,77,310,,5.17,20,26.0,100,4.77,7.98
1999,Kendell Ogle,Maryland,OLB,73,235,,4.70,20,35.0,119,4.05,7.44
1999,Chike Okeafor,Purdue,OLB,77,254,,4.74,17,36.5,118,4.20,7.09
1999,Patterson Owens,Houston,DE,78,273,,4.88,19,35.0,118,4.34,7.56
1999,Craig Page,Georgia Tech,C,75,295,,5.13,38,32.0,117,4.51,7.43
1999,Solomon Page,West Virginia,OT,77,306,,5.24,24,31.5,106,,
1999,Anthony Parker,Weber State (UT),CB,73,197,,4.39,8,31.0,113,4.27,7.56
1999,De'Mond Parker,Oklahoma,RB,70,189,,4.49,13,41.5,120,4.16,7.28
1999,Larry Parker,Southern California,WR,73,200,,4.46,,35.5,118,,
1999,Sirr Parker,Texas A&M,RB,70,190,,4.55,,40.0,122,4.09,6.84
1999,Jeff Paulk,Arizona State,FB,73,242,,4.69,27,35.5,116,4.44,7.81
1999,Chad Pegues,Illinois State,DT,73,289,,5.31,25,26.0,100,4.69,7.88
1999,Jason Perry,North Carolina State,FS,73,200,,4.58,17,36.5,124,4.23,7.31
1999,Mike Peterson,Florida,OLB,74,233,,4.47,18,36.0,118,4.08,7.07
1999,Luke Petitgout,Notre Dame,OT,78,315,,5.21,33,29.0,102,4.48,7.53
1999,Zach Piller,Florida,OT,77,331,,5.19,40,26.5,100,4.68,8.12
1999,Chad Plummer,Cincinnati,WR,75,233,,4.57,,33.0,113,4.18,7.34
1999,Joey Porter,Colorado State,OLB,75,241,,4.68,27,39.0,124,4.41,7.37
1999,Ronnie Powell,Northwestern State (LA),RB,70,174,,4.43,,35.5,116,4.14,7.09
1999,Peerless Price,Tennessee,WR,71,180,,4.55,,35.0,116,4.09,7.28
1999,Mike Pringley,North Carolina,DE,76,268,,4.91,22,,111,4.39,7.85
1999,Pierson Prioleau,Virginia Tech,FS,70,191,,4.55,18,42.0,134,3.97,7.28
1999,Brian Pukenas,West Virginia,OG,76,303,,5.41,25,26.5,98,4.73,8.09
1999,Ian Rafferty,North Carolina State,OT,77,296,,5.49,25,23.5,99,4.86,7.94
1999,Wali Rainer,Virginia,ILB,74,241,,4.91,26,32.0,111,4.33,7.83
1999,Marcus Ray,Michigan,SS,71,206,,4.61,,35.5,115,4.19,7.43
1999,Jarvis Reado,Tennessee,OT,77,328,,5.40,,26.0,100,,
1999,Montae Reagor,Texas Tech,DE,74,263,,4.84,20,34.5,108,4.23,7.36
1999,Jacoby Rhinehart,Southern Methodist,CB,71,187,,4.61,,34.0,122,4.11,6.91
1999,Cleve Roberts,Troy,OT,78,290,,5.37,16,23.5,94,4.86,8.34
1999,Brian Rogers,Oregon State,ILB,74,239,,4.76,19,36.0,109,4.39,7.34
1999,Derek Rose,Iowa,C,75,283,,5.22,21,25.5,96,4.90,8.24
1999,Marek Rubin,Yale,OT,78,310,,5.36,26,25.0,96,4.76,8.19
1999,Mike Rucker,Nebraska,DE,77,260,,4.85,17,33.5,115,4.33,7.40
1999,Grey Ruegamer,Arizona State,C,77,315,,5.34,18,27.5,94,4.68,7.81
1999,Orlando Ruff,Furman,ILB,74,248,,4.99,22,33.0,113,4.33,7.40
1999,Johnny Rutledge,Florida,ILB,74,245,,4.63,18,33.0,115,4.21,7.27
1999,Khari Samuel,Massachusetts,ILB,75,242,,4.84,24,35.0,118,4.34,7.56
1999,David Saunders,West Virginia,WR,74,203,,4.78,,32.0,112,,
1999,Talance Sawyer,UNLV,DE,74,268,,4.89,23,31.5,112,4.35,7.80
1999,Tom Schau,Illinois,C,77,302,,5.33,24,28.0,109,4.53,7.50
1999,Brad Scioli,Penn State,DE,75,277,,4.92,23,33.5,108,4.27,7.37
1999,Yusef Scott,Arizona,OG,74,324,,5.76,,24.0,85,,
1999,Thomas Seih,Texas Southern,RB,69,212,,4.57,16,35.0,116,4.31,7.28
1999,Brian Shay,Emporia State (KS),RB,68,213,,4.49,17,,,4.22,7.31
1999,L.J. Shelton,Eastern Michigan,OT,78,341,,5.44,22,29.5,100,4.77,7.87
1999,Scott Shields,Weber State (UT),SS,76,228,,4.55,23,35.0,123,4.06,7.03
1999,Bobby Singh,Portland State (OR),OG,75,316,,5.43,24,26.0,94,4.72,7.92
1999,Andre Slappey,Albany State (GA),DT,77,302,,5.75,19,25.5,97,4.94,8.72
1999,Tony Small,Georgia,WR,74,220,,4.64,,35.0,115,4.32,7.39
1999,Aaron Smith,Northern Colorado,DE,77,279,,5.06,19,29.5,110,4.34,7.48
1999,Akili Smith,Oregon,QB,75,227,26,4.66,,34.0,114,4.29,6.99
1999,Brian Smith,Alabama-Birmingham,OLB,73,252,,4.94,21,32.5,108,4.67,7.84
1999,Devon Smith,North Carolina,TE,76,244,,5.07,21,29.5,101,4.46,7.91
1999,Jeff Smith,Wyoming,C,76,286,,5.23,38,25.0,102,4.77,7.93
1999,Larry Smith,Florida State,DT,77,288,,5.12,22,30.0,111,4.39,7.72
1999,Marquis Smith,California,SS,75,218,,4.60,,39.5,133,4.12,7.31
1999,Troy Smith,East Carolina,WR,73,194,,4.64,,35.5,113,4.24,7.25
1999,Brandon Southward,Colorado,ILB,76,242,,4.88,20,30.5,110,4.38,7.49
1999,Creig Spann,Arizona State,WR,73,191,,4.50,,36.5,117,3.86,7.10
