Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2012,Ryan Broyles,Oklahoma,WR,70,192,,*4.57,21,,,,
2012,Vontaze Burfict,Arizona State,ILB,73,248,,5.00,,30.0,104,,
2012,Miles Burris,San Diego State,OLB,74,246,,*4.73,31,37.5,121,,
2012,Tank Carder,TCU,ILB,74,236,,4.58,19,34.5,121,4.18,6.89
2012,Sean Cattouse,California,SS,74,211,,4.74,,34.0,114,4.15,6.99
2012,Josh Chapman,Alabama,DT,73,316,,*5.02,,,,,
2012,Orson Charles,Georgia,TE,75,251,,*4.83,35,,,,
2012,Greg Childs,Arkansas,WR,75,219,,4.52,19,36.5,125,,
2012,Morris Claiborne,LSU,CB,71,188,4,4.50,,34.5,118,4.12,7.01
2012,Danny Coale,Virginia Tech,WR,73,201,,4.42,12,35.0,115,4.15,6.69
2012,Audie Cole,North Carolina State,ILB,76,246,,4.76,15,35.0,114,4.29,6.96
2012,B.J. Coleman,Chattanooga,QB,75,233,,*4.95,,,109,4.38,7.07
2012,Tom Compton,South Dakota,OT,77,314,,5.01,20,30.0,108,4.60,7.59
2012,Josh Cooper,Oklahoma State,WR,71,190,,*4.65,11,,,,
2012,Quinton Coples,North Carolina,DE,78,284,,4.69,25,31.5,109,4.78,7.57
2012,Paul Cornick,North Dakota State,OT,78,310,,*5.30,25,,,,
2012,Aaron Corp,Richmond,QB,76,215,,4.61,,31.5,106,4.30,7.03
2012,Kirk Cousins,Michigan State,QB,75,214,33,4.84,,28.5,109,4.50,7.05
2012,Fletcher Cox,Mississippi State,DT,76,298,,4.77,30,26.0,103,4.53,7.07
2012,Jack Crawford,Penn State,DE,77,274,,4.74,,33.0,116,4.25,7.15
2012,Tyrone Crawford,Boise State,DE,76,275,,4.82,28,33.0,113,4.44,7.09
2012,Lennon Creer,Louisiana Tech,RB,71,219,,4.67,21,33.5,110,4.40,7.26
2012,Jared Crick,Nebraska,DE,76,279,,4.91,,31.0,104,4.40,7.47
2012,Juron Criner,Arizona,WR,75,224,,4.66,17,38.0,117,4.30,7.15
2012,John Cullen,Utah,OT,77,297,,5.28,23,27.0,102,4.59,7.58
2012,B.J. Cunningham,Michigan State,WR,73,211,,4.52,12,31.5,116,,7.10
2012,Vinny Curry,Marshall,DE,75,266,,4.87,,32.0,110,4.40,6.90
2012,Mike Daniels,Iowa,DT,73,291,,*4.84,,,,,
2012,Andrew Datko,Florida State,OT,78,315,,5.19,,29.5,100,4.54,7.71
2012,Lavonte David,Nebraska,OLB,73,233,,4.57,19,36.5,119,4.22,7.28
2012,Austin Davis,Southern Mississippi,QB,74,219,,4.69,,31.0,109,4.11,6.73
2012,Demario Davis,Arkansas State,OLB,74,235,,4.49,32,38.5,124,4.28,7.19
2012,David DeCastro,Stanford,OG,77,316,,5.32,34,29.5,98,4.56,7.30
2012,Alfonzo Dennard,Nebraska,CB,70,204,,4.48,,37.0,121,,
2012,Taylor Dever,Notre Dame,OT,77,298,,5.40,18,28.0,100,4.90,7.49
2012,Drake Dunsmore,Northwestern,FB,74,241,,4.63,21,35.5,117,4.03,6.73
2012,Patrick Edwards,Houston,WR,69,172,,*4.58,,,,,
2012,Michael Egnew,Missouri,TE,77,252,,4.52,21,36.0,131,4.32,7.03
2012,Rhett Ellison,Southern California,TE,77,251,,4.78,,31.5,109,,
2012,Bradie Ewing,Wisconsin,FB,73,239,,4.73,14,36.5,120,4.16,7.14
2012,Hebron Fangupo,BYU,DT,73,323,,5.12,36,31.5,99,4.62,7.94
2012,Antonio Fenelus,Wisconsin,CB,68,190,,4.57,20,32.0,109,4.20,6.80
2012,Coby Fleener,Stanford,TE,78,247,,*4.52,27,,,,
2012,Darius Fleming,Notre Dame,OLB,74,245,,4.71,27,33.5,114,4.28,7.03
2012,Jamell Fleming,Oklahoma,CB,71,206,,4.43,23,34.0,125,3.97,6.71
2012,Michael Floyd,Notre Dame,WR,75,220,,4.40,16,36.5,122,,
2012,Nick Foles,Arizona,QB,77,243,29,5.03,,30.5,112,,
2012,Chase Ford,Miami,TE,79,255,,*4.78,,,,,
2012,Marcus Forston,Miami,DT,73,301,,5.05,35,28.0,105,4.79,7.64
2012,Justin Francis,Rutgers,DE,74,268,,*4.90,23,32.0,109,4.35,7.05
2012,Terrence Frederick,Texas A&M,CB,70,187,,4.44,16,35.0,121,4.03,6.59
2012,Tim Fugger,Vanderbilt,DE,75,248,,*4.64,,,,,
2012,Jeff Fuller,Texas A&M,WR,76,223,,*4.58,17,,,,
2012,Chris Galippo,Southern California,ILB,74,241,,4.73,19,29.5,107,4.10,6.90
2012,Terrance Ganaway,Baylor,RB,73,239,,4.61,,37.5,119,4.25,7.15
2012,Garth Gerhart,Arizona State,C,73,305,,5.38,25,30.5,96,4.65,7.63
2012,Adam Gettis,Iowa,OG,74,293,,4.90,,31.5,112,4.65,7.99
2012,Stephon Gilmore,South Carolina,CB,73,190,,4.38,15,36.0,123,3.94,6.61
2012,Chris Givens,Wake Forest,WR,71,198,,4.35,19,33.5,118,4.23,6.97
2012,Cordy Glenn,Georgia,OT,78,345,,5.08,31,23.5,93,5.00,8.13
2012,Najee Goode,West Virginia,ILB,73,244,,4.55,,35.5,117,,
2012,T.J. Graham,North Carolina State,WR,71,188,,4.34,8,33.5,120,4.18,6.77
2012,Cyrus Gray,Texas A&M,RB,70,206,,4.40,21,32.5,114,,7.17
2012,Jonas Gray,Notre Dame,RB,70,223,,*4.58,20,,,,
2012,Ladarius Green,Louisiana-Lafayette,TE,78,238,,4.45,16,34.5,124,4.47,7.12
2012,Robert Griffin,Baylor,QB,74,223,24,4.33,,39.0,120,,
2012,Winston Guy,Kentucky,SS,73,218,,4.62,,,,,
2012,Trevor Guyton,California,DE,75,285,,5.01,,31.0,105,4.53,7.45
2012,Dominique Hamilton,Missouri,DT,77,313,,5.45,31,,,4.78,7.82
2012,Jewel Hampton,Southern Illinois,RB,69,218,,*4.56,26,,,,
2012,Darius Hanks,Alabama,WR,73,184,,4.52,11,34.0,117,,
2012,James Hanna,Oklahoma,TE,76,252,,4.43,24,36.0,122,4.11,6.76
2012,Tyler Hansen,Colorado,QB,73,218,,*4.85,,,,,
2012,Cory Harkey,UCLA,TE,76,260,,5.06,13,26.5,109,4.69,7.40
2012,Chandler Harnish,Northern Illinois,QB,74,219,,4.68,,32.5,112,4.15,6.78
2012,Cliff Harris,Oregon,CB,71,175,,4.61,14,36.0,118,4.19,6.79
2012,DaJohn Harris,Southern California,DT,75,306,,*5.16,,,,,
2012,Jacory Harris,Miami,QB,75,203,,4.65,,37.0,113,4.40,7.10
2012,Josh Harris,Auburn,C,73,252,,4.82,15,,,,
2012,Mike Harris,Florida State,CB,70,188,,4.52,,36.0,117,4.07,6.81
2012,Casey Hayward,Vanderbilt,CB,71,192,,4.47,19,34.0,119,3.90,6.76
2012,Junior Hemingway,Michigan,WR,73,225,,4.48,21,35.5,124,3.98,6.59
2012,Dan Herron,Ohio State,RB,70,213,,4.57,22,35.0,117,4.04,6.97
2012,Akiem Hicks,Regina,DT,77,318,,5.21,26,31.5,108,4.86,7.75
2012,Dont'a Hightower,Alabama,ILB,74,265,,4.62,,32.0,,,
2012,Stephen Hill,Georgia Tech,WR,76,215,,4.28,14,39.5,133,4.48,6.88
2012,Ronnie Hillman,San Diego State,RB,69,200,,4.42,17,37.0,,,
2012,T.Y. Hilton,Florida International,WR,70,183,,*4.37,,,,,
2012,Lamar Holmes,Southern Mississippi,OT,77,323,,5.29,22,27.0,104,4.80,7.74
2012,Jayron Hosley,Virginia Tech,CB,70,178,,4.38,11,,,,
2012,Jaye Howard,Florida,DT,75,301,,4.78,24,27.5,106,4.47,7.32
2012,Delano Howell,Stanford,SS,71,210,,4.61,21,33.0,120,4.15,6.97
2012,John Hughes,Cincinnati,DT,75,309,,*5.32,28,,,,
2012,Emil Igwenagu,Massachusetts,FB,73,249,,4.70,19,34.5,121,4.40,7.32
2012,Duke Ihenacho,San Jose State,SS,73,213,,4.67,20,35.0,122,4.22,6.78
2012,George Iloka,Boise State,FS,76,225,,4.60,20,34.5,124,4.03,7.03
2012,Melvin Ingram,South Carolina,OLB,74,264,,4.69,28,34.5,109,4.18,6.83
2012,Bruce Irvin,West Virginia,OLB,75,245,,4.41,23,33.5,123,4.03,6.70
2012,Asa Jackson,Cal Poly,CB,70,191,,4.48,19,34.5,118,4.03,6.97
2012,Janzen Jackson,McNeese State,FS,73,188,,4.60,9,36.5,125,4.15,6.90
2012,Jerrell Jackson,Missouri,WR,73,196,,4.50,22,41.0,127,4.11,6.82
2012,Malik Jackson,Tennessee,DE,77,284,,4.85,25,28.0,105,4.41,7.38
2012,LaMichael James,Oregon,RB,68,194,,4.35,15,35.0,123,4.12,6.88
2012,Jamaar Jarrett,Arizona State,DE,77,265,,4.96,21,30.0,114,4.34,
2012,Jordan Jefferson,LSU,QB,76,223,,4.58,14,36.5,116,4.06,6.81
2012,Alshon Jeffery,South Carolina,WR,75,216,,*4.48,,,,,
2012,A.J. Jenkins,Illinois,WR,73,190,,4.37,12,38.5,124,,
2012,Janoris Jenkins,North Alabama,CB,70,193,,4.41,,33.5,121,4.13,6.95
2012,Cam Johnson,Virginia,DE,76,268,,4.75,,35.0,105,4.38,7.20
2012,James-Michael Johnson,Nevada,ILB,73,241,,4.60,23,37.0,124,4.37,7.34
2012,Leonard Johnson,Iowa State,CB,70,196,,4.62,15,32.0,120,4.15,6.96
2012,Rishaw Johnson,California (PA),OG,75,313,,5.12,22,31.5,108,4.53,7.87
2012,Steven Johnson,Kansas,OLB,73,239,,4.71,16,36.0,113,4.38,7.32
2012,Trumaine Johnson,Montana,CB,74,204,,4.50,19,35.5,122,4.15,7.20
2012,Ben Jones,Georgia,C,75,303,,5.35,29,30.5,105,4.74,7.95
2012,Chandler Jones,Syracuse,DE,77,266,,4.77,22,35.0,120,4.38,7.07
2012,Dwight Jones,North Carolina,WR,75,230,,4.51,14,33.0,109,,
2012,Jeremy Jones,Wayne State (MI),CB,70,197,,4.56,20,31.5,116,4.18,7.14
2012,Marcel Jones,Nebraska,OT,78,320,,5.57,13,27.5,95,5.12,8.03
2012,Marvin Jones,California,WR,74,199,,4.46,22,33.0,112,4.11,6.81
2012,Coryell Judie,Texas A&M,CB,73,194,,4.45,,37.0,126,4.25,7.33
2012,Josh Kaddu,Oregon,OLB,75,239,,*4.67,20,34.0,119,,
2012,Matt Kalil,Southern California,OT,79,306,,4.96,30,27.0,,4.65,7.33
2012,Jermaine Kearse,Washington,WR,73,209,,4.50,14,34.0,119,4.12,7.03
2012,Case Keenum,Houston,QB,73,208,,4.72,,32.5,103,,
2012,Senio Kelemete,Washington,OG,76,307,,5.39,21,25.0,101,4.58,7.77
2012,Mychal Kendricks,California,ILB,71,239,,4.44,24,39.5,127,4.19,
2012,Dre Kirkpatrick,Alabama,CB,74,186,,4.50,,35.0,120,,
2012,Peter Konz,Wisconsin,C,77,314,,*5.16,18,,,,
2012,Luke Kuechly,Boston College,ILB,75,242,,4.58,27,38.0,123,4.12,6.92
2012,Markus Kuhn,North Carolina State,DT,77,299,,4.87,28,34.5,112,4.41,7.43
2012,Jeremy Lane,Northwestern State (LA),CB,73,190,,*4.52,,,,,
2012,Ronald Leary,Memphis,OG,75,315,,5.23,30,29.0,104,4.91,7.87
2012,Josh LeRibeus,Southern Methodist,OG,75,312,,5.31,29,26.0,96,4.65,7.64
2012,Ronnell Lewis,Oklahoma,OLB,74,253,,4.65,36,31.0,112,4.40,7.09
2012,Travis Lewis,Oklahoma,OLB,73,246,,4.83,22,36.0,122,,
2012,Ryan Lindley,San Diego State,QB,76,229,35,4.86,,29.5,108,4.45,7.52
2012,Brandon Lindsey,Pittsburgh,OLB,74,254,,4.85,23,33.0,117,4.28,7.36
2012,Kentrell Lockett,Mississippi,DE,77,243,,*4.99,,,,,
2012,Shawn Loiseau,Merrimack,ILB,73,244,,4.74,19,32.5,109,,
2012,Joe Looney,Wake Forest,OG,75,309,,*5.02,26,,,,
2012,Andrew Luck,Stanford,QB,76,234,37,4.59,,36.0,124,4.28,6.80
2012,D'Anton Lynn,Penn State,CB,73,206,,4.71,17,31.5,111,,
2012,Terrell Manning,North Carolina State,OLB,74,237,,4.71,22,32.5,114,4.43,7.18
2012,Brandon Marshall,Nevada,OLB,73,242,,4.72,28,30.5,108,4.09,7.05
2012,Doug Martin,Boise State,RB,69,223,,4.46,28,36.0,120,4.16,6.79
2012,Jonathan Martin,Stanford,OT,77,312,,*5.35,,,,,
2012,Keshawn Martin,Michigan State,WR,73,188,,4.42,13,39.5,122,4.13,6.85
2012,Markelle Martin,Oklahoma State,FS,73,207,,*4.47,19,,,,
2012,Mike Martin,Michigan,DT,73,306,,4.80,36,33.5,113,4.25,7.19
2012,Jonathan Massaquoi,Troy,OLB,74,264,,4.81,20,33.5,120,4.53,7.38
2012,Bobby Massie,Mississippi,OT,78,316,,5.18,22,27.5,103,4.95,7.70
2012,Rishard Matthews,Nevada,WR,73,217,,4.54,20,36.0,,4.19,6.88
2012,Marquis Maze,Alabama,WR,68,186,,4.51,,33.5,112,,
2012,Matt McCants,UAB,OT,78,308,,5.40,17,25.5,97,,
2012,Antoine McClain,Clemson,OG,78,329,,5.48,19,27.0,91,4.82,8.13
2012,Shea McClellin,Boise State,OLB,75,260,,4.62,19,31.5,118,4.33,7.07
2012,Kelcie McCray,Arkansas State,SS,74,202,,4.48,12,30.5,122,4.29,7.00
2012,Jerron McMillian,Maine,SS,71,203,,4.47,17,36.5,120,4.22,6.69
2012,Marvin McNutt,Iowa,WR,75,216,,4.48,,37.0,122,4.07,7.15
2012,Caleb McSurdy,Montana,ILB,73,245,,4.82,26,30.0,110,4.28,7.26
2012,Vaughn Meatoga,Hawaii,DT,73,294,,4.93,27,30.0,108,4.21,7.10
2012,Davin Meggett,Maryland,RB,68,211,,4.50,23,35.0,118,4.32,7.14
2012,DeQuan Menzie,Alabama,CB,71,202,,4.65,,33.0,116,,
2012,Whitney Mercilus,Illinois,DE,76,261,,4.68,27,32.0,118,4.53,7.17
2012,Lamar Miller,Miami,RB,71,212,,4.34,,33.0,,,
2012,Ryan Miller,Colorado,OG,79,321,,5.16,32,28.0,100,4.78,7.72
2012,Chase Minnifield,Virginia,CB,70,183,,*4.65,7,,,,
2012,Charles Mitchell,Mississippi State,SS,71,202,,4.56,19,37.0,127,4.22,6.93
2012,David Molk,Michigan,C,73,298,,*5.18,41,,,,
2012,Kashif Moore,Connecticut,WR,69,180,,4.36,19,43.5,126,4.05,6.82
2012,Kellen Moore,Boise State,QB,73,197,26,4.82,,27.0,99,4.56,7.41
2012,Rennie Moore,Clemson,DT,75,268,,5.00,21,30.5,109,4.53,
2012,Alfred Morris,Florida Atlantic,RB,70,219,,4.63,16,35.5,117,4.19,7.01
2012,Brandon Mosley,Auburn,OT,78,314,,5.14,30,27.0,103,4.78,7.43
2012,Derek Moye,Penn State,WR,76,209,,4.46,10,33.5,115,4.23,
2012,Tyler Nielsen,Iowa,OLB,75,238,,4.63,21,,,4.31,7.27
2012,Lucas Nix,Pittsburgh,OG,77,317,,5.36,,29.5,102,4.90,7.81
2012,Josh Norman,Coastal Carolina,CB,73,197,,4.61,14,33.0,124,4.23,7.09
2012,Josh Oglesby,Wisconsin,OT,79,338,,5.75,22,28.5,,,
2012,Kelechi Osemele,Iowa State,OT,78,333,,5.22,32,26.5,104,4.87,7.91
2012,Brock Osweiler,Arizona State,QB,79,242,25,*4.83,,,,,
2012,Chris Owusu,Stanford,WR,73,196,,4.31,19,40.5,129,4.11,6.85
2012,Eric Page,Toledo,WR,69,186,,4.50,15,30.0,112,3.98,6.95
2012,Donte Paige-Moss,North Carolina,DE,75,268,,*4.67,26,,,,
2012,David Paulson,Oregon,TE,75,246,,4.79,21,32.0,110,4.40,7.18
2012,Isaiah Pead,Cincinnati,RB,70,197,,4.39,,33.0,116,4.32,6.95
2012,Micah Pellerin,Hampton,CB,73,194,,4.52,14,33.0,116,,
2012,Nick Perry,Southern California,DE,75,271,,4.55,35,38.5,124,4.66,7.25
2012,DeAngelo Peterson,LSU,TE,75,243,,4.69,18,36.0,121,,7.19
2012,Bernard Pierce,Temple,RB,73,218,,4.45,17,36.5,123,4.28,7.07
2012,Eddie Pleasant,Oregon,SS,70,211,,4.53,22,33.5,116,4.28,7.12
2012,Dontari Poe,Memphis,DT,76,346,,4.89,44,29.5,105,4.56,7.90
2012,Chris Polk,Washington,RB,71,215,,4.52,,31.5,111,4.21,7.13
2012,Tauren Poole,Tennessee,RB,70,205,,4.48,24,34.0,118,4.19,7.36
2012,DeVier Posey,Ohio State,WR,74,211,,4.39,14,36.5,123,4.15,7.03
2012,Nate Potter,Boise State,OT,78,303,,5.26,22,28.5,100,4.67,7.49
2012,Chaz Powell,Penn State,CB,73,203,,4.42,17,33.0,121,4.16,6.84
2012,Tydreke Powell,North Carolina,DT,74,311,,5.28,29,28.5,99,4.62,7.31
2012,Shaun Prater,Iowa,CB,70,190,,*4.52,14,,,,
2012,DeAndre Presley,Appalachian State (NC),CB,70,185,,4.53,8,32.0,114,4.28,7.19
2012,Nick Provo,Syracuse,TE,75,237,,*4.78,,,,,
2012,Cyhl Quarles,Wake Forest,SS,74,213,,4.54,19,32.5,119,4.32,7.21
2012,Brian Quick,Appalachian State (NC),WR,76,220,,4.50,15,34.0,119,4.23,7.10
2012,Chris Rainey,Florida,RB,68,180,,4.36,16,36.5,120,3.93,6.50
2012,Kheeston Randall,Texas,DT,77,293,,5.00,28,34.0,111,4.84,7.49
2012,Rueben Randle,LSU,WR,75,210,,4.55,15,31.0,121,4.36,6.99
2012,Antwuan Reed,Pittsburgh,CB,70,188,,4.58,14,36.5,124,4.20,
2012,Riley Reiff,Iowa,OT,78,313,,5.16,23,26.5,98,4.75,7.87
2012,Beau Reliford,Florida State,TE,77,256,,*4.84,,,,,
2012,Kendall Reyes,Connecticut,DT,76,299,,4.82,36,34.5,113,4.53,7.43
2012,Matt Reynolds,BYU,OT,77,302,,5.27,25,,,,
2012,Daryl Richardson,Abilene Christian,RB,70,192,,*4.47,,,,,
2012,Sean Richardson,Vanderbilt,SS,75,216,,4.43,22,38.5,128,4.44,7.01
2012,Trent Richardson,Alabama,RB,69,228,,*4.49,,,,,
2012,Travian Robertson,South Carolina,DT,76,302,,5.12,30,26.0,102,,
2012,Gerell Robinson,Arizona State,WR,75,227,,4.54,,35.5,113,4.15,
2012,Josh Robinson,Central Florida,CB,70,199,,4.29,17,38.5,133,3.97,6.55
2012,Keenan Robinson,Texas,ILB,75,242,,4.72,27,35.5,120,,
2012,Trenton Robinson,Michigan State,FS,70,195,,4.46,15,35.0,125,4.15,
2012,James Rodgers,Oregon State,WR,67,184,,4.61,19,37.0,115,4.23,
2012,Evan Rodriguez,Temple,FB,74,239,,4.53,18,36.0,119,4.28,6.94
2012,Brett Roy,Nevada,DT,75,275,,5.00,32,30.5,108,4.62,7.31
2012,Zebrie Sanders,Florida State,OT,78,320,,5.33,28,27.0,100,4.99,8.15
2012,Mohamed Sanu,Rutgers,WR,74,211,,4.62,19,36.0,126,4.22,6.88
2012,Quentin Saulsberry,Mississippi State,C,74,304,,5.28,26,22.0,90,4.99,8.19
2012,Mitchell Schwartz,California,OT,77,318,,5.38,23,26.5,89,4.87,7.86
2012,Darrell Scott,South Florida,RB,73,231,,4.68,,31.5,,,
2012,Coty Sensabaugh,Clemson,CB,71,189,,4.33,15,37.0,122,4.06,6.60
2012,Derrick Shelby,Utah,DE,75,266,,4.87,26,35.5,116,4.50,7.09
2012,Amini Silatolu,Midwestern State,OG,76,311,,5.33,28,31.5,107,4.87,7.95
2012,Harrison Smith,Notre Dame,SS,74,213,,4.54,19,34.0,122,4.12,6.63
2012,Jacquies Smith,Missouri,DE,75,253,,4.75,21,31.5,110,4.31,7.25
2012,Michael Smith,Utah State,RB,69,207,,*4.36,,,,,
2012,Scott Solomon,Rice,DE,75,262,,4.88,34,35.0,124,4.25,7.17
2012,Sean Spence,Miami,OLB,71,231,,4.66,12,33.5,119,4.28,7.46
2012,Ryan Steed,Furman,CB,71,195,,4.64,12,34.0,121,4.22,6.94
2012,Donald Stephenson,Oklahoma,OT,78,312,,4.94,19,35.5,114,4.78,7.52
2012,Devon Still,Penn State,DT,77,303,,5.01,26,29.5,,,
2012,Tommy Streeter,Miami,WR,77,219,,4.37,17,33.0,125,,7.08
2012,Nathan Stupar,Penn State,OLB,74,241,,4.65,21,31.0,116,4.28,6.84
2012,J.R. Sweezy,North Carolina State,DT,77,298,,4.97,21,36.0,113,4.41,7.40
2012,Alameda Ta'amu,Washington,DT,75,348,,5.30,35,26.0,103,,
2012,Ryan Tannehill,Texas A&M,QB,76,221,34,*4.65,,,,,
2012,Brandon Taylor,LSU,SS,71,209,,4.52,,33.5,118,4.37,7.32
2012,Darron Thomas,Oregon,QB,75,220,,4.77,14,36.0,121,4.28,7.17
2012,Johnny Thomas,Oklahoma State,SS,70,206,,4.57,20,35.5,123,4.25,7.01
2012,Phillip Thomas,Syracuse,FS,71,198,,4.68,14,33.0,122,,
2012,Brandon Thompson,Clemson,DT,74,314,,*5.20,35,31.0,100,4.71,7.97
2012,Christian Thompson,South Carolina State,FS,73,211,,4.42,18,31.5,122,4.13,7.33
2012,Andrew Tiller,Syracuse,OG,76,324,,5.44,16,23.0,85,4.80,7.92
2012,Nick Toon,Wisconsin,WR,74,215,,4.49,18,37.5,,,
2012,Danny Trevathan,Kentucky,OLB,73,237,,*4.75,18,31.5,111,,
2012,Johnnie Troutman,Penn State,OG,76,325,,5.52,31,27.5,,5.00,7.96
2012,Christian Tupou,Southern California,DT,74,289,,5.38,30,24.0,92,4.87,8.07
2012,Robert Turbin,Utah State,RB,70,222,,4.42,28,36.0,122,4.31,7.16
2012,Marc Tyler,Southern California,RB,71,219,,4.70,19,30.5,110,,
2012,DeAngelo Tyson,Georgia,DT,74,315,,*5.04,,,,,
2012,Courtney Upshaw,Alabama,DE,74,272,,*4.76,22,,,,
2012,Olivier Vernon,Miami,DE,74,261,,4.73,31,34.5,122,4.50,7.39
2012,Trevin Wade,Arizona,CB,70,192,,4.52,18,34.5,116,4.00,6.87
2012,Bobby Wagner,Utah State,OLB,73,241,,*4.46,,,,,
2012,Dustin Waldron,Portland State (OR),OT,77,305,,5.23,29,26.0,103,4.75,7.93
2012,Blair Walsh,Georgia,K,69,187,,*4.96,,,,,
2012,Brandon Washington,Miami,OG,75,320,,5.14,28,25.0,101,4.87,8.22
2012,Rokevious Watkins,South Carolina,OG,76,338,,5.29,,27.0,102,4.90,7.87
2012,Brandon Weeden,Oklahoma State,QB,76,221,27,*4.89,,,,,
2012,Corey White,Samford,SS,73,206,,4.53,15,37.5,126,4.22,6.72
2012,Jordan White,Western Michigan,WR,73,208,,4.63,14,35.0,119,4.13,6.84
2012,Tahir Whitehead,Temple,OLB,73,233,,4.62,21,37.0,124,4.37,7.14
2012,Foswhitt Whittaker,Texas,RB,69,193,,*4.49,20,,,,
2012,Kyle Wilber,Wake Forest,OLB,76,249,,4.73,25,33.5,117,4.31,7.11
2012,David Wilson,Virginia Tech,RB,70,206,,4.38,,41.0,132,4.12,7.09
2012,Russell Wilson,Wisconsin,QB,71,204,28,4.53,,34.0,118,4.09,6.97
2012,Billy Winn,Boise State,DE,76,294,,4.86,24,27.0,107,4.44,7.37
2012,Patrick Witt,Yale,QB,76,225,,*5.08,,31.5,101,4.37,7.14
2012,Derek Wolfe,Cincinnati,DT,77,295,,4.93,33,33.5,108,4.44,7.26
2012,Jerel Worthy,Michigan State,DT,74,308,,5.00,,28.5,107,4.56,7.60
2012,Jarius Wright,Arkansas,WR,70,182,,4.39,11,38.0,120,4.03,6.93
2012,Kendall Wright,Baylor,WR,70,196,,4.49,,38.5,121,4.18,6.93
2012,Devon Wylie,Fresno State,WR,69,187,,4.36,17,39.0,123,,
2012,Desmond Wynn,Rutgers,OG,78,303,,4.98,28,32.5,,,
2012,Kevin Zeitler,Wisconsin,OG,76,314,,5.32,32,29.0,101,4.61,7.77
2012,Greg Zuerlein,Missouri Western,K,73,187,,*4.86,,,,,
