Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2001,Rick DeMulling,Idaho,OG,76,307,,5.24,32,31.5,106,4.60,7.62
2001,Ryan Diem,Northern Illinois,OT,79,338,,5.13,,34.0,102,4.46,7.00
2001,Tony Dixon,Alabama,SS,73,213,,4.63,17,37.0,117,,7.38
2001,Charron Dorsey,Florida State,OT,78,348,,6.03,16,,,,
2001,Eric Downing,Syracuse,DT,76,302,,5.23,27,,,,
2001,Shawn Draper,Alabama,OG,76,303,,5.30,17,32.0,110,,
2001,Patrick Dyson,Utah,CB,71,192,,*4.55,,31.5,114,,
2001,Nijrell Eason,Arizona State,CB,73,210,,*4.59,19,34.5,119,,
2001,Ron Edwards,Texas A&M,DT,75,293,,4.86,,,,,
2001,Heath Evans,Auburn,FB,73,246,,4.56,30,34.5,111,4.24,7.30
2001,Mario Fatafehi,Kansas State,DT,74,295,,5.29,,,,,
2001,Robert Ferguson,Texas A&M,WR,73,205,,4.48,,36.5,120,4.07,7.24
2001,Bill Ferrario,Wisconsin,OG,74,314,,*5.30,17,,,,
2001,Dauntae' Finger,North Carolina,TE,76,262,,5.09,15,33.5,103,4.59,7.95
2001,Richmond Flowers,Tennessee-Chattanooga,WR,71,195,,4.55,,35.5,114,3.96,6.98
2001,Kynan Forney,Hawaii,OG,75,312,,5.28,23,27.0,97,4.77,8.50
2001,Shawn Forte,Maryland,FS,73,204,,*4.54,20,,,,
2001,Curtis Fuller,Texas Christian,FS,70,186,,4.45,18,36.0,114,4.21,7.20
2001,Mike Gandy,Notre Dame,OG,77,305,,*5.20,,30.5,103,4.71,8.03
2001,Rod Gardner,Clemson,WR,74,219,,*4.48,,36.0,,,
2001,Roberto Garza,Texas A&M-Kingsville,C,74,303,,5.00,37,32.5,114,4.53,7.71
2001,Reggie Germany,Ohio State,WR,73,183,,4.39,,32.0,,,
2001,Derrick Gibson,Florida State,SS,74,218,,*4.45,17,,,,
2001,Jason Glenn,Texas A&M,OLB,73,236,,4.94,14,36.0,115,4.31,7.16
2001,Kenneth Grant,Kentucky,CB,70,202,,4.53,,39.0,109,4.34,7.15
2001,Morlon Greenwood,Syracuse,OLB,73,237,,4.69,21,33.5,112,4.08,
2001,Shane Griggs,Idaho State,QB,76,199,29,4.83,,,,,
2001,Adam Haayer,Minnesota,OG,78,298,,*5.30,23,,,,
2001,Corey Hall,Appalachian State (NC),FS,76,198,,4.50,14,36.5,127,,
2001,Ben Hamilton,Minnesota,C,77,303,,5.26,17,33.5,106,4.62,7.62
2001,Casey Hampton,Texas,DT,73,314,,*5.25,34,,,,
2001,Antoine Harris,Southern California,TE,76,260,,4.93,11,26.0,,,
2001,Shaunard Harts,Boise State,SS,73,200,,4.56,12,34.5,119,,7.14
2001,Edgerton Hartwell,Western Illinois,ILB,73,250,,4.86,18,36.5,114,4.56,7.64
2001,Tim Hasselbeck,Boston College,QB,73,211,23,4.83,,33.0,113,4.40,7.27
2001,Reggie Hayward,Iowa State,DE,77,255,,4.91,21,41.0,127,4.43,7.43
2001,Todd Heap,Arizona State,TE,77,252,,4.68,22,32.0,,,
2001,Jamie Henderson,Georgia,CB,74,202,,4.48,10,40.5,125,4.12,6.90
2001,Anthony Henry,South Florida,CB,73,198,,4.60,15,41.0,126,4.21,6.92
2001,Travis Henry,Tennessee,RB,69,223,,4.61,23,35.5,,,
2001,Anthony Herron,Iowa,DE,75,280,,5.16,26,36.0,114,4.43,7.58
2001,Josh Heupel,Oklahoma,QB,74,215,30,4.85,,37.5,114,4.15,7.18
2001,Renaldo Hill,Michigan State,CB,71,178,,4.68,10,35.5,116,4.18,7.03
2001,Russ Hochstein,Nebraska,OG,76,300,,5.40,16,26.5,95,4.60,7.85
2001,Sedrick Hodge,North Carolina,OLB,76,244,,4.49,21,32.0,120,4.09,
2001,Paul Hogan,Alabama,C,75,290,,5.50,26,29.0,102,4.54,7.78
2001,Jabari Holloway,Notre Dame,TE,75,253,,4.91,20,38.5,113,4.40,7.14
2001,Menson Holloway,Texas-El Paso,DE,74,284,,*4.90,19,34.5,111,4.43,7.54
2001,Rashad Holman,Louisville,CB,71,186,,4.58,6,42.0,129,3.85,7.09
2001,Derek Homer,Kentucky,RB,69,194,,4.60,,32.5,,4.30,7.24
2001,Margin Hooks,BYU,WR,71,191,,4.50,,36.0,116,4.18,7.08
2001,Willie Howard,Stanford,DT,76,295,,*4.94,23,,,,
2001,John Howell,Colorado State,FS,73,204,,4.64,14,37.0,121,4.12,6.87
2001,Orlando Huff,Fresno State,OLB,75,245,,*4.70,16,,,,
2001,Steve Hutchinson,Michigan,OG,77,315,,5.15,31,33.5,106,4.74,7.82
2001,James Jackson,Miami,RB,71,210,,4.55,,35.0,,,
2001,Cedric James,Texas Christian,WR,74,204,,*4.49,,43.0,134,,
2001,Michael Jameson,Texas A&M,FS,73,186,,4.50,9,34.5,118,4.20,7.13
2001,Kris Jenkins,Maryland,DT,77,316,,5.19,33,31.0,108,4.41,7.86
2001,Ortege Jenkins,Arizona,QB,73,234,14,4.82,,34.5,108,4.40,7.32
2001,Jonas Jennings,Georgia,OT,76,334,,5.31,31,29.5,107,4.93,8.50
2001,Ligarius Jennings,Tennessee State,CB,70,202,,4.67,11,34.0,120,4.07,7.07
2001,Chad Johnson,Oregon State,WR,73,192,,4.57,,33.0,108,4.14,7.51
2001,Jevaris Johnson,Georgia,TE,78,257,,4.90,18,29.0,,,
2001,Rudi Johnson,Auburn,RB,70,227,,4.57,24,37.5,,4.22,7.32
2001,Kenyatta Jones,South Florida,OT,75,306,,5.01,31,,,,
2001,Lamont Jordan,Maryland,RB,70,234,,4.57,24,37.0,,,
2001,Bhawoh Jue,Penn State,CB,73,199,,4.54,,34.5,113,4.21,7.21
2001,Kevin Kasper,Iowa,WR,73,199,,4.42,,43.5,126,3.73,6.56
2001,Michael Keathley,Texas Christian,OG,76,308,,5.24,28,32.5,,,
2001,Eric Kelly,Kentucky,CB,71,199,,4.46,15,36.0,119,4.18,7.24
2001,Rod Kelly,Northeastern State (OK),DE,77,254,,4.93,20,28.5,114,4.55,7.93
2001,Andre King,Miami,WR,73,199,,*4.61,,35.5,,,
2001,Ross Kolodziej,Wisconsin,DE,75,290,,4.87,25,34.5,111,4.36,7.32
2001,Justin Kurpeikis,Penn State,DE,76,252,,4.97,22,31.5,118,4.10,6.82
2001,George Layne,Texas Christian,FB,73,242,,4.59,,32.0,115,4.19,7.08
2001,Matt Lehr,Virginia Tech,OG,74,290,,5.28,28,31.5,106,4.44,7.40
2001,Cleo Lemon,Arkansas State,QB,74,226,18,4.87,,35.5,106,4.27,7.33
2001,Damione Lewis,Miami,DT,75,293,,*4.90,22,,,,
2001,Victor Leyva,Arizona State,OG,76,313,,5.33,37,30.0,105,4.77,8.30
2001,Matt Light,Purdue,OT,77,311,,5.29,26,,,4.49,7.30
2001,Alex Lincoln,Auburn,ILB,73,251,,4.77,22,35.0,111,,
2001,DeAngelo Lloyd,Tennessee,DE,77,264,,*4.88,15,,,,
2001,Arther Love,South Carolina State,TE,76,236,,4.75,24,36.0,,,
2001,LaShaun Mack,Norfolk State (VA),C,75,299,,5.56,17,26.5,92,4.99,8.59
2001,Brandon Manumaleuna,Arizona,TE,74,275,,4.99,,30.0,106,4.26,7.49
2001,David Martin,Tennessee,WR,76,242,,*4.76,,37.0,127,,
2001,Deuce McAllister,Mississippi,RB,73,222,,4.41,20,37.5,,,
2001,Justin McCareins,Northern Illinois,WR,74,209,,4.51,,41.0,129,3.99,7.06
2001,Dustin McClintock,Alabama,FB,74,259,,5.31,7,30.0,105,4.58,8.10
2001,Quentin McCord,Kentucky,WR,70,191,,4.48,,36.5,112,4.18,7.17
2001,Marlon McCree,Kentucky,SS,71,197,,4.62,10,38.0,117,4.14,7.36
2001,Kareem McKenzie,Penn State,OT,78,328,,5.33,20,33.0,103,4.80,7.87
2001,Mike McMahon,Rutgers,QB,75,207,27,4.57,,37.5,124,4.12,7.12
2001,Shad Meier,Kansas State,TE,77,256,,4.85,20,34.0,113,4.15,7.14
2001,Willie Middlebrooks,Minnesota,CB,74,200,,*4.50,17,,,,
2001,Romaro Miller,Mississippi,QB,73,205,11,4.61,,35.0,110,4.51,7.40
2001,Shawn Mills,Southern Mississippi,WR,73,180,,4.51,,34.5,116,4.15,7.12
2001,Snoop Minnis,Florida State,WR,73,171,,4.57,,37.5,115,4.07,7.06
2001,Travis Minor,Florida State,RB,70,197,,4.44,9,32.0,,,
2001,Dwayne Missouri,Northwestern,DE,77,258,,5.03,21,38.0,116,4.40,7.50
2001,Freddie Mitchell,UCLA,WR,73,185,,4.46,,39.5,120,4.06,6.95
2001,Hodges Mitchell,Texas,RB,67,180,,*4.53,15,32.5,,,
2001,Mario Monds,Cincinnati,DT,75,342,,5.04,,28.5,99,4.73,8.06
2001,Keon Moore,Southern Mississippi,CB,71,193,,4.56,10,37.5,119,4.25,7.06
2001,Quincy Morgan,Kansas State,WR,73,211,,*4.48,,33.0,,,
2001,Santana Moss,Miami,WR,70,181,,*4.31,,42.0,,,
2001,Leonard Myers,Miami,CB,70,190,,4.65,13,37.0,120,4.16,7.21
2001,Brian Natkin,Texas-El Paso,TE,74,251,,4.95,20,27.0,98,4.59,7.78
2001,Carl Nesmith,Kansas,FS,74,223,,4.95,5,31.5,112,,
2001,Bobby Newcombe,Nebraska,WR,71,195,,4.53,,37.0,117,3.98,6.86
2001,Richard Newsome,Michigan State,FS,71,203,,*4.59,14,,,,
2001,Mathias Nkwenti,Temple,OG,76,293,,5.57,29,35.5,113,4.18,7.66
2001,Dennis Norman,Princeton,OG,76,305,,5.16,25,35.0,107,4.72,8.08
2001,Moran Norris,Kansas,FB,73,250,,4.63,37,31.0,114,4.50,7.56
2001,Dan O'Leary,Notre Dame,TE,76,252,,5.02,16,32.0,113,4.31,7.40
2001,Ifeanyi Ohalete,Southern California,FS,74,221,,*4.64,16,,,,
2001,Chukky Okobi,Purdue,C,73,316,,5.27,24,32.5,103,4.61,7.87
2001,Jesse Palmer,Florida,QB,74,231,32,4.78,,35.5,112,4.29,7.13
2001,Saul Patu,Oregon,DE,75,272,,5.01,22,30.5,112,4.43,7.52
2001,Tupe Peko,Michigan State,C,76,301,,5.36,18,28.0,92,4.56,8.10
2001,Devonte Peterson,Catawba,DE,75,275,,*5.02,31,,,,
2001,Will Peterson,Western Illinois,CB,73,197,,*4.51,13,38.5,120,,
2001,Jeremiah Pharms,Washington,OLB,73,257,,4.91,,32.5,106,4.53,7.37
2001,Carlos Polk,Nebraska,ILB,74,251,,4.76,,,,,
2001,Nate Poole,Marshall,WR,74,198,,4.79,,32.5,112,4.22,7.26
2001,Ryan Prince,Weber State (UT),TE,77,257,,4.99,20,31.0,102,4.45,7.65
2001,Casey Rabach,Wisconsin,C,77,298,,5.23,19,34.5,,,
2001,Dominic Raiola,Nebraska,C,74,307,,5.13,29,33.0,108,4.35,7.55
2001,Ken-Yon Rambo,Ohio State,WR,73,196,,*4.34,,39.0,,,
2001,Ray Redziniak,Illinois,OG,75,296,,5.50,32,27.0,92,4.77,8.17
2001,Jamal Reynolds,Florida State,DE,75,267,,4.72,,,,,
2001,Karon Riley,Minnesota,DE,75,264,,4.75,,,,,
2001,David Rivers,Western Carolina,QB,75,223,27,4.73,,31.5,115,4.20,7.37
2001,Marcellus Rivers,Oklahoma State,TE,77,247,,4.84,7,32.5,113,4.25,7.04
2001,Mike Roberg,Idaho,TE,77,256,,4.75,16,34.5,117,4.40,7.28
2001,Bernard Robertson,Tulane,OG,75,308,,5.24,19,30.0,106,4.58,8.06
2001,Koren Robinson,North Carolina State,WR,74,211,,4.61,,38.5,123,,
2001,Kendrick Rogers,Central Missouri,OT,77,311,,*5.16,23,,,,
2001,Sage Rosenfels,Iowa State,QB,77,228,32,4.74,,34.0,107,4.29,7.07
2001,Jace Sayler,Michigan State,DT,77,294,,5.06,29,31.0,105,4.59,7.81
2001,John Schlecht,Minnesota,DT,73,295,,4.95,27,31.5,101,4.30,7.45
2001,Aaron Schobel,Texas Christian,DE,76,263,,*4.75,,38.0,119,4.03,7.16
2001,Carey Scott,Kentucky State,CB,71,208,,4.65,,30.0,113,4.18,7.52
2001,Cedric Scott,Southern Mississippi,DE,78,281,,4.86,23,35.5,107,4.37,7.67
2001,Anthony Sessions,Tennessee,OLB,73,228,,4.80,19,,,,
2001,Marcel Shipp,Massachusetts,RB,71,222,,4.71,18,32.5,,,
2001,Elliot Silvers,Washington,OT,79,348,,5.43,19,31.5,99,4.66,7.81
2001,Rickie Simpkins,Syracuse,DT,75,287,,5.28,,29.5,97,4.52,7.65
2001,Dwight Smith,Akron,CB,70,212,,4.51,15,33.5,114,,
2001,Justin Smith,Missouri,DE,76,267,,*4.64,26,34.0,117,,
2001,Kenny Smith,Alabama,DT,76,299,,5.24,,30.0,100,4.80,8.00
2001,Omar Smith,Kentucky,OG,74,293,,5.33,21,30.0,98,,
2001,Steve Smith,Utah,WR,69,184,,4.41,,38.5,121,4.25,7.44
2001,Brandon Spoon,North Carolina,ILB,75,245,,4.75,33,35.5,110,4.15,7.30
2001,Markus Steele,Southern California,OLB,75,232,,*4.62,,33.0,119,4.50,7.15
2001,Daleroy Stewart,Southern Mississippi,DT,76,309,,4.90,,33.0,110,4.72,7.75
2001,Matt Stewart,Vanderbilt,OLB,76,236,,4.74,23,37.0,117,4.20,7.08
2001,Russell Stewart,Stanford,TE,76,251,,4.92,17,28.5,106,4.30,7.46
2001,Tony Stewart,Penn State,TE,78,256,,4.96,,35.5,109,4.40,7.30
2001,Michael Stone,Memphis,CB,71,191,,4.51,17,41.0,127,,
2001,Marcus Stroud,Georgia,DT,78,321,,5.13,21,30.0,110,4.75,8.07
2001,Tim Stuber,Colorado State,OG,77,315,,5.60,22,26.0,96,4.61,8.06
2001,Alex Sulfsted,Miami (OH),OG,76,312,,*5.30,,30.5,96,,
2001,Marques Sullivan,Illinois,OT,77,338,,5.32,28,30.5,98,4.83,8.36
2001,Vinny Sutherland,Purdue,WR,69,192,,4.48,,32.5,,,
2001,Joe Tafoya,Arizona,DE,76,269,,4.91,28,33.0,109,4.53,7.56
2001,Chris Taylor,Texas A&M,WR,71,183,,4.40,,35.5,115,3.93,6.81
2001,David Terrell,Michigan,WR,75,213,,*4.43,,38.0,,,
2001,Anthony Thomas,Michigan,RB,74,229,,4.58,20,32.5,,4.44,7.48
2001,Clevan Thomas,Florida State,CB,69,189,,4.64,,36.0,118,4.24,7.40
2001,Tarlos Thomas,Florida State,OT,78,336,,5.52,19,25.0,92,4.90,8.65
2001,LaDainian Tomlinson,Texas Christian,RB,70,221,,4.46,18,40.5,,4.21,6.84
2001,Ja'Mar Toombs,Texas A&M,FB,73,281,,4.72,17,30.0,,,
2001,Paul Toviessi,Marshall,DE,78,260,,4.78,,33.5,120,4.32,7.06
2001,Albert Traylor,Northwestern State (LA),OG,75,307,,5.42,20,27.0,,,8.34
2001,Marques Tuiasosopo,Washington,QB,73,223,24,4.71,,35.5,115,4.35,7.36
2001,T.J. Turner,Michigan State,ILB,75,273,,4.80,,,,,
2001,Chris Valletta,Texas A&M,OG,75,299,,5.32,18,33.5,98,4.53,7.90
2001,Kyle Vanden Bosch,Nebraska,DE,76,270,,4.75,26,36.5,119,4.08,6.82
2001,Patrick Venzke,Idaho,OT,78,303,,5.28,,34.0,103,4.59,8.08
2001,Michael Vick,Virginia Tech,QB,73,210,20,*4.33,,38.0,,,
2001,Keydrick Vincent,Mississippi,OG,77,328,,5.61,23,32.5,94,,
2001,Fred Wakefield,Illinois,DE,79,287,,5.09,26,28.0,108,4.64,7.49
2001,Kenyatta Walker,Florida,OT,77,311,,5.17,24,31.5,109,4.66,7.70
2001,Raymond Walls,Southern Mississippi,CB,71,176,,4.51,,39.0,124,4.18,
2001,Chad Ward,Washington,OG,77,321,,5.23,26,32.5,99,4.89,7.98
2001,David Warren,Florida State,DE,75,253,,*4.73,21,,,4.46,7.53
2001,Reggie Wayne,Miami,WR,73,198,,*4.45,,36.0,,,
2001,Eric Westmoreland,Tennessee,OLB,73,236,,4.63,21,36.5,115,4.21,7.47
2001,Deonce Whitaker,San Jose State,RB,66,177,,*4.52,23,36.0,,,
2001,Emile White,Houston,SS,73,219,,4.68,16,34.5,111,,7.26
2001,Reggie White,Oklahoma State,RB,73,228,,4.58,17,37.5,,4.40,7.48
2001,James Whitley,Michigan,CB,71,193,,4.73,9,39.0,118,4.40,7.04
2001,Boo Williams,Arkansas,TE,76,237,,4.72,,35.5,119,4.33,7.10
2001,Brock Williams,Notre Dame,CB,70,183,,4.46,11,42.5,130,4.21,6.70
2001,Jimmy Williams,Vanderbilt,CB,70,188,,4.58,,36.0,120,,7.12
2001,Louis Williams,Louisiana State,OG,77,299,,5.48,25,28.5,103,4.67,7.86
2001,Marcus Williams,Washington State,WR,77,230,,4.56,,41.0,130,4.20,7.37
2001,Maurice Williams,Michigan,OT,77,304,,*5.20,24,,,,
2001,Adrian Wilson,North Carolina State,SS,75,213,,4.53,21,39.5,120,,
2001,Cedrick Wilson,Tennessee,WR,70,179,,4.48,,38.0,123,,
2001,Jamie Winborn,Vanderbilt,ILB,71,229,,*4.63,,35.5,111,,
2001,Floyd Womack,Mississippi State,OG,76,345,,5.57,23,29.5,97,4.96,8.78
2001,Shawn Worthen,Texas Christian,DT,73,310,,5.18,23,30.0,103,4.61,7.50
2001,Ellis Wyms,Mississippi State,DE,75,285,,*4.97,21,,,4.46,7.53
