Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2005,Brandon Browner,Oregon State,CB,76,221,,4.63,13,36.5,123,4.24,7.20
2005,Anthony Bryant,Alabama,DT,75,335,,5.06,23,31.5,106,4.72,7.80
2005,Doug Buckles,Mississippi,OG,77,311,,5.53,18,23.5,89,4.83,8.17
2005,Dan Buenning,Wisconsin,OG,76,320,,5.35,29,28.0,111,4.64,7.93
2005,Josh Bullocks,Nebraska,FS,73,209,,4.46,,37.5,118,4.09,7.09
2005,Tim Bulman,Boston College,DT,76,294,,4.91,35,32.5,115,4.21,7.24
2005,Kevin Burnett,Tennessee,OLB,75,235,,*4.61,20,36.0,,,
2005,Vincent Burns,Kentucky,DE,73,267,,4.84,25,35.0,122,4.41,7.24
2005,Larry Burt,Miami (OH),DT,74,305,,5.36,22,28.0,98,4.75,8.03
2005,James Butler,Georgia Tech,FS,74,213,,4.51,16,40.5,127,4.01,7.11
2005,Jason Campbell,Auburn,QB,77,230,28,*4.72,,,,,7.42
2005,Jerome Carter,Florida State,SS,73,228,,4.47,21,35.0,121,4.11,7.19
2005,Luis Castillo,Northwestern,DT,75,305,,4.79,32,34.5,112,,
2005,Timmy Chang,Hawaii,QB,73,211,26,5.08,,29.0,111,4.21,7.26
2005,Maurice Clarett,Ohio State,RB,73,234,,4.78,22,34.0,115,,
2005,Mark Clayton,Oklahoma,WR,71,193,,4.41,,36.5,118,4.07,6.95
2005,Jonathan Clinkscale,Wisconsin,OG,74,315,,5.51,,27.5,99,,
2005,DeAndra Cobb,Michigan State,RB,70,196,,4.49,17,34.0,118,4.26,7.13
2005,Shaun Cody,Southern California,DT,76,293,,*4.95,34,,,,
2005,Eric Coleman,Clemson,DT,77,288,,5.12,27,33.0,118,4.73,7.43
2005,Jerome Collins,Notre Dame,TE,76,267,,4.71,21,,118,,
2005,Nick Collins,Bethune-Cookman,CB,71,206,,4.36,11,40.0,118,4.16,6.94
2005,Jon Colon,Florida,OT,79,317,,5.64,,25.5,85,4.89,8.03
2005,Dan Connolly,Southeast Missouri State,OT,76,311,,5.19,22,28.5,108,4.54,7.67
2005,Sean Considine,Iowa,FS,73,212,,4.50,19,37.0,117,3.93,7.11
2005,Atcheson Conway,Bowie State (MD),SS,71,218,,4.90,14,32.0,108,4.12,7.39
2005,Junius Coston,North Carolina A&T,C,76,310,,5.31,21,29.5,102,4.64,7.93
2005,Jonas Crafts,Texas-El Paso,TE,75,247,,*4.89,24,,,,
2005,Airese Currie,Clemson,WR,71,186,,4.49,,38.0,125,4.07,7.07
2005,Markus Curry,Michigan,CB,71,181,,4.59,12,35.0,117,3.89,7.04
2005,Tony Curtis,Portland State (OR),TE,78,269,,4.93,21,,115,,
2005,Harvey Dahl,Nevada,OT,78,299,,5.42,17,27.0,99,4.60,8.16
2005,Travis Daniels,Louisiana State,CB,73,194,,4.54,,35.0,120,3.97,6.95
2005,Anthony Davis,Wisconsin,RB,67,200,,4.50,18,38.0,121,,7.39
2005,Chauncey Davis,Florida State,DE,74,273,,4.80,22,37.0,118,4.44,7.66
2005,Jim Davis,Virginia Tech,DE,76,277,,*5.05,,34.0,,4.23,7.11
2005,Josh Davis,Marshall,WR,73,191,,4.52,,37.5,118,4.24,7.20
2005,Thomas Davis,Georgia,FS,73,230,,4.60,,36.5,115,4.01,7.10
2005,Joel Dreessen,Colorado State,TE,76,260,,4.72,22,36.0,113,4.05,7.10
2005,Adell Duckett,Texas Tech,DE,76,270,,4.93,14,34.5,105,4.35,7.75
2005,Kevin Dudley,Michigan,FB,73,238,,4.91,19,30.0,109,4.58,7.27
2005,Clifford Dukes,Michigan State,DE,76,268,,4.95,28,31.5,,,
2005,Jon Dunn,Virginia Tech,OT,79,328,,5.40,,,,,
2005,Braylon Edwards,Michigan,WR,75,210,,*4.45,22,,,,
2005,Abraham Elimimian,Hawaii,CB,70,190,,4.62,14,39.0,121,4.05,
2005,Atiyyah Ellison,Missouri,DT,76,305,,5.07,25,27.5,103,4.83,8.01
2005,Ben Emanuel,UCLA,FS,75,212,,4.57,21,,,,
2005,Jamar Enzor,Cincinnati,OLB,73,243,,4.75,21,,,,
2005,Trai Essex,Northwestern,OT,77,322,,5.61,,29.0,96,4.93,8.13
2005,Liam Ezekiel,Northeastern,ILB,73,249,,4.81,36,34.5,118,4.12,7.29
2005,Diamond Ferri,Syracuse,SS,70,223,,4.59,20,35.5,111,4.16,7.16
2005,Ronald Fields,Mississippi State,DT,75,313,,5.24,,27.0,102,4.68,8.02
2005,Alfred Fincher,Connecticut,ILB,74,238,,4.68,25,31.5,112,4.48,7.70
2005,Ryan Fitzpatrick,Harvard,QB,75,232,48,4.86,,30.5,105,4.07,7.09
2005,Dustin Fox,Ohio State,FS,71,191,,4.43,7,43.5,,,
2005,Domonique Foxworth,Maryland,CB,71,184,,4.34,14,41.0,125,3.89,6.78
2005,Aaron Francisco,BYU,FS,74,211,,4.74,17,35.0,113,4.13,6.98
2005,Simon Fraser,Ohio State,DE,78,288,,5.00,23,28.0,106,4.43,7.54
2005,Andre Frazier,Cincinnati,DE,77,234,,4.66,19,38.0,124,4.12,7.09
2005,Charles Frederick,Washington,WR,71,194,,4.78,,33.0,108,4.35,7.41
2005,Charlie Frye,Akron,QB,76,225,38,4.79,,33.0,113,4.09,6.95
2005,Dylan Gandy,Texas Tech,OG,75,304,,5.12,,29.5,100,4.51,7.65
2005,Lionel Gates,Louisville,RB,73,222,,4.60,23,36.0,121,4.12,7.17
2005,Justin Geisinger,Vanderbilt,OT,76,322,,5.38,34,25.0,95,4.62,7.87
2005,Eric Ghiaciuc,Central Michigan,C,76,302,,5.09,30,32.0,105,4.64,7.87
2005,Fred Gibson,Georgia,WR,76,196,,4.55,,38.5,126,4.14,7.03
2005,Howard Gilmore,Norfolk State (VA),WR,73,194,,4.71,,36.0,113,4.49,7.56
2005,Johnathan Goddard,Marshall,OLB,73,238,,4.67,27,35.0,107,4.19,7.49
2005,Mike Goolsby,Notre Dame,ILB,75,249,,4.93,,29.5,112,4.44,7.33
2005,Ryan Grant,Notre Dame,RB,73,215,,4.43,17,33.5,115,4.14,7.10
2005,Eric Green,Virginia Tech,CB,73,198,,4.52,,38.0,120,3.90,
2005,Justin Green,Montana,FB,73,242,,4.84,23,31.0,109,4.22,7.26
2005,David Greene,Georgia,QB,76,226,21,4.78,,31.5,115,4.13,7.00
2005,Kelly Griffeth,Fort Hays State (KS),TE,77,284,,4.90,21,28.0,103,4.33,7.26
2005,Boomer Grigsby,Illinois State,ILB,73,249,,4.60,32,35.5,112,,7.10
2005,Matt Grootegoed,Southern California,SS,71,218,,*4.68,22,31.5,,4.31,7.18
2005,Gino Guidugli,Cincinnati,QB,76,229,30,5.00,,29.0,103,4.55,7.41
2005,Tyjuan Hagler,Cincinnati,OLB,73,236,,4.59,35,35.5,124,4.13,7.21
2005,Josh Haldi,Northern Illinois,QB,74,215,30,4.64,,33.0,113,4.07,6.89
2005,Geoff Hangartner,Texas A&M,C,77,301,,5.21,26,28.5,103,4.57,7.62
2005,Jason Harmon,Michigan State,FS,73,209,,4.70,23,37.0,118,4.11,7.61
2005,Reggie Harrell,Texas Christian,WR,75,214,,4.58,,35.0,115,4.13,7.42
2005,Kay-Jay Harris,West Virginia,RB,73,243,,4.56,,38.0,122,4.10,7.22
2005,Marques Harris,Southern Utah,OLB,73,231,,4.71,22,40.5,117,4.07,7.20
2005,Anttaj Hawthorne,Wisconsin,DT,76,325,,5.23,21,27.0,100,4.72,8.00
2005,Kelvin Hayden,Illinois,CB,71,197,,4.45,17,34.0,111,3.90,6.87
2005,Jovan Haye,Vanderbilt,DE,74,284,,4.74,33,34.0,110,4.38,7.40
2005,Alex Haynes,Central Florida,RB,70,223,,4.51,21,32.5,,,
2005,Madison Hedgecock,North Carolina,FB,75,266,,4.87,29,32.5,108,4.26,7.42
2005,Chris Henry,West Virginia,WR,76,197,,4.50,,,,,
2005,Noah Herron,Northwestern,RB,71,200,,4.60,17,31.0,108,4.03,6.96
2005,Efrem Hill,Samford,WR,73,179,,4.58,,37.5,124,4.07,7.43
2005,Leroy Hill,Clemson,ILB,73,229,,4.65,25,34.0,116,4.11,7.23
2005,Ellis Hobbs,Iowa State,CB,69,192,,4.45,12,42.0,124,4.07,6.80
2005,Drew Hodgdon,Arizona State,C,75,309,,5.31,,32.5,109,4.48,7.49
2005,Alphonso Hodge,Miami (OH),CB,71,203,,4.44,20,34.0,,3.99,
2005,Terry Holley,Rice,SS,73,211,,4.64,24,37.0,115,,
2005,Daven Holly,Cincinnati,CB,71,192,,4.39,15,39.0,115,4.08,7.16
2005,Alex Holmes,Southern California,TE,75,265,,*4.92,18,,,,
2005,Ray Hudson,Alabama,RB,70,192,,*4.50,15,,,,
2005,Rob Hunt,North Dakota State,C,76,301,,4.96,31,34.5,108,4.50,7.54
2005,Richie Incognito,Nebraska,C,75,305,,4.84,29,,,,
2005,Marlin Jackson,Michigan,CB,73,198,,4.52,23,36.0,125,3.96,6.95
2005,Tony Jackson,Iowa,TE,74,266,,4.75,23,33.0,113,4.52,7.52
2005,Vincent Jackson,Northern Colorado,WR,77,241,,4.46,,39.0,,,
2005,Brandon Jacobs,Southern Illinois,RB,76,267,,4.56,19,37.0,118,4.49,7.54
2005,Erasmus James,Wisconsin,DE,76,266,,4.81,,37.5,122,4.44,7.56
2005,Jason Jefferson,Wisconsin,DT,74,310,,5.10,,28.5,102,4.48,7.80
2005,Derrick Johnson,Texas,CB,71,197,,4.43,18,,,4.10,7.15
2005,Derrick Johnson,Texas,OLB,75,242,,4.52,,37.5,120,3.93,7.21
2005,Marcus Johnson,Mississippi,OG,79,321,,5.45,21,27.5,104,4.75,7.73
2005,Brandon Jones,Oklahoma,WR,74,208,,4.42,,37.0,114,4.10,7.03
2005,Matt Jones,Arkansas,TE,78,242,,4.37,,39.5,129,,
2005,Keith Joseph,Texas A&M,FB,74,250,,4.68,27,33.0,113,4.20,7.43
2005,Nick Kaczur,Toledo,OT,77,319,,5.28,,31.5,,,
2005,Dave Kashetta,Boston College,TE,76,247,,4.87,17,35.5,113,4.36,7.34
2005,Chris Kemoeatu,Utah,OG,76,344,,5.34,26,29.0,98,4.57,7.75
2005,Adam Kieft,Central Michigan,OT,79,337,,5.52,28,33.0,110,4.77,7.80
2005,Eric King,Wake Forest,CB,69,189,,4.43,12,,,,
2005,Tyler King,Connecticut,DE,78,271,,4.87,20,36.0,118,4.35,7.58
2005,Marcus Lawrence,South Carolina,ILB,74,243,,4.62,19,34.0,121,4.35,7.18
2005,Stefan LeFors,Louisville,QB,73,208,35,4.56,,31.0,111,4.13,7.04
2005,Jim Leonhard,Wisconsin,FS,68,191,,*4.63,19,,,,
2005,Sam Lightbody,Washington State,OT,81,321,,5.62,,30.0,108,4.44,7.97
2005,Dustin Long,Sam Houston State (TX),QB,75,208,,4.67,,30.5,108,4.14,6.77
2005,Khari Long,Baylor,DE,76,257,,4.74,27,38.5,121,4.09,7.23
2005,Daniel Loper,Texas Tech,OT,78,306,,5.30,14,32.0,101,4.69,7.76
2005,Chase Lyman,California,WR,75,217,,4.50,16,,,,
2005,Andre Maddox,North Carolina State,SS,73,205,,4.46,17,36.5,127,,7.33
2005,Tony Madison,Hampton,WR,74,214,,4.52,,39.0,121,4.31,7.14
2005,Logan Mankins,Fresno State,OG,76,307,,5.06,21,31.5,95,4.45,7.54
2005,Tommy Manus,Morgan State (MD),WR,76,222,,4.55,,38.0,120,4.34,7.21
2005,Evan Mathis,Alabama,OG,77,304,,4.92,35,35.5,117,4.16,7.39
2005,Jerome Mathis,Hampton,WR,71,181,,4.26,,35.5,123,,
2005,Leron McCoy,Indiana (PA),WR,74,211,,4.40,,37.0,120,4.22,7.19
2005,Robert McCune,Louisville,ILB,73,245,,4.50,34,,,,
2005,Bryant McFadden,Florida State,CB,71,193,,*4.53,23,38.5,,4.04,
2005,Lynn McGruder,Oklahoma,DT,74,303,,5.01,28,35.5,112,4.43,7.71
2005,Chris McKenzie,Arizona State,CB,69,185,,4.32,6,45.0,136,4.32,6.90
2005,T.A. McLendon,North Carolina State,RB,70,235,,4.71,27,35.0,117,4.27,7.35
2005,Pete McMahon,Iowa,OT,80,329,,5.43,26,27.0,92,4.80,7.98
2005,David McMillan,Kansas,DE,75,262,,4.58,16,34.0,120,4.08,7.11
2005,Adrian McPherson,Florida State,QB,76,218,26,4.71,22,34.5,128,4.12,6.94
2005,Albert Means,Memphis,DT,76,318,,5.40,26,27.0,96,4.91,8.21
2005,Shawne Merriman,Maryland,DE,77,272,,*4.68,25,,,,
2005,Justin Miller,Clemson,CB,70,201,,4.42,15,41.5,128,,
2005,Lance Mitchell,Oklahoma,ILB,74,247,,4.85,15,33.5,,4.41,7.49
2005,Ryan Moats,Louisiana Tech,RB,68,210,,4.46,19,36.0,117,4.11,7.22
2005,Mike Montgomery,Texas A&M,DE,77,276,,5.05,19,34.5,115,4.33,7.39
2005,Eric Moore,Florida State,DE,76,262,,4.84,22,29.5,108,4.57,7.62
2005,Vernand Morency,Oklahoma State,RB,70,212,,*4.51,19,33.5,,4.20,7.02
2005,Kirk Morrison,San Diego State,ILB,73,235,,*4.69,25,,,4.35,
2005,C.J. Mosley,Missouri,DT,74,312,,5.08,27,27.5,100,4.65,8.21
2005,Scott Mruczkowski,Bowling Green,C,77,321,,*5.29,28,,,,
2005,Terrence Murphy,Texas A&M,WR,73,202,,4.39,,,,,
2005,Chris Myers,Miami,OG,77,300,,*5.18,25,,,,
2005,Donte Nicholson,Oklahoma,SS,73,209,,*4.55,18,,,,
2005,Doug Nienhuis,Oregon State,OG,78,307,,5.15,22,29.5,99,4.52,7.53
2005,Craig Ochs,Montana,QB,74,212,,4.87,,28.5,104,4.19,7.03
2005,Frank Omiyale,Tennessee Tech,OT,76,310,,5.30,22,29.5,101,4.72,8.22
2005,Dan Orlovsky,Connecticut,QB,77,225,30,4.93,,29.5,107,4.43,7.33
2005,Kyle Orton,Purdue,QB,76,233,27,5.06,,26.5,,4.54,7.39
2005,Chad Owens,Hawaii,WR,68,183,,4.62,23,37.0,116,3.95,6.71
2005,Jeremy Parquet,Southern Mississippi,OT,79,323,,5.31,17,29.5,94,4.90,7.97
2005,Roscoe Parrish,Miami,WR,70,170,,4.37,,,,,
2005,Martin Patterson,Texas Christian,ILB,74,243,,4.89,21,34.0,115,4.21,7.33
2005,Mike Patterson,Southern California,DT,73,292,,*5.08,26,,,,
2005,Karl Paymah,Washington State,CB,73,204,,4.35,15,41.5,125,3.91,7.09
2005,Alvin Pearman,Virginia,RB,70,208,,4.63,24,34.0,114,4.10,7.07
2005,Antonio Perkins,Oklahoma,CB,71,190,,4.49,10,40.0,126,4.07,7.17
2005,Tab Perry,UCLA,WR,75,219,,4.46,,34.0,116,,7.01
2005,Kenneth Pettway,Grambling State (LA),OLB,75,234,,4.69,22,32.5,114,4.36,7.29
2005,David Pollack,Georgia,DE,74,265,,4.75,25,37.0,120,3.94,6.87
2005,Jonathan Pollard,Oregon State,OLB,73,247,,4.68,21,35.0,116,4.08,7.42
2005,Brady Poppinga,BYU,DE,75,259,,4.59,26,35.5,110,4.39,7.29
2005,Sione Pouha,Utah,DT,76,325,,5.02,32,32.5,107,4.49,7.84
2005,Duke Preston,Illinois,C,77,311,,,21,32.0,96,4.53,7.58
2005,Bobby Purify,Colorado,RB,73,212,,4.67,15,33.5,116,4.17,7.22
2005,Bryan Randall,Virginia Tech,QB,73,225,19,4.71,,33.0,113,4.09,6.97
2005,Jamaica Rector,Northwest Missouri State,WR,70,186,,4.47,17,36.5,122,4.14,6.80
2005,Lamont Reid,North Carolina State,CB,71,195,,4.53,15,40.5,124,4.28,7.18
2005,Walter Reyes,Syracuse,RB,70,209,,4.52,16,32.0,109,4.39,7.24
2005,Kerry Rhodes,Louisville,FS,75,209,,4.56,12,42.0,123,4.17,6.94
2005,Ryan Riddle,California,DE,74,253,,*4.82,18,,,,
2005,Dante Ridgeway,Ball State,WR,71,212,,4.57,,33.0,117,4.39,7.27
2005,Chris Rix,Florida State,QB,74,214,26,4.70,,33.5,116,4.54,7.54
2005,Derreck Robinson,Iowa,DT,76,289,,,27,34.5,114,4.53,7.97
2005,Leon Robinson,Georgia Tech,OG,76,314,,5.22,22,36.0,109,4.76,8.28
2005,Courtney Roby,Indiana,WR,73,189,,4.41,,36.5,126,4.00,6.61
2005,Aaron Rodgers,California,QB,74,223,39,4.71,,34.5,110,,7.39
2005,Carlos Rogers,Auburn,CB,73,196,,4.44,15,40.5,126,3.82,6.48
2005,Antrel Rolle,Miami,CB,72,198,,*4.50,15,,,,
2005,Michael Roos,Eastern Washington,OT,79,320,,5.30,19,29.0,97,4.52,7.73
2005,Matt Roth,Iowa,DE,76,278,,4.81,26,32.0,112,4.36,7.65
2005,Stanford Routt,Houston,CB,74,193,,4.27,,36.5,129,3.90,6.63
2005,J.R. Russell,Louisville,WR,75,206,,4.56,,34.5,,,
2005,Barrett Ruud,Nebraska,ILB,75,241,,4.75,25,34.5,112,4.00,7.22
2005,Steve Savoy,Utah,WR,71,182,,4.62,,,,,
2005,Bo Scaife,Texas,TE,75,249,,4.75,24,32.5,114,4.14,7.21
2005,Gerald Sensabaugh,North Carolina,FS,73,214,,4.44,17,46.0,133,,
2005,Adam Seward,UNLV,ILB,74,248,,4.60,33,36.5,120,4.11,7.17
2005,Dan Sheldon,Northern Illinois,WR,69,179,,4.43,,,,,
2005,Eric Shelton,Louisville,RB,74,246,,4.53,,38.5,124,4.08,7.46
2005,Darrell Shropshire,South Carolina,DT,74,301,,4.87,25,34.0,116,4.34,7.55
2005,Wes Sims,Oklahoma,OT,77,318,,5.39,26,28.0,108,4.45,7.70
2005,Alex Smith,Stanford,TE,76,258,,*4.75,28,,,,
2005,Alex Smith,Utah,QB,76,217,40,4.71,,32.0,113,3.97,6.82
2005,Adam Snyder,Oregon,OG,78,316,,5.34,21,28.5,93,4.86,7.85
2005,Marcus Spears,Louisiana State,DE,76,307,,*5.03,15,,,,
2005,Chris Spencer,Mississippi,C,75,309,,5.21,26,32.0,105,4.61,8.07
2005,Darren Sproles,Kansas State,RB,66,187,,4.47,23,33.0,105,3.96,6.96
2005,Scott Starks,Wisconsin,CB,69,172,,4.37,13,43.0,137,3.90,6.99
2005,Nick Steitz,Oregon,OG,76,312,,5.70,,31.0,99,4.66,8.18
2005,David Stewart,Mississippi State,OT,79,314,,*5.25,24,,,,
2005,Chauncey Stovall,Florida State,WR,73,221,,4.62,,,,,
2005,Bill Swancutt,Oregon State,DE,76,270,,5.00,23,34.0,113,4.24,7.36
2005,Lofa Tatupu,Southern California,ILB,73,238,,4.83,23,35.0,113,4.21,7.32
2005,Claude Terrell,New Mexico,OG,74,343,,5.42,27,24.5,89,4.81,8.19
2005,Adam Terry,Syracuse,OT,80,330,,5.40,,28.0,96,4.79,7.90
2005,Benard Thomas,Nebraska,DE,76,269,,4.90,27,30.0,108,4.34,8.24
2005,Odell Thurman,Georgia,ILB,73,233,,4.62,23,34.0,,4.28,7.35
2005,Zach Tuiasosopo,Washington,FB,74,246,,5.00,19,25.5,100,4.70,7.58
2005,Marviel Underwood,San Diego State,FS,70,197,,4.45,19,38.0,118,4.22,7.12
2005,Jimmy Verdon,Arizona State,DE,75,280,,5.02,18,29.5,105,4.53,7.89
2005,Kevin Vickerson,Michigan State,DT,77,301,,5.00,,32.5,103,4.67,7.79
2005,Cameron Wake,Penn State,OLB,75,236,,4.65,20,45.5,130,4.13,7.12
2005,Rian Wallace,Temple,OLB,75,241,,*4.68,10,35.5,,3.97,7.46
2005,DeMarcus Ware,Troy,OLB,76,251,,4.56,27,38.5,122,4.07,6.85
2005,Paris Warren,Utah,WR,73,213,,4.71,,31.5,,,
2005,Fabian Washington,Nebraska,CB,71,188,,4.29,18,41.5,129,3.91,
2005,Mike Watson,West Virginia,OT,76,316,,5.46,,27.5,100,,
2005,Corey Webster,Louisiana State,CB,72,199,,*4.51,9,,,,
2005,Marquis Weeks,Virginia,SS,71,216,,4.56,23,36.5,120,3.93,7.47
2005,Jonathan Welsh,Wisconsin,OLB,75,245,,4.61,19,40.5,130,4.22,7.84
2005,Jason White,Oklahoma,QB,75,223,31,4.90,,31.0,108,4.22,7.30
2005,Sam Wilder,Colorado,OT,77,302,,5.31,23,26.5,102,4.52,7.44
2005,Aric Williams,Oregon State,CB,73,187,,4.58,8,36.0,117,,
2005,Carnell Williams,Auburn,RB,71,217,,4.43,19,35.5,118,4.17,6.95
2005,Cedrick Williams,Kansas State,CB,70,168,,4.50,13,35.0,121,4.22,7.24
2005,Darrent Williams,Oklahoma State,CB,69,176,,4.30,16,39.0,124,3.96,6.97
2005,Mike Williams,Southern California,WR,77,229,,4.56,,36.5,,,
2005,Troy Williamson,South Carolina,WR,74,203,21,4.32,,37.0,,4.18,7.10
2005,Ray Willis,Florida State,OT,78,327,,*5.40,27,,,,
2005,Stanley Wilson,Stanford,CB,73,185,,4.36,14,39.5,125,,
2005,Jerron Wishom,Louisiana Tech,CB,73,193,,4.50,18,38.0,118,4.07,6.81
2005,Cornelius Wortham,Alabama,OLB,74,236,,4.71,22,37.0,110,4.38,
