Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2014,Mike Evans, Texas A&M ,WR,77,231,,4.53,12,37.0,,4.26,7.08
2014,Shaquelle Evans, UCLA ,WR,73,213,,4.51,13,34.5,122,4.21,7.07
2014,Antone Exum, Virginia Tech ,CB,73,213,,4.59,17,35.0,116,4.13,7.05
2014,David Fales, San Jose State ,QB,74,212,,4.99,,28.0,102,,
2014,Matt Feiler, Bloomsburg ,OT,78,330,,5.37,36,26.5,102,4.86,8.13
2014,Ego Ferguson, Louisiana State ,DT,75,315,,4.98,24,,,,
2014,C.J. Fiedorowicz, Iowa ,TE,78,265,,4.76,25,,115,4.26,7.10
2014,Tim Flanders, Sam Houston State ,RB,69,207,,4.75,20,32.0,112,,7.07
2014,Cameron Fleming, Stanford ,OT,77,323,,5.28,26,23.5,97,5.00,8.24
2014,David Fluellen, Toledo ,RB,71,224,,4.72,,36.5,120,,6.90
2014,Dee Ford, Auburn ,DE,74,252,,,,,,,
2014,Khairi Fortt, California ,OLB,74,248,,4.70,30,36.0,120,,
2014,Bennie Fowler, Michigan State ,WR,73,217,,4.52,,36.0,125,4.18,7.06
2014,Austin Franklin, New Mexico State ,WR,71,189,,4.56,7,36.0,123,4.33,7.07
2014,Devonta Freeman, Florida State ,RB,68,206,,4.58,,31.5,116,4.26,7.11
2014,Kyle Fuller, Virginia Tech ,CB,73,190,,4.49,12,38.5,127,4.19,6.90
2014,Zach Fulton, Tennessee ,OG,77,316,,5.16,25,24.5,98,5.16,7.87
2014,Tyler Gaffney, Stanford ,RB,73,220,,4.49,,36.5,115,4.18,6.78
2014,E.J. Gaines, Missouri ,CB,70,190,,4.44,15,,,,
2014,Phillip Gaines, Rice ,CB,73,193,,4.38,11,36.5,122,4.04,6.62
2014,Jeremy Gallon, Michigan ,WR,68,185,,4.49,15,,,,
2014,Jimmy Garoppolo, Eastern Illinois ,QB,74,226,,4.97,,30.5,110,,
2014,James Gayle, Virginia Tech ,DE,76,259,,4.70,26,37.0,122,,7.19
2014,Jeremiah George, Iowa State ,ILB,71,234,,4.91,28,33.0,115,,
2014,Justin Gilbert, Oklahoma State ,CB,73,202,,4.37,20,35.5,125,,6.92
2014,Crockett Gillmore, Colorado State ,TE,78,260,,4.89,,,120,4.44,7.42
2014,Demetri Goodson, Baylor ,CB,71,194,,4.52,11,37.0,123,4.34,6.80
2014,Ryan Grant, Tulane ,WR,73,199,,4.64,8,35.5,117,4.11,6.68
2014,Xavier Grimble, Southern California ,TE,76,257,,4.76,,,112,,
2014,Ryan Groy, Wisconsin ,OG,77,316,,5.19,26,26.5,108,4.47,7.49
2014,RaShede Hageman, Minnesota ,DT,78,310,,5.02,32,35.5,113,,7.87
2014,Andre Hal, Vanderbilt ,CB,70,188,,4.50,15,35.5,117,4.27,7.14
2014,Jon Halapio, Florida ,OG,75,323,,5.34,,21.5,99,4.83,8.26
2014,Victor Hampton, South Carolina ,CB,69,197,,4.69,20,33.5,116,4.20,7.01
2014,Jonotthan Harrison, Florida ,C,75,304,,5.15,27,27.0,112,4.86,7.97
2014,Taylor Hart, Oregon ,DE,78,281,,4.92,21,,,,
2014,Matt Hazel, Coastal Carolina ,WR,73,198,,4.50,15,36.5,116,4.20,7.08
2014,Marcus Heit, Kansas State ,LS,75,258,,4.91,,29.0,,,
2014,Seantrel Henderson, Miami ,OT,79,331,,5.04,,24.0,93,4.77,8.15
2014,Robert Herron, Wyoming ,WR,69,193,,4.48,18,35.5,124,4.27,6.84
2014,Ryan Hewitt, Stanford ,FB,76,246,,4.87,,33.0,116,4.35,7.04
2014,Jeremy Hill, Louisiana State ,RB,73,233,,4.56,20,29.0,112,,
2014,Anthony Hitchens, Iowa ,OLB,73,240,,4.74,23,31.5,115,4.45,7.15
2014,Cody Hoffman, BYU ,WR,76,223,,4.65,13,27.5,108,4.20,6.89
2014,Adrian Hubbard, Alabama ,OLB,78,257,,4.69,,38.5,116,,
2014,Josh Huff, Oregon ,WR,71,206,,4.51,14,35.5,115,,
2014,Marqueston Huff, Wyoming ,FS,71,196,,4.49,15,35.5,116,4.19,7.26
2014,Allen Hurns, Miami ,WR,73,198,,4.55,14,31.0,120,4.50,7.23
2014,Carlos Hyde, Ohio State ,RB,73,230,,4.62,19,34.5,113,,
2014,Kerry Hyder, Texas Tech ,DT,74,290,,5.10,20,29.5,108,,7.23
2014,Gabe Ikard, Oklahoma ,C,76,304,,5.13,22,26.0,102,4.37,7.30
2014,Bennett Jackson, Notre Dame ,CB,73,195,,4.51,13,38.0,127,4.00,6.75
2014,Gabe Jackson, Mississippi State ,OG,75,336,,5.34,30,29.0,108,4.78,8.25
2014,Nic Jacobs, McNeese State ,TE,77,269,,4.89,15,,,,
2014,JaWuan James, Tennessee ,OT,78,311,,5.34,22,29.0,102,4.56,7.42
2014,Kendall James, Maine ,CB,70,180,,4.44,9,39.0,,4.19,6.81
2014,Jeff Janis, Saginaw Valley State ,WR,75,219,,4.42,20,37.5,123,3.98,6.64
2014,Stanley Jean-Baptiste, Nebraska ,CB,75,218,,4.61,13,41.5,127,4.33,
2014,Jackson Jeffcoat, Texas ,DE,75,247,,4.63,18,36.0,123,,6.97
2014,Marcel Jensen, Fresno State ,TE,78,259,,4.85,24,35.0,114,4.60,7.38
2014,Timmy Jernigan, Florida State ,DT,74,299,,5.06,27,29.5,101,,
2014,Anthony Johnson, Louisiana State ,DT,74,308,,5.24,20,24.5,101,,7.93
2014,Dontae Johnson, North Carolina State ,FS,74,200,,4.45,12,38.5,123,4.24,6.82
2014,Storm Johnson, Central Florida ,RB,73,209,,4.60,16,35.5,116,,
2014,Wesley Johnson, Vanderbilt ,OT,77,297,,5.11,26,29.0,111,4.64,7.40
2014,Christian Jones, Florida State ,ILB,75,240,,4.74,,33.5,114,,
2014,DaQuan Jones, Penn State ,DT,76,322,,5.35,25,27.5,100,,
2014,Howard Jones, Shepherd ,OLB,74,235,,4.60,21,40.5,123,,7.16
2014,TJ Jones, Notre Dame ,WR,73,188,,4.48,,33.0,117,4.27,6.82
2014,Reggie Jordan, Missouri Western ,FB,75,240,,4.77,24,,115,4.30,7.22
2014,Henry Josey, Missouri ,RB,68,194,,4.43,20,34.5,116,4.13,7.07
2014,Lamarcus Joyner, Florida State ,CB,68,184,,4.55,14,37.5,123,4.40,7.26
2014,Devon Kennard, Southern California ,OLB,75,249,,4.70,23,30.0,112,4.32,7.25
2014,Zack Kerr, Delaware ,DT,73,326,,5.08,28,28.5,99,,7.93
2014,Christian Kirksey, Iowa ,OLB,74,233,,4.72,16,32.0,122,,
2014,Cyrus Kouandjio, Alabama ,OT,79,322,,5.59,21,27.5,96,4.84,7.71
2014,Kenny Ladler, Vanderbilt ,FS,73,207,,4.70,24,36.5,126,,
2014,Jarvis Landry, Louisiana State ,WR,71,205,,4.65,12,28.5,110,,
2014,Tyler Larsen, Utah State ,C,76,313,,5.17,36,23.5,101,4.70,8.22
2014,Cody Latimer, Indiana ,WR,74,215,,4.52,23,,,,
2014,Demarcus Lawrence, Boise State ,DE,75,251,,4.80,20,34.5,112,,7.46
2014,Nevin Lawson, Utah State ,CB,69,190,,4.48,16,33.0,120,4.40,7.12
2014,Marqise Lee, Southern California ,WR,73,192,,4.52,,38.0,126,4.01,
2014,Charles Leno, Boise State ,OT,76,303,,5.21,21,29.0,108,4.40,7.57
2014,A.C. Leonard, Tennessee State ,TE,74,252,,4.50,20,34.0,127,,
2014,Taylor Lewan, Michigan ,OT,79,309,,4.87,29,30.5,116,4.49,7.39
2014,Isaiah Lewis, Michigan State ,SS,70,211,,4.60,15,36.5,122,4.47,7.05
2014,Brandon Linder, Miami ,OG,78,311,,5.35,30,26.5,99,,
2014,Corey Linsley, Ohio State ,C,75,296,,5.24,36,27.0,,,
2014,Boseko Lokombo, Oregon ,OLB,74,225,,4.66,,,122,4.30,7.15
2014,Craig Loston, Louisiana State ,SS,71,217,,4.65,12,32.5,117,4.35,7.15
2014,Marcus Lucas, Missouri ,WR,76,218,,4.60,20,36.0,123,4.25,7.07
2014,Colt Lyerla, Oregon ,TE,76,242,,4.61,15,,127,,
2014,Aaron Lynch, South Florida ,DE,77,249,,4.76,18,,,,
2014,Arthur Lynch, Georgia ,TE,77,258,,4.82,28,29.5,115,4.35,7.38
2014,Jordan Lynch, Northern Illinois ,QB,73,217,,4.76,,29.5,109,,
2014,Khalil Mack, Buffalo ,OLB,75,251,,4.65,23,40.0,127,4.18,7.08
2014,Cody Mandell, Alabama ,P,74,216,,4.89,,27.0,,,
2014,Eathyn Manumaleuna, BYU ,DT,74,296,,5.16,29,28.0,100,,7.78
2014,Johnny Manziel, Texas A&M ,QB,73,207,,4.68,,31.5,112,,
2014,Cassius Marsh, UCLA ,DE,76,252,,4.89,14,32.0,108,,7.08
2014,Kareem Martin, North Carolina ,DE,78,272,,4.72,22,35.5,128,,7.20
2014,Marcus Martin, Southern California ,C,75,320,,5.38,23,,,,
2014,Zack Martin, Notre Dame ,OT,76,308,,5.22,29,28.0,104,4.59,7.65
2014,Tre Mason, Auburn ,RB,68,207,,4.50,,38.5,125,4.15,
2014,Jeff Mathews, Cornell ,QB,76,223,,5.26,,25.5,104,,
2014,Jake Matthews, Texas A&M ,OT,77,308,,5.07,24,30.5,104,4.47,7.34
2014,Jordan Matthews, Vanderbilt ,WR,75,212,,4.46,21,35.5,120,4.18,6.95
2014,Josh Mauro, Stanford ,DE,78,271,,5.21,21,32.0,115,,7.43
2014,A.J. McCarron, Alabama ,QB,75,220,,4.94,,28.0,99,,
2014,Daniel McCullers, Tennessee ,DT,79,352,,5.18,27,20.5,104,,
2014,Keith McGill, Utah ,CB,75,211,,4.51,,39.0,128,4.18,7.29
2014,Jerick McKinnon, Georgia Southern ,RB,69,209,,4.41,32,40.5,132,4.12,6.83
2014,Zach Mettenberger, Louisiana State ,QB,77,224,,,,,,,
2014,Jack Mewhort, Ohio State ,OT,78,309,,5.37,28,26.0,100,4.64,7.79
2014,Tevin Mims, South Florida ,DE,76,260,,4.95,17,27.5,116,,
2014,Terrance Mitchell, Oregon ,CB,71,192,,4.63,,34.0,116,4.00,6.57
2014,Donte Moncrief, Mississippi ,WR,74,221,,4.40,13,39.5,132,4.30,7.02
2014,Zach Moore, Concordia - St Paul ,DE,77,269,,4.84,23,33.5,123,,7.41
2014,James Morris, Iowa ,ILB,73,241,,4.80,18,34.5,116,4.36,6.94
2014,Stephen Morris, Miami ,QB,74,213,,4.63,,30.0,111,,
2014,Morgan Moses, Virginia ,OT,78,314,,5.35,,21.5,104,4.95,7.93
2014,C.J. Mosley, Alabama ,ILB,74,234,,4.65,,35.0,116,4.40,7.30
2014,Jake Murphy, Utah ,TE,76,249,,4.79,24,33.0,113,4.27,7.18
2014,Trent Murphy, Stanford ,DE,77,250,,4.86,19,35.5,116,4.20,6.78
2014,Jordan Najvar, Baylor ,TE,78,256,,4.93,18,32.5,111,4.47,7.14
2014,Jonathan Newsome, Ball State ,OLB,75,247,,4.73,21,34.0,116,,7.31
2014,Troy Niklas, Notre Dame ,TE,78,270,,4.84,27,32.0,113,4.55,7.57
2014,Louis Nix, Notre Dame ,DT,74,331,,5.42,,25.5,104,,8.29
2014,Kevin Norwood, Alabama ,WR,74,198,,4.48,8,33.0,121,4.32,6.68
2014,Pat O'Donnell, Miami ,P,76,220,,4.64,23,30.5,,,
2014,Tenny Palepoi, Utah ,DT,73,298,,5.10,31,30.5,111,,7.67
2014,Matt Paradis, Boise State ,C,75,306,,5.34,23,26.0,102,4.46,7.60
2014,Matt Patchan, Boston College ,OT,78,302,,4.97,22,33.5,,,
2014,Mike Pennel, Colorado State - Pueblo ,DT,76,332,,5.23,23,28.5,101,,7.94
2014,LaDarius Perkins, Mississippi State ,RB,67,195,,4.46,23,35.5,123,4.30,7.08
2014,Kevin Pierre-Louis, Boston College ,OLB,73,232,,4.51,28,39.0,127,4.02,6.92
2014,Ronald Powell, Florida ,OLB,75,237,,4.65,21,35.5,113,,
2014,Walter Powell, Murray State ,WR,71,189,,4.63,10,31.5,120,4.23,6.70
2014,Jabari Price, North Carolina ,CB,70,200,,4.45,16,,,4.30,7.04
2014,Calvin Pryor, Louisville ,FS,71,207,,4.58,18,34.5,115,,
2014,Loucheiz Purifoy, Florida ,CB,71,190,,4.61,6,35.5,120,,
2014,Kelcy Quarles, South Carolina ,DT,76,297,,5.03,27,23.5,101,,
2014,Kaleb Ramsey, Boston College ,DT,75,293,,,36,,,,
2014,Keith Reaser, Florida Atlantic ,CB,70,189,,4.43,22,,,,
2014,Silas Redd, Southern California ,RB,70,212,,4.70,18,37.0,122,,
2014,Tevin Reese, Baylor ,WR,70,163,,4.46,,41.0,,4.18,6.63
2014,Caraun Reid, Princeton ,DT,74,302,,4.91,20,26.5,104,,7.59
2014,Trevor Reilly, Utah ,OLB,77,245,,4.67,26,,,,
2014,Bryn Renner, North Carolina ,QB,75,228,,4.87,,25.5,108,,
2014,Ed Reynolds, Stanford ,FS,73,207,,4.57,15,32.5,116,,
2014,Rashaad Reynolds, Oregon State ,CB,70,189,,4.51,20,37.5,123,4.00,6.72
2014,Antonio Richardson, Tennessee ,OT,78,336,,5.30,36,24.5,,,
2014,Cyril Richardson, Baylor ,OG,77,329,,5.36,25,25.5,90,4.83,7.70
2014,Paul Richardson, Colorado ,WR,73,175,,4.40,,38.0,123,,7.09
2014,Weston Richburg, Colorado State ,C,75,298,,5.10,25,25.5,104,4.63,7.93
2014,Marcus Roberson, Florida ,CB,73,191,,4.61,8,37.5,120,4.08,6.84
2014,Allen Robinson, Penn State ,WR,74,220,,4.60,,39.0,126,4.00,7.00
2014,Greg Robinson, Auburn ,OT,77,332,,4.92,32,28.5,112,4.86,7.80
2014,Bradley Roby, Ohio State ,CB,71,194,,4.39,17,38.5,123,4.04,
2014,Richard Rodgers, California ,TE,76,257,,4.87,16,31.5,115,4.47,7.23
2014,Michael Sam, Missouri ,DE,74,261,,4.91,17,25.5,113,,7.80
2014,Bishop Sankey, Washington ,RB,69,209,,4.49,26,35.5,125,4.00,6.75
2014,Jalen Saunders, Oklahoma ,WR,69,165,,4.44,,34.0,122,,
2014,Tom Savage, Pittsburgh ,QB,76,228,,4.97,,27.0,104,,
2014,Michael Schofield, Michigan ,OT,78,301,,5.01,,24.0,92,4.57,7.62
2014,Lache Seastrunk, Baylor ,RB,69,201,,4.51,15,41.5,134,,
2014,Austin Seferian-Jenkins, Washington ,TE,77,262,,4.75,20,,,,
2014,Connor Shaw, South Carolina ,QB,73,206,,4.66,,34.0,115,,
2014,Ryan Shazier, Ohio State ,OLB,73,237,,4.58,25,42.0,128,4.21,6.91
2014,Prince Shembo, Notre Dame ,OLB,73,253,,4.71,26,38.5,122,4.31,7.29
2014,Charles Sims, West Virginia ,RB,73,214,,4.48,17,37.5,125,4.30,7.16
2014,Yawin Smallwood, Connecticut ,ILB,74,246,,,18,36.5,108,,
2014,Chris Smith, Arkansas ,DE,73,266,,4.71,28,37.0,121,,7.55
2014,Jerome Smith, Syracuse ,RB,71,220,,4.84,14,36.0,116,4.60,7.53
2014,Marcus Smith, Louisville ,DE,75,251,,4.68,23,35.0,121,,7.48
2014,Telvin Smith, Florida State ,OLB,75,218,,4.52,,31.5,117,,
2014,Willie Snead, Ball State ,WR,71,195,,4.62,11,33.5,112,4.39,7.19
2014,Daniel Sorensen, BYU ,SS,73,205,,4.67,13,32.0,113,3.95,6.47
2014,Tyler Starr, South Dakota ,OLB,76,250,,4.95,24,32.0,115,4.15,6.64
2014,Shamar Stephen, Connecticut ,DT,77,309,,5.25,25,30.5,102,,
2014,Josh Stewart, Oklahoma State ,WR,70,178,,4.69,11,35.0,116,4.33,7.10
2014,James Stone, Tennessee ,C,76,306,,5.17,22,27.5,104,4.63,8.16
2014,Devin Street, Pittsburgh ,WR,75,198,,4.55,,37.0,123,4.01,6.89
2014,Xavier Su'a-Filo, UCLA ,OG,76,307,,5.04,25,25.0,101,4.44,7.60
2014,Vinnie Sunseri, Alabama ,SS,71,210,,,18,,,,
2014,Will Sutton, Arizona State ,DT,73,303,,5.36,24,28.5,99,,7.93
2014,Travis Swanson, Arkansas ,C,77,312,,5.28,20,26.0,93,4.65,7.73
2014,Lorenzo Taliaferro, Coastal Carolina ,RB,73,229,,4.58,18,33.0,116,4.22,6.88
2014,Brandon Thomas, Clemson ,OG,75,317,,5.09,35,29.0,98,4.83,8.13
2014,DeAnthony Thomas, Oregon ,RB,69,174,,4.50,8,32.0,123,,
2014,Jemea Thomas, Georgia Tech ,FS,69,192,,4.55,19,37.0,124,,
2014,Logan Thomas, Virginia Tech ,QB,78,248,,4.61,,35.5,116,,
2014,Robert Thomas, Arkansas ,DT,73,327,,5.26,32,,,,
2014,Khyri Thornton, Southern Miss ,DT,75,304,,5.03,28,29.0,111,,7.83
2014,Jordan Tripp, Montana ,OLB,75,234,,4.67,22,37.5,120,3.96,6.89
2014,Stephon Tuitt, Notre Dame ,DT,77,304,,4.92,31,,,,
2014,Billy Turner, North Dakota State ,OT,77,315,,5.16,25,28.0,108,4.71,7.92
2014,Trai Turner, Louisiana State ,OG,75,310,,4.93,25,27.5,,,
2014,George Uko, Southern California ,DT,75,284,,4.99,18,29.5,110,,
2014,John Urschel, Penn State ,OG,75,313,,5.31,30,29.0,101,4.47,7.55
2014,Kyle Van Noy, BYU ,OLB,75,243,,4.71,21,32.5,111,4.20,7.22
2014,Dustin Vaughan, West Texas AM ,QB,77,235,,4.95,,29.0,108,,
2014,Brock Vereen, Minnesota ,SS,73,199,,4.47,25,34.0,116,4.07,6.90
2014,Jason Verrett, TCU ,CB,69,189,,4.38,,39.0,127,4.00,6.69
2014,Jimmie Ward, Northern Illinois ,SS,71,193,,4.59,9,,,,
2014,L'Damian Washington, Missouri ,WR,76,195,,4.46,8,32.0,114,4.35,7.19
2014,Todd Washington, Southeast Louisiana ,CB,71,196,,4.57,13,,,,
2014,Jaylen Watkins, Florida ,CB,71,194,,4.41,22,,,,
2014,Sammy Watkins, Clemson ,WR,73,211,,4.43,16,34.0,125,4.34,6.95
2014,Chris Watt, Notre Dame ,OG,75,310,,5.50,29,,,,
2014,Larry Webster, Bloomsburg ,DE,78,252,,4.58,17,36.5,123,,7.29
2014,Keith Wenning, Ball State ,QB,75,218,,5.00,,28.0,99,,
2014,Terrance West, Towson ,RB,69,225,,4.56,16,33.5,120,,
2014,Ethan Westbrooks, West Texas AM ,DE,75,267,,4.90,19,29.0,110,,7.30
2014,Lavelle Westbrooks, Georgia Southern ,CB,71,186,,4.63,15,36.0,121,4.27,6.98
2014,James White, Wisconsin ,RB,69,204,,4.57,23,32.0,113,4.20,7.05
2014,James Wilder, Florida State ,RB,75,232,,4.86,18,35.0,121,4.24,6.92
2014,Andre Williams, Boston College ,RB,71,230,,4.56,,38.0,128,4.06,7.27
2014,Damien Williams, Oklahoma ,RB,71,222,,4.45,16,35.5,121,4.25,7.37
2014,Avery Williamson, Kentucky ,ILB,73,246,,4.66,25,30.5,120,4.07,
2014,Albert Wilson, Georgia State ,WR,69,202,,4.43,10,37.5,123,4.21,7.00
2014,Kerry Wynn, Richmond ,DE,77,266,,4.97,31,34.0,113,,7.11
2014,David Yankey, Stanford ,OG,78,315,,5.48,22,28.5,102,4.86,7.81
