Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2010,Chris Brown,Oklahoma,RB,71,210,,4.55,17,36.0,115,,
2010,Cornelius Brown,Texas-El Paso,CB,71,198,,4.59,11,31.5,118,4.24,6.87
2010,Jarrett Brown,West Virginia,QB,75,224,,4.50,,34.5,114,4.39,7.24
2010,Levi Brown,Troy,QB,76,229,,4.93,20,31.5,106,4.43,7.07
2010,Bryan Bulaga,Iowa,OT,78,314,,5.20,26,27.5,98,4.75,7.70
2010,Morgan Burnett,Georgia Tech,FS,74,209,,*4.51,16,,,,
2010,Crezdon Butler,Clemson,CB,73,191,,4.43,17,39.5,121,4.23,7.08
2010,Donald Butler,Washington,ILB,73,245,,*4.62,35,,,,
2010,Jeff Byers,Southern California,C,76,301,,*5.04,33,,,,
2010,Nate Byham,Pittsburgh,TE,76,268,,4.97,,29.0,109,,
2010,Kyle Calloway,Iowa,OT,79,323,,5.46,22,23.5,,4.86,7.96
2010,Bruce Campbell,Maryland,OT,79,314,,4.75,34,32.0,101,4.69,7.58
2010,Lee Campbell,Minnesota,ILB,75,247,,4.88,17,34.0,108,4.40,7.27
2010,Sean Canfield,Oregon State,QB,76,223,,4.93,,29.5,100,4.39,7.26
2010,Selvish Capers,West Virginia,OT,77,308,,5.11,19,30.5,106,4.68,7.68
2010,Alex Carrington,Arkansas State,DE,77,285,,4.92,26,,,,
2010,Brandon Carter,Texas Tech,OG,78,329,,5.34,22,24.5,,4.94,7.82
2010,Chris Chancellor,Clemson,CB,69,177,,4.49,14,34.0,115,4.07,6.85
2010,Kam Chancellor,Virginia Tech,FS,75,231,,4.62,22,32.0,116,4.41,7.36
2010,Jamar Chaney,Mississippi State,ILB,73,242,,4.54,26,39.0,124,4.29,6.90
2010,Barry Church,Toledo,SS,74,222,,4.69,19,36.0,121,4.17,6.65
2010,Daryll Clark,Penn State,QB,74,235,,*4.72,21,,,,
2010,Jimmy Clausen,Notre Dame,QB,80,222,23,*4.76,,,,,
2010,Keenan Clayton,Oklahoma,OLB,73,229,,4.59,27,41.5,124,,
2010,Terrence Cody,Alabama,DT,76,349,,5.71,,20.5,,5.03,8.19
2010,Justin Cole,San Jose State,OLB,75,242,,4.76,22,34.5,117,4.42,7.13
2010,Antonio Coleman,Auburn,OLB,74,255,,*4.87,18,,113,,
2010,Harry Coleman,Louisiana State,SS,74,211,,4.56,13,33.0,115,4.42,7.24
2010,Kurt Coleman,Ohio State,SS,70,192,,*4.55,19,,,,
2010,John Conner,Kentucky,FB,71,246,,4.64,24,35.0,111,4.32,7.15
2010,Kavell Conner,Clemson,OLB,73,242,,4.59,24,33.5,110,4.60,7.36
2010,Chris Cook,Virginia,CB,74,212,,4.45,7,38.0,132,4.23,6.88
2010,Erik Cook,New Mexico,C,78,318,,*5.55,19,25.0,,4.99,8.24
2010,Riley Cooper,Florida,WR,76,222,,4.53,,33.0,114,,
2010,Perrish Cox,Oklahoma State,CB,73,195,,4.58,12,32.5,113,,
2010,Rennie Curran,Georgia,OLB,71,235,,4.75,25,34.5,,,
2010,Anthony Davis,Rutgers,OT,77,323,,5.36,21,33.0,,4.97,8.17
2010,Dexter Davis,Arizona State,OLB,74,244,,4.62,25,35.0,109,4.30,7.08
2010,Hall Davis,Louisiana-Lafayette,DE,76,271,,4.84,28,,,,
2010,Eric Decker,Minnesota,WR,75,217,,*4.54,15,,,,
2010,Chris DeGeare,Wake Forest,OG,76,325,,5.12,27,32.5,103,4.90,7.84
2010,Dorin Dickerson,Pittsburgh,TE,74,226,,4.40,24,43.5,125,4.30,6.96
2010,Ed Dickson,Oregon,TE,76,249,,4.59,23,34.0,115,4.59,7.32
2010,Phillip Dillard,Nebraska,ILB,73,245,,4.65,,31.5,106,4.43,7.16
2010,Andre Dixon,Connecticut,RB,73,205,,4.56,,40.0,117,4.19,6.99
2010,Anthony Dixon,Mississippi State,RB,73,233,25,4.67,15,33.0,121,4.49,7.09
2010,Jim Dray,Stanford,TE,77,246,,*4.82,17,,,,
2010,Vladimir Ducasse,Massachusetts,OT,77,332,,5.21,29,26.0,91,4.97,8.25
2010,Carlos Dunlap,Florida,DE,78,278,,4.68,21,31.5,111,4.61,7.21
2010,Jonathan Dwyer,Georgia Tech,RB,71,229,17,4.64,15,33.0,107,4.67,7.56
2010,Marcus Easley,Connecticut,WR,75,210,,4.39,16,34.0,123,4.60,6.94
2010,A.J. Edds,Iowa,OLB,76,246,,4.62,16,33.0,117,4.28,7.19
2010,Brody Eldridge,Oklahoma,TE,77,261,,*4.72,,31.5,,,
2010,Dedrick Epps,Miami,TE,76,246,,*4.72,19,,,,
2010,Jacoby Ford,Clemson,WR,69,186,,4.22,15,33.5,115,4.44,7.00
2010,Jason Fox,Miami,OT,79,305,,*5.42,23,,,,
2010,Dominique Franks,Oklahoma,CB,71,194,,4.46,10,33.5,117,4.33,7.32
2010,Junior Galette,Stillman,OLB,74,257,,4.77,25,33.5,113,4.16,7.04
2010,Clifton Geathers,South Carolina,DE,80,299,,4.98,26,36.0,112,,7.69
2010,Riar Geer,Colorado,FB,75,256,,5.00,13,33.0,106,4.29,7.13
2010,Toby Gerhart,Stanford,RB,73,231,,4.50,22,38.0,118,4.25,6.94
2010,David Gettis,Baylor,WR,75,217,,4.43,15,34.5,124,4.41,6.94
2010,Brandon Ghee,Wake Forest,CB,73,192,,4.37,15,37.0,127,4.07,6.75
2010,Thaddeus Gibson,Ohio State,OLB,74,243,,4.78,32,32.0,115,4.27,6.84
2010,Mardy Gilyard,Cincinnati,WR,73,187,,4.61,,39.0,116,4.40,6.92
2010,Travis Goethel,Arizona State,ILB,75,240,,4.81,21,35.0,111,4.54,6.93
2010,Brandon Graham,Michigan,OLB,74,268,,4.71,31,,,,
2010,Garrett Graham,Wisconsin,TE,75,243,,4.71,20,34.5,112,4.35,7.09
2010,Jimmy Graham,Miami,TE,78,260,,4.53,,38.5,120,4.45,6.90
2010,Kurtis Gregory,Missouri,OG,77,305,,5.31,26,25.5,,4.93,7.62
2010,Jermaine Gresham,Oklahoma,TE,77,261,,4.66,20,35.0,113,4.53,7.07
2010,Everson Griffen,Southern California,DE,76,273,,4.65,32,,,,
2010,Cody Grimm,Virginia Tech,SS,71,203,,4.55,11,35.5,117,,6.58
2010,Rob Gronkowski,Arizona,TE,78,258,,*4.68,23,,,,
2010,Joe Haden,Florida,CB,71,193,,4.52,18,35.0,125,4.34,6.94
2010,Max Hall,BYU,QB,73,209,,4.84,,32.0,102,4.35,7.07
2010,Clay Harbor,Missouri State,FB,75,252,,4.62,30,40.0,120,4.37,
2010,Montario Hardesty,Tennessee,RB,73,225,25,4.49,21,41.0,124,4.14,6.87
2010,Greg Hardy,Mississippi,DE,76,281,,4.82,21,35.0,117,4.65,7.25
2010,Chris Hawkins,Louisiana State,CB,73,187,,4.43,16,35.0,118,4.46,6.91
2010,Joe Hawley,UNLV,C,75,297,,5.21,35,26.0,105,4.73,7.50
2010,Tim Hiller,Western Michigan,QB,76,229,,4.97,18,32.5,118,4.54,7.10
2010,Shay Hodge,Mississippi,WR,73,209,,4.62,11,33.5,117,4.32,6.90
2010,Trindon Holliday,Louisiana State,WR,65,166,,4.21,10,42.0,116,4.48,6.54
2010,Michael Hoomanawanui,Illinois,TE,76,264,,*4.77,25,,,,
2010,Lamarr Houston,Texas,DT,75,305,,4.84,30,33.5,114,4.71,7.61
2010,Jerry Hughes,Texas Christian,OLB,74,255,,4.65,26,34.5,118,4.15,6.99
2010,Josh Hull,Penn State,ILB,75,237,,4.93,25,32.5,115,4.07,6.86
2010,Carl Ihenacho,San Jose State,OLB,75,245,,*4.86,20,,,,
2010,Mike Iupati,Idaho,OG,77,331,,5.24,27,27.5,92,4.93,7.85
2010,Brian Jackson,Oklahoma,CB,73,202,,4.65,20,35.5,120,4.22,6.76
2010,Kareem Jackson,Alabama,CB,71,196,,4.40,13,37.5,118,4.14,6.92
2010,Rashawn Jackson,Virginia,FB,73,239,,4.75,,34.5,117,,
2010,Brandon James,Florida,RB,67,186,,*4.47,14,,,,
2010,Javarris James,Miami,RB,73,215,,4.58,21,36.0,115,,
2010,A.J. Jefferson,Fresno State,CB,73,193,,4.42,7,44.0,126,4.00,6.72
2010,John Jerry,Mississippi,OT,78,328,,5.15,,27.5,101,4.69,7.93
2010,Micah Johnson,Kentucky,ILB,74,258,,4.99,31,29.0,,,
2010,Mike Johnson,Alabama,OG,73,312,,5.37,,25.0,,5.01,8.15
2010,Stafon Johnson,Southern California,RB,71,214,,4.62,13,35.5,118,,
2010,Kyle Jolly,North Carolina,OT,78,311,,5.36,20,21.5,,4.87,7.89
2010,Chad Jones,Louisiana State,SS,74,221,,4.59,9,36.0,115,4.14,6.83
2010,Donald Jones,Youngstown State (OH),WR,73,214,,4.46,20,41.0,119,4.20,6.90
2010,Reshad Jones,Georgia,SS,73,214,,4.51,24,39.5,118,4.54,7.43
2010,Linval Joseph,East Carolina,DT,77,328,,5.09,39,30.0,100,4.71,8.12
2010,Kevin Jurovich,San Jose State,WR,71,182,,*4.49,14,,,,
2010,Mike Kafka,Northwestern,QB,75,225,,4.93,,32.0,110,4.37,6.96
2010,Sergio Kindle,Texas,OLB,75,250,,4.65,25,36.5,118,4.53,7.26
2010,Jammie Kirlew,Indiana,DE,73,260,,5.05,26,33.0,111,4.74,7.50
2010,Keaton Kristick,Oregon State,OLB,75,234,,4.70,16,34.0,120,4.21,6.96
2010,Brandon LaFell,Louisiana State,WR,75,211,,4.58,,36.0,115,4.23,6.81
2010,Austen Lane,Murray State (KY),DE,78,276,,4.84,,34.5,125,4.60,7.38
2010,Brandon Lang,Troy,DE,76,266,,5.00,20,28.5,104,4.68,
2010,Ted Larsen,North Carolina State,C,75,304,,5.19,26,24.0,96,4.66,7.81
2010,Shawn Lauvao,Arizona State,OG,75,315,,5.22,33,26.5,101,4.51,7.56
2010,Simoni Lawrence,Minnesota,OLB,73,232,,4.59,21,40.0,123,4.43,7.30
2010,Boris Lee,Troy,ILB,73,238,,4.94,27,32.5,112,,
2010,Sean Lee,Penn State,ILB,74,236,,4.71,24,37.5,120,,
2010,Dan LeFevour,Central Michigan,QB,75,230,,4.60,,29.5,110,4.22,6.93
2010,Kendrick Lewis,Mississippi,FS,73,198,,4.73,16,31.5,116,4.33,6.88
2010,Myron Lewis,Vanderbilt,FS,74,203,,4.42,10,37.0,126,,
2010,Thaddeus Lewis,Duke,QB,73,215,,4.84,,28.0,107,,
2010,Trevard Lindley,Kentucky,CB,71,183,,4.51,9,38.5,116,4.27,6.81
2010,Scott Long,Louisville,WR,74,216,,4.46,20,41.5,123,4.09,6.45
2010,Darius Marshall,Marshall,RB,69,190,,4.59,14,35.5,109,4.39,
2010,Ryan Mathews,Fresno State,RB,73,218,16,4.37,19,36.0,121,4.33,7.00
2010,Sam Maxwell,Kentucky,OLB,74,246,,*4.88,,33.0,108,4.52,7.37
2010,Taylor Mays,Southern California,FS,75,230,,4.31,24,41.0,125,,
2010,Kyle McCarthy,Notre Dame,SS,73,205,,4.58,24,34.0,117,4.13,6.74
2010,Rolando McClain,Alabama,ILB,76,249,,*4.68,24,,,,
2010,Albert McClellan,Marshall,ILB,73,247,,4.75,26,36.5,119,4.21,7.24
2010,Dexter McCluster,Mississippi,WR,69,172,18,4.53,20,37.5,118,4.06,
2010,Devin McCourty,Rutgers,CB,71,193,,4.38,16,36.0,126,4.07,6.70
2010,Anthony McCoy,Southern California,TE,77,259,,4.71,19,35.5,113,4.57,6.99
2010,Colt McCoy,Texas,QB,73,216,25,4.79,,,114,,
2010,Gerald McCoy,Oklahoma,DT,76,295,,5.04,23,30.5,114,4.48,7.32
2010,Chris McGaha,Arizona State,WR,73,201,,*4.52,19,40.0,122,4.21,
2010,Joe McKnight,Southern California,RB,73,198,,4.40,18,36.5,120,,
2010,Mike McLaughlin,Boston College,ILB,73,242,,4.84,29,38.5,114,4.11,6.85
2010,Shawnbrey McNeal,Southern Methodist,RB,69,194,,4.53,14,36.0,117,,
2010,Kerry Meier,Kansas,WR,74,224,,4.62,13,35.0,115,4.23,
2010,Greg Middleton,Indiana,DE,75,268,,4.96,,38.0,116,4.69,7.65
2010,Lonyae Miller,Fresno State,RB,73,221,,4.43,26,36.5,120,4.54,7.20
2010,Koa Misi,Utah,OLB,75,251,,4.75,,38.0,127,4.27,7.07
2010,Carlton Mitchell,South Florida,WR,75,215,,4.46,16,36.0,122,4.55,6.96
2010,Earl Mitchell,Arizona,DT,74,296,,4.75,25,28.5,107,4.55,7.68
2010,Arthur Moats,James Madison,OLB,73,246,,4.64,24,36.5,122,4.37,7.22
2010,Tony Moeaki,Iowa,TE,75,245,,4.69,18,34.0,113,4.42,7.10
2010,Joshua Moore,Kansas State,CB,71,188,,4.50,2,36.5,122,4.07,6.74
2010,Derrick Morgan,Georgia Tech,DE,75,266,,4.77,,34.0,112,4.43,7.12
2010,Roddrick Muckelroy,Texas,OLB,74,246,,4.68,19,31.0,110,4.39,7.25
2010,Jerome Murphy,South Florida,CB,73,196,,4.50,16,38.0,127,4.05,6.87
2010,Mike Neal,Purdue,DT,75,294,,4.87,31,33.0,113,4.53,7.53
2010,Marshall Newhouse,Texas Christian,OG,76,319,,4.99,25,25.0,97,4.60,7.40
2010,Eric Norwood,South Carolina,OLB,73,242,,4.71,,36.5,115,4.23,7.08
2010,Jared Odrick,Penn State,DT,77,304,,5.03,26,29.0,106,4.59,7.22
2010,Vince Oghobaase,Duke,DT,77,302,,5.46,27,26.0,,,7.84
2010,Russell Okung,Oklahoma State,OT,77,307,,5.18,38,,,,
2010,Eric Olsen,Notre Dame,C,76,306,,5.25,35,29.5,93,4.82,7.50
2010,Jeff Owens,Georgia,DT,73,304,,4.97,44,30.0,101,4.68,
2010,Akwasi Owusu-Ansah,Indiana (PA),CB,73,207,,4.32,,35.5,120,4.32,6.84
2010,Alex Parsons,Southern California,OG,76,309,,5.12,23,27.0,99,,
2010,Pat Paschall,North Dakota State,RB,73,209,25,4.65,15,38.5,118,4.33,7.02
2010,Colin Peek,Alabama,TE,77,252,,*4.92,19,,,,
2010,Cole Pemberton,Colorado State,OT,79,315,,5.37,18,22.5,,4.77,7.65
2010,David Pender,Purdue,CB,73,180,,4.37,8,39.0,124,,
2010,Jared Perry,Missouri,WR,73,178,,4.51,11,33.5,121,4.39,6.75
2010,Corey Peters,Kentucky,DT,75,300,,4.98,,33.0,98,4.76,7.56
2010,Mitch Petrus,Arkansas,OG,75,310,,5.34,45,,,,
2010,Jason Pierre-Paul,South Florida,DE,77,270,,4.71,19,30.5,115,4.67,7.18
2010,Tony Pike,Cincinnati,QB,78,223,,4.90,,28.5,108,4.53,7.06
2010,Dennis Pitta,BYU,TE,77,245,,4.68,27,34.0,113,4.17,6.72
2010,Nick Polk,Indiana,FS,71,211,,4.55,14,38.0,121,,
2010,Maurkice Pouncey,Florida,C,77,304,,5.25,,,95,4.92,7.74
2010,Brian Price,UCLA,DT,73,303,,5.12,34,28.5,96,,
2010,Taylor Price,Ohio,WR,73,204,,4.40,16,37.0,114,4.34,6.82
2010,Andrew Quarless,Penn State,TE,77,254,,4.68,23,32.0,112,,
2010,David Reed,Utah,WR,73,191,,4.56,15,37.0,114,4.38,6.95
2010,Dace Richardson,Iowa,OG,77,320,,5.76,19,23.5,,5.38,8.58
2010,Perry Riley,Louisiana State,OLB,73,239,,4.69,,35.5,119,4.25,6.97
2010,Andre Roberts,Citadel,WR,71,195,,4.40,15,36.0,120,4.15,6.77
2010,Patrick Robinson,Florida State,CB,71,190,,4.46,15,39.0,122,,6.78
2010,Zac Robinson,Oklahoma State,QB,75,214,,4.68,,35.0,110,4.40,7.24
2010,Dennis Rogan,Tennessee,FS,69,185,,4.73,,38.0,118,4.10,
2010,Myron Rolle,Florida State,SS,74,215,,4.59,21,36.0,124,4.15,6.94
2010,Devin Ross,Arizona,CB,70,183,,4.64,16,40.0,119,,7.07
2010,Jay Ross,East Carolina,DT,75,313,,5.10,30,32.0,100,4.64,7.83
2010,Rodger Saffold,Indiana,OT,77,316,,5.21,27,29.5,113,4.67,7.42
2010,Emmanuel Sanders,Southern Methodist,WR,71,186,,4.40,12,39.5,126,4.10,6.64
2010,Ricky Sapp,Clemson,OLB,76,252,,4.65,23,34.0,114,4.41,7.29
2010,Charles Scott,Louisiana State,RB,73,238,26,4.68,,30.5,111,4.47,6.98
2010,Chris Scott,Tennessee,OG,75,319,,5.52,19,22.5,,5.03,8.24
2010,George Selvie,South Florida,DE,77,252,,4.93,24,30.5,109,4.63,7.48
2010,Darryl Sharpton,Miami,ILB,73,236,,4.81,24,,,4.42,7.19
2010,Cameron Sheffield,Troy,OLB,75,257,,4.92,,33.0,115,4.53,7.23
2010,Malcolm Sheppard,Arkansas,DT,74,285,,5.11,19,28.0,100,4.78,7.81
2010,Jordan Shipley,Texas,WR,71,193,,4.60,16,36.5,116,,
2010,John Skelton,Fordham,QB,78,243,24,4.85,,33.5,108,4.33,7.17
2010,Riley Skinner,Wake Forest,QB,73,214,,5.05,,30.0,101,4.29,7.04
2010,Shelley Smith,Colorado State,OG,75,300,,5.03,26,34.0,112,4.71,7.67
2010,Jevan Snead,Mississippi,QB,75,219,22,5.04,,33.0,106,4.33,7.08
2010,Amari Spievey,Iowa,CB,71,195,,4.52,,35.0,116,,
2010,Brandon Spikes,Florida,ILB,75,249,,*5.05,,29.0,111,,6.97
2010,C.J. Spiller,Clemson,RB,71,196,10,4.27,18,,,,
2010,James Starks,Buffalo,RB,74,218,,4.50,15,36.0,119,4.23,6.89
2010,Darian Stewart,South Carolina,SS,71,213,,4.53,12,37.0,122,4.32,
2010,Darrell Stuckey,Kansas,SS,73,205,,4.46,17,39.5,120,,
2010,Ndamukong Suh,Nebraska,DT,76,307,,5.03,32,35.5,105,4.44,7.21
2010,Stevenson Sylvester,Utah,OLB,74,231,,4.71,23,,,,
2010,Ben Tate,Auburn,RB,71,220,,4.34,26,40.5,124,4.12,6.91
2010,Golden Tate,Notre Dame,WR,70,199,,4.42,17,35.0,120,4.34,7.12
2010,Daniel Te'o-Nesheim,Washington,DE,76,263,,4.73,29,37.0,121,4.18,6.91
2010,Tim Tebow,Florida,QB,75,236,22,4.71,,38.5,115,4.17,6.66
2010,Matt Tennant,Boston College,C,77,300,,5.15,27,25.0,98,4.62,7.60
2010,Mike Tepper,California,OG,78,324,,5.31,28,26.5,,5.25,7.95
2010,Cam Thomas,North Carolina,DT,76,330,,5.16,31,29.0,102,4.78,7.68
2010,Earl Thomas,Texas,CB,70,202,,4.43,21,,113,,
2010,Kevin Thomas,Southern California,CB,73,192,,4.41,19,34.5,126,4.18,6.82
2010,Syd'Quan Thompson,California,CB,69,186,,*4.62,,33.0,117,4.26,6.73
2010,Manase Tonga,BYU,FB,71,245,,4.84,19,32.0,105,4.69,7.44
2010,Keith Toston,Oklahoma State,RB,73,213,,4.66,22,32.0,110,4.67,
2010,Adrian Tracy,William & Mary,OLB,75,248,,4.76,20,35.5,110,4.34,7.08
2010,Nate Triplett,Minnesota,OLB,75,250,,4.70,20,33.0,115,4.37,7.02
2010,Torell Troup,Central Florida,DT,75,314,,5.12,34,29.0,98,4.73,7.61
2010,Adam Ulatoski,Texas,OG,78,300,,5.52,24,26.0,,4.99,7.98
2010,Jared Veldheer,Hillsdale,OT,80,312,,5.06,32,33.5,109,4.51,7.40
2010,Alterraun Verner,UCLA,CB,70,189,,4.52,11,32.0,116,4.12,6.70
2010,Jamar Wall,Texas Tech,CB,70,204,,*4.52,15,,,,
2010,J.D. Walton,Baylor,C,75,300,,5.19,24,27.0,101,4.69,7.60
2010,Ed Wang,Virginia Tech,OT,77,314,,5.18,29,27.0,96,4.70,
2010,T.J. Ward,Oregon,SS,71,211,,4.56,19,34.0,121,,
2010,Donovan Warren,Michigan,FS,73,193,,4.62,12,,113,,
2010,Daryl Washington,Texas Christian,OLB,74,230,,4.58,17,31.0,114,,
2010,Lorenzo Washington,Alabama,DT,76,291,,5.21,25,30.0,107,4.68,7.40
2010,Tony Washington,Abilene Christian,OT,78,311,,5.25,33,29.5,114,4.84,7.52
2010,Dekoda Watson,Florida State,OLB,74,226,,4.55,24,40.0,134,4.11,7.06
2010,Sean Weatherspoon,Missouri,OLB,73,239,,4.62,34,40.0,123,4.38,6.99
2010,Thomas Welch,Vanderbilt,OT,79,307,,5.42,29,29.0,,4.80,7.67
2010,Blair White,Michigan State,WR,74,209,,4.49,18,33.5,115,4.03,6.69
2010,Damian Williams,Southern California,WR,73,197,,4.52,19,38.0,118,4.24,6.79
2010,Dan Williams,Tennessee,DT,74,327,,5.19,27,32.0,96,4.87,7.88
2010,Jeremy Williams,Tulane,WR,73,206,,4.59,14,36.0,117,,6.73
2010,Kyle Williams,Arizona State,WR,70,188,,4.40,11,33.0,118,4.19,7.00
2010,Mike Williams,Syracuse,WR,74,221,,4.53,8,33.5,116,4.31,6.90
2010,Stephen Williams,Toledo,WR,77,210,,4.50,15,36.5,125,4.11,6.81
2010,Trent Williams,Oklahoma,OT,77,315,,4.81,23,34.5,113,4.63,7.64
2010,C.J. Wilson,East Carolina,DE,75,290,,4.83,32,33.0,116,4.77,
2010,E.J. Wilson,North Carolina,DE,75,286,,*4.97,23,29.5,,,
2010,Kion Wilson,South Florida,ILB,73,239,,4.87,27,36.5,123,4.53,
2010,Kyle Wilson,Boise State,CB,70,194,,*4.43,25,,,,
2010,Lindsey Witten,Connecticut,DE,77,250,,4.70,23,36.5,115,4.62,7.32
2010,Justin Woodall,Alabama,SS,73,223,,4.64,13,34.0,118,4.17,6.88
2010,Al Woods,Louisiana State,DT,76,309,,5.15,,37.0,109,4.67,7.45
2010,Corey Wootton,Northwestern,DE,78,270,,*4.92,20,,,,
2010,Jason Worilds,Virginia Tech,OLB,73,254,,4.65,24,38.0,114,4.29,6.95
2010,Doug Worthington,Ohio State,DT,77,292,,*5.02,19,,,,
2010,Major Wright,Florida,FS,73,206,,4.44,14,37.5,119,4.36,6.95
2010,Sam Young,Notre Dame,OT,80,316,,5.20,29,29.5,104,4.87,7.73
