Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2011,Noel Devine,West Virginia,RB,68,179,,*4.34,24,,,,
2011,Pat Devlin,Delaware,QB,75,225,,4.81,,33.0,116,4.32,7.08
2011,Demarcus Dobbs,Georgia,DE,74,281,,4.87,,31.0,107,4.37,7.22
2011,Ray Dominguez,Arkansas,OG,76,334,,5.45,21,27.5,90,4.90,7.74
2011,Tandon Doss,Indiana,WR,74,201,,*4.56,14,,,,
2011,Ras-I Dowling,Virginia,CB,73,198,,4.40,19,,,,
2011,Shaun Draughn,North Carolina,RB,71,213,,4.73,21,34.0,118,4.20,7.15
2011,Kenrick Ellis,Hampton,DT,77,346,,5.19,26,,,,
2011,Ricky Elmore,Arizona,DE,77,255,,4.88,26,31.5,106,4.32,7.25
2011,Nathan Enderle,Idaho,QB,76,240,,5.12,,25.5,102,4.46,7.13
2011,Darren Evans,Virginia Tech,RB,73,227,,4.56,26,35.0,111,4.46,6.96
2011,Nick Fairley,Auburn,DT,76,291,,4.84,,31.0,113,4.56,7.14
2011,Mario Fannin,Auburn,RB,70,231,,4.37,21,37.5,115,4.21,6.99
2011,Mason Foster,Washington,OLB,73,245,,4.75,22,31.0,110,4.45,7.14
2011,Orlando Franklin,Miami,OT,78,316,,5.11,26,28.5,,,
2011,Sione Fua,Stanford,DT,74,308,,5.28,30,24.0,101,4.54,7.54
2011,Brandon Fusco,Slippery Rock,C,76,306,,5.18,26,28.5,108,4.43,7.29
2011,Blaine Gabbert,Missouri,QB,76,234,42,4.61,,33.5,120,4.26,6.84
2011,Charlie Gantt,Michigan State,TE,76,252,,4.85,27,30.5,112,4.40,7.15
2011,Edmond Gates,Abilene Christian,WR,73,192,,4.31,16,40.0,131,,
2011,Marcus Gilbert,Florida,OT,78,330,,5.41,30,,,,
2011,Marcus Gilchrist,Clemson,CB,70,195,,4.45,26,38.5,119,4.12,6.81
2011,DeJon Gomes,Nebraska,SS,73,208,,4.50,13,31.0,110,,
2011,Cameron Graham,Louisville,TE,75,244,,5.00,18,31.0,105,4.51,7.19
2011,Adam Grant,Arizona,OT,78,325,,5.54,25,26.5,99,5.00,8.25
2011,John Graves,Virginia Tech,DT,75,286,,5.09,29,28.5,114,4.49,7.49
2011,A.J. Green,Georgia,WR,76,211,10,4.48,18,34.5,126,4.21,6.91
2011,Alex Green,Hawaii,RB,73,225,,4.45,20,34.0,114,4.15,6.91
2011,Virgil Green,Nevada,TE,75,249,,4.54,23,42.5,130,4.40,6.90
2011,Tori Gurley,South Carolina,WR,76,216,,4.53,15,33.5,118,4.25,7.05
2011,Lawrence Guy,Arizona State,DT,76,305,,4.96,28,29.0,,4.43,7.60
2011,Eric Hagg,Nebraska,FS,73,209,,4.62,18,34.5,121,4.19,6.73
2011,Chris Hairston,Clemson,OT,78,326,,5.38,33,29.0,96,4.70,7.90
2011,Leonard Hankerson,Miami,WR,74,209,,4.40,14,36.0,117,4.21,6.94
2011,Daniel Hardy,Idaho,TE,76,249,,*4.77,18,,,,
2011,Jamie Harper,Clemson,RB,71,233,,4.53,24,36.5,120,4.39,7.16
2011,Brandon Harris,Miami,CB,70,191,,4.46,13,35.5,113,4.12,6.77
2011,Dwayne Harris,East Carolina,WR,70,203,,4.53,10,34.0,111,4.21,6.77
2011,Roy Helu,Nebraska,RB,73,219,,4.40,11,36.5,119,4.01,6.67
2011,Ricky Henry,Nebraska,OG,75,308,,5.68,20,24.0,90,4.68,7.98
2011,Sandon Herzlich,Boston College,OLB,76,244,,4.91,29,32.5,112,4.46,7.32
2011,Cameron Heyward,Ohio State,DE,77,294,,*4.92,,30.0,,,
2011,Will Hill,Florida,FS,73,202,,4.64,,31.0,123,4.19,
2011,Jermale Hines,Ohio State,FS,73,219,,4.61,19,31.0,,4.21,6.90
2011,Kyle Hix,Texas,OT,79,319,,5.44,24,32.0,104,4.78,7.77
2011,Brandon Hogan,West Virginia,CB,70,192,,*4.43,19,,,,
2011,Doug Hogue,Syracuse,OLB,75,235,,4.62,18,36.0,121,4.57,7.09
2011,Andre Holmes,Hillsdale,WR,76,210,,4.51,11,35.0,130,4.31,6.69
2011,Ross Homan,Ohio State,OLB,73,240,,4.66,32,35.5,111,4.34,7.21
2011,Davon House,New Mexico State,CB,73,200,,4.44,14,33.5,109,4.12,6.65
2011,Rob Housler,Florida Atlantic,TE,77,248,,4.46,22,37.0,117,4.21,6.90
2011,Justin Houston,Georgia,OLB,75,270,,4.62,30,36.5,125,4.37,6.95
2011,Rodney Hudson,Florida State,C,74,299,,5.27,27,25.5,95,4.96,8.03
2011,Kevin Hughes,Southeast Louisiana,OT,76,302,,5.31,22,29.5,95,4.97,8.29
2011,Jeremiha Hunter,Iowa,OLB,73,239,,4.77,20,31.5,116,,
2011,Kendall Hunter,Oklahoma State,RB,67,199,,4.46,24,35.0,122,4.21,6.74
2011,Zach Hurd,Connecticut,OG,79,316,,5.28,,28.0,101,4.77,7.73
2011,Maurice Hurt,Florida,OG,75,318,,*5.34,18,,,,
2011,Henry Hynoski,Pittsburgh,FB,73,257,,5.06,24,30.5,111,,
2011,Mark Ingram,Alabama,RB,69,215,,4.62,21,31.5,113,4.62,7.13
2011,Andrew Jackson,Fresno State,OG,77,299,,5.27,25,28.0,98,4.65,7.55
2011,Jaiquawn Jarrett,Temple,FS,73,198,,4.62,14,30.0,113,4.14,6.95
2011,Lestar Jean,Florida Atlantic,WR,75,215,,4.61,14,37.5,113,4.43,7.45
2011,Jarvis Jenkins,Clemson,DT,76,310,,5.03,17,26.5,98,4.83,7.42
2011,Jerrel Jernigan,Troy,WR,69,185,,4.46,11,37.5,117,4.25,7.07
2011,Carl Johnson,Florida,OG,77,361,,5.40,25,25.5,96,5.03,
2011,Jeron Johnson,Boise State,SS,70,212,,4.51,23,,,,
2011,Jerrod Johnson,Texas A&M,QB,77,251,,4.75,,29.0,119,,
2011,Ronald Johnson,Southern California,WR,71,199,,4.46,16,,,,
2011,Greg Jones,Michigan State,ILB,73,242,,4.75,21,31.5,117,4.27,7.21
2011,Julio Jones,Alabama,WR,75,220,,4.34,17,38.5,,4.25,6.66
2011,Taiwan Jones,Eastern Washington,RB,72,194,,*4.53,13,,,,
2011,Cameron Jordan,California,DE,76,287,,4.74,25,31.0,117,4.37,7.07
2011,Colin Kaepernick,Nevada,QB,77,233,,4.53,,32.5,115,4.18,6.85
2011,Jason Kelce,Cincinnati,C,75,280,,4.89,,30.5,110,4.14,7.22
2011,Lance Kendricks,Wisconsin,TE,75,243,,4.65,25,34.5,122,4.15,6.94
2011,Shiloh Keo,Idaho,SS,71,219,,4.74,24,32.5,110,3.90,6.55
2011,Jeremy Kerley,Texas Christian,WR,70,189,,4.56,16,34.5,120,,
2011,Patrick Kerrigan,Purdue,DE,76,267,,4.67,31,33.5,122,4.39,7.18
2011,Daniel Kilgore,Appalachian State (NC),OG,75,308,,5.28,23,32.5,105,4.68,7.59
2011,Jarriel King,South Carolina,OT,77,317,,5.03,23,30.0,114,4.77,7.60
2011,Karl Klug,Iowa,DE,75,275,,*4.79,22,,,,
2011,Joe Lefeged,Rutgers,SS,73,210,,4.42,18,36.5,122,4.13,6.82
2011,Mark LeGree,Appalachian State (NC),FS,73,210,,4.49,21,31.0,116,4.09,6.90
2011,Orie Lemon,Oklahoma State,ILB,73,242,,4.87,27,30.0,113,4.40,7.45
2011,Mikel Leshoure,Illinois,RB,73,227,,4.56,21,38.0,122,4.40,6.82
2011,Lazarius Levingston,Louisiana State,DE,76,292,,4.93,,29.5,104,4.62,7.29
2011,Dion Lewis,Pittsburgh,RB,67,193,,4.56,17,34.5,112,4.18,6.90
2011,Alex Linnenkohl,Oregon State,C,74,304,,5.36,24,26.5,89,4.62,7.67
2011,Greg Little,North Carolina,WR,75,231,,4.51,27,40.5,129,4.21,6.80
2011,Corey Liuget,Illinois,DT,74,298,,4.97,27,27.5,102,4.68,7.48
2011,Greg Lloyd,Connecticut,ILB,73,246,,4.80,22,32.0,109,4.46,7.17
2011,Derrick Locke,Kentucky,RB,68,188,,4.37,16,37.5,118,4.15,6.98
2011,Jake Locker,Washington,QB,75,231,20,4.51,,35.0,115,4.12,6.77
2011,Ricardo Lockette,Fort Valley State (GA),WR,74,211,,4.34,,35.5,,4.19,7.15
2011,DeMarcus Love,Arkansas,OT,76,315,,5.18,27,26.5,97,4.84,7.84
2011,Scott Lutrus,Connecticut,OLB,74,241,,4.68,,38.0,121,4.09,6.89
2011,Jeff Maehl,Oregon,WR,73,190,,4.56,,33.5,115,3.94,6.42
2011,Ryan Mallett,Arkansas,QB,79,253,26,*5.24,,24.0,,,
2011,Owen Marecic,Stanford,FB,73,248,,4.87,22,28.5,102,4.56,7.10
2011,Curtis Marsh,Utah State,CB,73,197,,4.42,12,37.5,123,4.07,6.87
2011,Casey Matthews,Oregon,ILB,73,231,,*4.78,13,,,,
2011,Cliff Matthews,South Carolina,DE,76,257,,4.81,17,32.0,112,4.37,7.21
2011,Byron Maxwell,Clemson,CB,73,202,,4.43,24,33.0,124,,
2011,Colin McCarthy,Miami,ILB,73,238,,4.59,23,36.5,119,4.20,6.93
2011,Terrell McClain,South Florida,DT,74,297,,4.98,29,28.0,104,4.56,7.48
2011,DeAndre McDaniel,Clemson,SS,73,217,,4.63,,35.0,116,,
2011,Greg McElroy,Alabama,QB,74,220,43,4.84,,33.0,107,4.45,7.11
2011,Andrew McGee,Oklahoma State,CB,71,195,,4.71,,34.0,117,,
2011,Pernell McPhee,Mississippi State,DE,75,278,,4.91,20,28.5,107,4.59,7.13
2011,Bruce Miller,Central Florida,OLB,73,254,,4.81,35,31.0,113,4.34,7.05
2011,Von Miller,Texas A&M,OLB,75,246,,4.42,21,37.0,126,4.06,6.70
2011,Dontay Moch,Nevada,OLB,73,248,,4.40,21,42.0,128,4.38,7.09
2011,John Moffitt,Wisconsin,OG,76,319,,5.51,23,30.5,102,4.53,7.79
2011,Michael Mohamed,California,ILB,75,239,,4.65,21,32.0,115,4.00,6.70
2011,Denarius Moore,Tennessee,WR,73,194,,4.43,13,36.0,118,4.15,6.78
2011,Rahim Moore,UCLA,FS,73,202,,4.58,11,35.0,115,3.96,6.98
2011,Adrian Moten,Maryland,OLB,74,228,,4.53,18,31.0,114,4.21,7.05
2011,Jonas Mouton,Michigan,OLB,73,239,,4.84,,31.5,115,4.34,7.08
2011,Orenthal Murdock,Fort Hays State (KS),WR,71,197,,4.53,15,34.5,116,4.37,
2011,DeMarco Murray,Oklahoma,RB,73,213,,4.37,21,34.5,130,4.18,7.28
2011,Chris Neild,West Virginia,DT,74,319,,5.06,30,29.0,106,4.46,7.56
2011,Drake Nevis,Louisiana State,DT,73,294,,5.06,31,30.5,112,4.65,7.71
2011,Cam Newton,Auburn,QB,77,248,21,4.56,,35.0,126,4.18,6.92
2011,Derek Newton,Arkansas State,OT,77,311,,5.00,24,25.5,100,5.00,7.76
2011,Kris O'Dowd,Southern California,C,76,304,,5.12,31,32.5,105,4.59,7.67
2011,Schuylar Oordt,Northern Iowa,TE,78,261,,4.63,18,36.0,119,4.25,6.83
2011,Cheta Ozougwu,Rice,DE,74,247,,4.84,26,34.5,119,4.31,7.06
2011,Stephen Paea,Oregon State,DT,73,303,,*4.98,49,,,,
2011,Martin Parker,Richmond,DT,74,303,,4.95,22,29.0,104,4.57,7.56
2011,Johnny Patrick,Louisville,CB,71,191,,4.59,13,32.0,110,4.16,
2011,Niles Paul,Nebraska,WR,73,224,,4.45,24,34.5,117,4.14,6.90
2011,Michael Person,Montana State,OG,77,299,,5.07,21,28.0,108,4.50,7.44
2011,Patrick Peterson,Louisiana State,CB,72,219,,4.31,15,38.0,,4.07,6.58
2011,Austin Pettis,Boise State,WR,75,209,,4.56,14,33.5,120,3.88,6.68
2011,Zach Pianalto,North Carolina,TE,75,256,,4.78,22,32.0,108,4.41,6.85
2011,Kealoha Pilares,Hawaii,WR,70,199,,*4.56,19,,,,
2011,Jason Pinkston,Pittsburgh,OT,75,317,,5.39,,26.5,98,4.91,7.88
2011,Christian Ponder,Florida State,QB,74,229,35,4.63,,34.0,116,4.09,6.85
2011,Josh Portis,California (PA),QB,75,211,,4.59,,40.0,126,4.12,6.84
2011,Mike Pouncey,Florida,OG,77,303,,5.12,,25.0,96,4.64,7.66
2011,Jerrell Powe,Mississippi,DT,74,335,,5.25,27,25.0,93,5.06,8.17
2011,Bilal Powell,Louisville,RB,71,207,,*4.52,18,,,,
2011,Robert Quinn,North Carolina,DE,76,265,,4.62,22,34.0,116,4.40,7.13
2011,Will Rackley,Lehigh,OG,75,309,,*5.27,29,23.5,,4.94,7.91
2011,Brooks Reed,Arizona,OLB,75,263,,4.65,30,30.5,113,4.28,7.11
2011,D'Aundre Reed,Arizona,DE,76,261,,4.84,30,35.5,119,4.32,7.24
2011,Jah Reid,Central Florida,OT,79,327,,5.32,28,29.5,111,4.65,7.73
2011,Allen Reisner,Iowa,TE,74,248,,4.90,14,28.0,108,4.59,7.31
2011,Stevan Ridley,Louisiana State,RB,71,225,,4.65,18,36.0,118,4.21,6.78
2011,Aldrick Robinson,Southern Methodist,WR,70,184,,4.35,17,40.0,,4.09,6.65
2011,Jacquizz Rodgers,Oregon State,RB,66,196,,4.59,,33.0,113,4.26,7.31
2011,Justin Rogers,Richmond,CB,71,180,,4.45,14,33.0,114,4.20,7.21
2011,Brian Rolle,Ohio State,OLB,70,229,,4.53,28,33.0,115,4.26,6.89
2011,Evan Royster,Penn State,RB,73,212,,4.65,20,34.0,113,4.18,7.07
2011,Chris Rucker,Michigan State,CB,73,195,,*4.55,10,,,,
2011,Kevin Rutland,Missouri,CB,73,190,,4.58,12,35.5,115,4.15,6.92
2011,Brandon Saine,Ohio State,RB,71,220,,4.40,22,34.5,113,4.25,6.98
2011,Greg Salas,Hawaii,WR,73,210,,4.53,15,37.0,120,4.10,6.65
2011,DeMarco Sampson,San Diego State,WR,74,204,,*4.69,14,,,,
2011,Jock Sanders,West Virginia,WR,66,181,,4.50,19,34.5,121,4.13,6.78
2011,Robert Sands,West Virginia,FS,76,217,,4.53,12,35.0,124,4.06,7.03
2011,Dane Sanzenbacher,Ohio State,WR,71,182,,4.56,,33.5,118,3.97,6.46
2011,Tyler Sash,Iowa,SS,73,211,,4.62,11,33.0,108,4.27,6.90
2011,Weslye Saunders,South Carolina,TE,77,270,,*4.82,19,33.5,,,
2011,Stephen Schilling,Michigan,OG,76,308,,5.18,30,25.5,98,4.62,7.73
2011,Da'Rel Scott,Maryland,RB,71,211,,4.40,19,34.0,117,4.20,7.15
2011,Da'Norris Searcy,North Carolina,SS,71,223,,4.55,27,33.0,120,4.09,6.87
2011,Jabaal Sheard,Pittsburgh,DE,75,264,,4.68,,31.0,115,,
2011,Kelvin Sheppard,Louisiana State,ILB,74,250,,*4.64,22,33.5,,,
2011,Anthony Sherman,Connecticut,FB,70,242,,4.74,32,32.5,111,4.41,7.23
2011,Richard Sherman,Stanford,CB,75,195,,4.54,16,38.0,125,4.33,6.82
2011,Derek Sherrod,Mississippi State,OT,77,321,,5.18,23,28.0,97,4.63,7.43
2011,Cecil Shorts,Mount Union,WR,73,205,,4.50,21,34.5,114,4.07,6.50
2011,Tupaimoefitpo Siliga,Utah,DT,72,305,,*5.04,29,29.0,,4.75,7.70
2011,David Sims,Iowa State,SS,69,200,,4.50,24,37.5,120,4.28,
2011,Buster Skrine,Tennessee-Chattanooga,CB,70,186,,4.37,20,37.0,122,3.90,6.44
2011,Aldon Smith,Missouri,DE,76,263,,4.74,20,34.0,118,4.50,7.19
2011,Darryl Smith,Appalachian State (NC),OLB,71,239,,4.75,20,31.0,104,4.45,7.35
2011,Jimmy Smith,Colorado,CB,74,211,,4.42,24,36.0,123,4.06,6.93
2011,Lee Smith,Marshall,TE,78,266,,4.94,25,29.0,108,4.28,7.16
2011,Torrey Smith,Maryland,WR,73,204,,4.41,19,41.0,126,4.13,6.72
2011,Tyron Smith,Southern California,OT,77,307,,*5.08,29,,,,
2011,Willie Smith,East Carolina,OT,77,310,,5.40,,30.5,106,4.83,7.95
2011,Nate Solder,Colorado,OT,80,319,,4.96,21,32.0,110,4.34,7.44
2011,Owen Spencer,North Carolina State,WR,74,195,,4.51,6,37.5,125,4.18,6.86
2011,Ricky Stanzi,Iowa,QB,76,223,30,4.87,,32.5,110,4.43,6.95
2011,Luke Stocker,Tennessee,TE,77,258,,4.68,27,33.0,115,4.40,7.03
2011,Quan Sturdivant,North Carolina,ILB,73,241,,*4.63,21,34.0,,,
2011,Jerrard Tarrant,Georgia Tech,FS,73,204,,4.57,14,33.0,116,4.21,6.92
2011,Vai Taua,Nevada,RB,70,213,,4.65,20,34.5,112,4.18,6.89
2011,Adrian Taylor,Oklahoma,DT,76,311,,*4.96,34,,,,
2011,Phil Taylor,Baylor,DT,75,334,,5.09,31,29.5,100,4.77,7.75
2011,Tyrod Taylor,Virginia Tech,QB,73,217,,4.47,,37.5,126,4.09,6.78
2011,Zane Taylor,Utah,C,75,309,,5.52,33,25.5,104,4.77,8.15
2011,Daniel Thomas,Kansas State,RB,72,230,,*4.63,21,,,,
2011,James Thomas,West Virginia,OLB,73,241,,4.65,23,30.5,114,4.28,7.23
2011,Josh Thomas,Buffalo,CB,70,191,,4.46,13,38.5,126,4.15,6.99
2011,Julius Thomas,Portland State (OR),TE,77,246,,4.64,16,35.5,111,4.31,6.96
2011,Brandyn Thompson,Boise State,CB,69,189,,4.50,13,33.5,114,4.12,6.66
2011,Isaiah Thompson,Houston,OG,75,300,,6.00,23,25.0,82,5.56,9.04
2011,Cedric Thornton,Southern Arkansas,DT,75,309,,5.25,23,27.0,101,4.71,7.70
2011,Jordan Todman,Connecticut,RB,69,203,,4.40,25,38.0,126,4.18,7.24
2011,Terrance Toliver,Louisiana State,WR,76,212,,4.52,,32.0,122,4.03,6.48
2011,Scott Tolzien,Wisconsin,QB,74,212,,4.92,,29.5,116,4.12,6.84
2011,Devon Torrence,Ohio State,CB,73,199,,4.68,,33.0,111,4.09,6.95
2011,Jeff Van Camp,Florida Atlantic,QB,77,218,,4.83,,31.0,114,4.16,6.87
2011,Demarcus Van Dyke,Miami,CB,73,176,,4.25,5,33.5,,4.09,6.97
2011,Julian Vandervelde,Iowa,OG,74,301,,5.12,23,31.0,104,4.59,7.46
2011,Shane Vereen,California,RB,70,210,,4.49,31,34.0,115,4.28,6.95
2011,Danny Watkins,Baylor,OG,75,310,,5.36,29,26.0,92,4.62,7.61
2011,Justin Watt,Wisconsin,DE,77,290,,4.81,34,37.0,120,4.21,6.88
2011,Ryan Whalen,Stanford,WR,73,202,,4.53,18,38.5,123,4.09,6.67
2011,Chris White,Mississippi State,ILB,75,240,,*4.68,17,34.0,,4.25,6.95
2011,Johnny White,North Carolina,RB,70,209,,4.50,,32.5,117,4.31,7.07
2011,Markus White,Florida State,DE,76,266,,4.86,14,32.5,117,4.51,7.25
2011,Colby Whitlock,Texas Tech,DT,74,302,,5.27,25,30.5,105,4.75,7.73
2011,Muhammad Wilkerson,Temple,DT,76,315,,4.96,27,26.0,106,4.59,7.31
2011,Aaron Williams,Texas,CB,73,204,,4.55,18,37.5,127,4.07,6.72
2011,D.J. Williams,Arkansas,TE,74,245,,4.59,20,33.5,111,4.51,7.29
2011,Ian Williams,Notre Dame,DT,73,319,,5.21,31,28.5,98,4.78,
2011,Keith Williams,Nebraska,OG,76,318,,5.28,23,24.5,93,5.03,8.42
2011,Marshall Williams,Wake Forest,WR,73,188,,4.56,9,35.5,123,4.09,6.61
2011,Nate Williams,Washington,SS,73,211,,4.68,17,30.5,114,4.15,6.98
2011,Ryan Williams,Virginia Tech,RB,69,212,,4.59,19,40.0,123,4.18,6.96
2011,Zach Williams,Washington State,C,75,309,,5.18,28,30.0,103,4.62,7.54
2011,Lawrence Wilson,Connecticut,OLB,73,229,,4.71,24,32.5,113,4.50,7.23
2011,Martez Wilson,Illinois,ILB,76,250,,4.42,23,36.0,124,4.28,7.04
2011,Ryan Winterswyk,Boise State,DE,76,268,,4.96,18,30.0,111,4.37,7.01
2011,Stefen Wisniewski,Penn State,C,75,313,,5.29,30,28.5,100,4.63,7.51
2011,Kenneth Wright,Mississippi State,OLB,75,246,,4.75,20,32.0,120,4.46,7.26
2011,Shareece Wright,Southern California,CB,71,185,,4.41,16,34.5,113,,
2011,Taylor Yates,North Carolina,QB,75,219,,5.06,,29.5,104,4.12,6.96
2011,Jimmy Young,Texas Christian,WR,73,204,,4.50,19,37.0,115,4.18,7.08
2011,Titus Young,Boise State,WR,71,174,,4.43,,,123,,
