Year,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
2002,Ronald Curry,North Carolina,QB,74,220,22,4.59,,35.0,115,4.11,7.06
2002,Kevin Curtis,Texas Tech,FS,74,212,,4.53,24,37.5,124,3.88,6.75
2002,Rohan Davey,Louisiana State,QB,74,245,17,*4.74,,25.5,,,
2002,Andra Davis,Florida,ILB,73,244,,*4.77,20,31.5,112,,
2002,Andre' Davis,Virginia Tech,WR,74,194,,4.42,,39.5,123,4.10,6.77
2002,Dorsett Davis,Mississippi State,DT,77,304,,5.00,30,31.0,109,4.67,7.93
2002,Dan Dawson,Rice,SS,73,219,,4.57,24,38.0,124,4.00,6.75
2002,Konrad Dean,Akron,OG,76,333,,5.57,30,27.5,97,4.97,8.37
2002,Ryan Denney,BYU,DE,79,276,,4.86,36,33.0,107,4.25,7.18
2002,Kori Dickerson,Southern California,FB,76,240,,4.75,22,34.0,116,4.51,7.34
2002,Brandon Doman,BYU,QB,74,210,27,4.81,,32.5,106,4.08,6.90
2002,Howard Duncan,Oklahoma,OG,76,324,,5.44,22,28.5,101,4.69,8.31
2002,Nate Dwyer,Kansas,DT,75,313,,5.10,27,31.0,103,4.41,7.56
2002,Omar Easy,Penn State,FB,73,244,,4.53,21,40.0,123,4.12,7.25
2002,Andy Eby,Kansas State,C,76,300,,5.10,28,29.0,103,4.55,7.46
2002,Steve Edwards,Central Florida,OG,77,355,,5.50,20,23.0,94,5.15,8.37
2002,Justin Ena,BYU,ILB,75,247,,*4.71,20,34.0,116,4.11,6.76
2002,RJ English,Pittsburgh,WR,74,211,,4.63,,37.5,121,4.11,7.03
2002,Demarcus Faggins,Kansas State,CB,71,178,,4.57,3,36.5,121,3.92,6.64
2002,Randy Fasani,Stanford,QB,76,224,25,4.77,,31.5,106,3.87,6.75
2002,Trev Faulk,Louisiana State,ILB,75,241,,4.90,,32.0,116,,
2002,Levar Fisher,North Carolina State,OLB,73,233,,4.67,,31.0,110,,7.30
2002,Tony Fisher,Notre Dame,RB,74,226,,4.66,21,41.5,126,4.13,7.00
2002,Delvon Flowers,Arizona State,RB,73,200,,4.67,15,35.5,117,,
2002,LittleJohn Flowers,Michigan State,RB,73,214,,4.73,19,34.0,110,4.08,7.09
2002,Toniu Fonoti,Nebraska,OG,76,349,,5.49,32,28.5,97,4.81,8.12
2002,Larry Foote,Michigan,OLB,73,231,,4.83,24,30.0,,4.41,7.18
2002,Lonnie Ford,Southern California,DE,75,261,,4.77,22,37.5,112,4.28,7.12
2002,Willie Ford,Syracuse,CB,74,195,,4.57,10,34.0,117,4.33,7.25
2002,DeShaun Foster,UCLA,RB,73,222,,4.57,20,35.5,119,4.16,6.82
2002,Melvin Fowler,Maryland,C,75,300,,5.46,32,27.0,99,4.60,7.51
2002,Eddie Freeman,Alabama-Birmingham,DT,77,310,,4.91,32,34.5,111,4.81,7.85
2002,Dwight Freeney,Syracuse,DE,73,266,,*4.48,28,,,,
2002,Scott Fujita,California,OLB,78,248,,4.64,20,42.0,122,4.21,7.09
2002,Jabar Gaffney,Florida,WR,75,193,,*4.56,,,,4.06,6.87
2002,Paris Gaines,Fresno State,FB,73,228,,*4.67,14,,,,
2002,David Garrard,East Carolina,QB,74,235,14,4.82,,33.5,111,4.26,7.35
2002,David Givens,Notre Dame,WR,73,217,,4.56,,40.5,126,4.13,6.82
2002,LaVar Glover,Cincinnati,CB,70,177,,4.59,11,37.0,117,4.29,7.18
2002,Jonathan Goodwin,Michigan,OG,75,318,,5.13,,,,,
2002,Lamar Gordon,North Dakota State,RB,73,214,,4.55,16,34.0,119,,
2002,Daniel Graham,Colorado,TE,75,248,,*4.64,,36.0,118,,
2002,Charles Grant,Georgia,DE,75,282,,*4.69,24,31.0,118,4.39,7.69
2002,Bobby Gray,Louisiana Tech,SS,73,209,,*4.66,24,,112,,
2002,Jarvis Green,Louisiana State,DE,75,272,,4.87,,31.0,109,4.25,7.52
2002,William Green,Boston College,RB,73,221,,4.60,27,42.0,121,,
2002,Andre Gurode,Colorado,OG,77,316,,5.34,,30.5,100,5.05,8.15
2002,Sean Guthrie,Boston College,DE,76,269,,4.88,28,,,,
2002,Carlos Hall,Arkansas,DE,76,259,,4.67,20,40.0,129,4.19,6.97
2002,Joe Hall,Kansas State,FB,73,293,,4.97,22,28.0,107,,
2002,Ryan Hannam,Northern Iowa,TE,75,251,,4.69,18,30.5,113,4.21,7.07
2002,Alan Harper,Fresno State,DT,74,295,,5.27,,30.5,104,4.64,
2002,Joey Harrington,Oregon,QB,76,215,32,4.89,,32.0,112,4.21,7.00
2002,Napoleon Harris,Northwestern,OLB,75,253,,4.55,27,34.0,115,4.44,7.15
2002,Quentin Harris,Syracuse,FS,73,216,,4.61,14,36.5,120,4.34,7.59
2002,Tyreo Harrison,Notre Dame,ILB,74,238,,4.87,,40.0,118,,7.24
2002,Herb Haygood,Michigan State,WR,73,193,,4.45,,33.0,114,4.26,6.65
2002,Verron Haynes,Georgia,FB,70,224,,4.78,25,31.5,117,4.08,7.27
2002,Ennis Haywood,Iowa State,RB,70,218,,4.76,12,35.0,112,4.14,7.08
2002,Jason Hebert,Rice,FS,73,190,,4.63,15,35.5,118,3.86,7.12
2002,Keith Heinrich,Sam Houston State (TX),TE,78,255,,4.77,21,35.0,120,4.10,6.87
2002,Eric Heitmann,Stanford,OG,76,305,,5.22,33,28.0,103,4.60,7.56
2002,John Henderson,Tennessee,DT,79,306,,*4.87,24,27.5,110,4.66,7.71
2002,Leonard Henry,East Carolina,RB,73,206,,4.57,26,35.0,113,4.29,7.11
2002,Artis Hicks,Memphis,OG,77,303,,5.08,22,29.5,104,4.64,7.85
2002,Maurice Hicks,North Carolina A&T,RB,70,200,,*4.64,19,,,,
2002,Charles Hill,Maryland,DT,74,293,,5.06,23,33.5,113,4.36,7.37
2002,Kahlil Hill,Iowa,WR,74,200,,4.65,,35.0,,,
2002,Matt Hill,Boise State,OT,78,300,,5.33,20,28.5,101,4.54,7.58
2002,Chris Hope,Florida State,FS,73,210,,4.58,28,,113,,
2002,Abdual Howard,Florida State,SS,73,209,,4.64,,,120,,
2002,Dameon Hunter,Utah,RB,71,219,,4.68,,30.5,113,,
2002,Javin Hunter,Notre Dame,WR,71,186,,4.47,,41.0,129,4.04,6.84
2002,Grant Irons,Notre Dame,DE,78,267,,4.96,19,40.5,119,4.38,7.27
2002,Ron Isreal,Notre Dame,SS,73,213,,*4.60,20,,121,,
2002,Bobby Jackson,Illinois,SS,73,216,,4.68,,34.5,125,4.16,7.01
2002,Quentin Jammer,Texas,CB,73,204,,*4.49,18,36.0,124,,
2002,Joseph Jefferson,Western Kentucky,CB,73,205,,4.39,8,39.5,121,4.01,6.84
2002,Dennis Johnson,Kentucky,DE,77,258,,4.82,17,35.5,119,4.36,7.21
2002,Emmett Johnson,Virginia Tech,WR,74,205,,4.45,,39.0,122,4.10,7.15
2002,Kyle Johnson,Syracuse,FB,73,242,,4.74,22,34.0,119,4.35,7.40
2002,Ron Johnson,Minnesota,WR,75,225,,*4.70,,34.5,118,4.02,7.12
2002,Doug Jolley,BYU,TE,76,251,,4.60,18,38.0,117,4.18,6.90
2002,Jermese Jones,Virginia,OT,78,337,,5.29,22,,,,
2002,Levi Jones,Arizona State,OT,78,304,,5.21,,,103,,
2002,Terry Jones,Alabama,TE,75,265,,4.79,20,33.5,111,4.43,7.43
2002,Eric Joyce,Tennessee State,CB,69,192,,4.53,11,40.5,115,3.97,6.81
2002,Brett Keisel,BYU,DE,77,279,,4.89,26,33.5,107,4.51,7.28
2002,Stephon Kelly,Winston-Salem State (NC),SS,75,212,,4.62,15,32.5,117,4.10,7.26
2002,Antwan Kirk-Hughes,Texas,OG,75,315,,5.43,,27.0,95,4.91,8.28
2002,Kurt Kittner,Illinois,QB,74,221,31,*4.86,,27.0,,4.50,7.34
2002,Kyle Kosier,Arizona State,OT,77,293,,5.09,24,29.5,108,4.49,7.34
2002,Antwan Lake,West Virginia,DE,76,286,,5.08,27,,,,
2002,Broderick Lancaster,Colorado State,OG,76,310,,*5.28,14,,,,
2002,Ben Leber,Kansas State,OLB,75,244,,4.62,20,32.5,114,4.25,6.75
2002,D.D. Lewis,Texas,ILB,73,235,,4.70,24,33.5,114,,
2002,Michael Lewis,Colorado,SS,73,211,,4.60,16,36.5,122,4.14,6.96
2002,Aaron Lockett,Kansas State,WR,68,155,,4.31,,35.0,119,4.11,6.84
2002,Omare Lowe,Washington,CB,73,196,,4.58,12,35.5,118,3.97,6.65
2002,Chris Luzar,Virginia,TE,79,270,,4.76,22,32.5,115,4.17,6.84
2002,Wesly Mallard,Oregon,SS,74,221,,4.49,22,41.0,122,4.07,6.81
2002,Marquand Manuel,Florida,SS,73,209,,*4.52,18,,,,
2002,Jamar Martin,Ohio State,FB,71,245,,4.89,23,32.0,108,4.34,7.53
2002,Lee Mays,Texas-El Paso,WR,73,190,,4.55,,32.5,119,4.17,7.06
2002,Jason McAddley,Alabama,WR,74,203,,4.47,,36.5,123,4.09,6.83
2002,Tango McCauley,Alabama State,OG,76,304,,5.32,29,31.0,104,4.78,7.90
2002,Eric McCoo,Penn State,RB,70,214,,*4.55,14,32.5,112,,
2002,Josh McCown,Sam Houston State (TX),QB,76,223,30,4.59,,38.5,120,3.90,6.85
2002,Ivory McCoy,Michigan State,TE,76,240,,4.59,25,35.0,113,4.24,7.30
2002,Curt McGill,Georgia,C,76,290,,5.07,30,,,,
2002,Jon McGraw,Kansas State,SS,75,208,,4.50,13,39.5,126,3.92,6.51
2002,Seth McKinney,Texas A&M,C,76,300,,4.97,23,33.5,105,4.51,7.36
2002,Randy McMichael,Georgia,TE,75,247,,4.88,18,29.5,112,4.28,7.56
2002,Terrence Metcalf,Mississippi,OT,76,318,,*5.31,28,,,,
2002,Ben Miller,Air Force,C,75,263,,4.92,18,37.5,114,4.46,7.28
2002,Dicenzo Miller,Mississippi State,RB,70,215,,4.93,8,31.0,107,4.39,7.25
2002,Freddie Milons,Alabama,WR,70,190,,4.51,,33.5,114,,6.84
2002,Dave Minnich,Washington State,RB,71,218,,4.66,12,33.5,117,,
2002,Mel Mitchell,Western Kentucky,FS,73,220,,4.55,15,35.0,128,4.15,7.00
2002,Quasim Mitchell,North Carolina A&T,OG,78,335,,5.29,22,26.0,,4.94,8.07
2002,Shannon Money,Arkansas,OG,76,295,,5.22,25,33.5,107,,
2002,Quincy Monk,North Carolina,ILB,76,250,,4.82,26,33.5,113,4.38,7.46
2002,Derrius Monroe,Virginia Tech,DE,76,269,,4.56,25,31.5,111,4.51,7.38
2002,Brandon Moore,Illinois,DT,75,293,,5.26,32,25.5,96,4.64,7.84
2002,Brandon Moore,Oklahoma,OLB,73,239,,*4.61,23,36.5,113,,
2002,Maurice Morris,Oregon,RB,73,208,,4.53,23,36.5,119,,
2002,Marquise Muldrow,Arizona State,OG,74,316,,5.31,29,25.5,98,4.80,8.12
2002,Larry Ned,San Diego State,RB,71,219,,4.62,15,34.5,120,,7.12
2002,David Neill,Nevada,QB,75,206,25,4.95,,30.0,108,4.44,7.28
2002,Kendall Newson,Middle Tennessee St,WR,74,200,,4.69,,33.5,117,4.27,6.87
2002,Josh Norman,Oklahoma,TE,74,236,,4.65,18,32.0,115,,
2002,J.T. O'Sullivan,Cal Davis,QB,74,223,35,4.88,,29.0,107,4.28,7.46
2002,Willie Offord,South Carolina,SS,74,215,,4.61,22,35.0,117,,
2002,Tony Okanlawon,Maryland,CB,71,185,,4.67,16,38.0,118,4.39,7.37
2002,Will Overstreet,Tennessee,DE,75,259,,4.65,21,32.5,116,4.31,7.37
2002,John Owens,Notre Dame,TE,75,265,,*4.77,21,38.5,117,,
2002,Melvin Paige,South Carolina,OG,77,314,,5.34,30,23.5,,,
2002,Anton Palepoi,UNLV,DE,75,279,,4.81,24,33.5,114,4.27,7.46
2002,Justin Peelle,Oregon,TE,77,255,,4.75,21,29.0,110,4.29,7.34
2002,Scott Peters,Arizona State,C,75,300,,5.07,36,33.5,97,4.69,7.68
2002,Adrian Peterson,Georgia Southern,RB,70,214,,4.68,14,34.0,119,4.60,7.59
2002,Jermaine Petty,Arkansas,ILB,75,261,,4.74,20,33.5,114,4.34,
2002,Jermaine Phillips,Georgia,FS,73,214,,4.66,18,31.5,115,,
2002,Dwayne Pierce,Louisiana State,OG,74,319,,5.50,,26.0,93,5.23,8.12
2002,Chester Pitts,San Diego State,OT,76,320,,5.22,,30.0,106,4.81,7.84
2002,Brian Poli-Dixon,UCLA,WR,77,210,,4.48,,,,,
2002,Monsanto Pope,Virginia,DT,76,295,,5.25,,,,,
2002,Mike Pucillo,Auburn,OG,76,317,,*5.31,26,,,,
2002,Zach Quaccia,Stanford,C,76,309,,5.37,23,26.5,93,4.60,7.90
2002,Patrick Ramsey,Tulane,QB,74,219,32,*5.24,,33.5,,4.09,7.12
2002,Antwaan Randle El,Indiana,WR,70,191,,4.49,,,,,
2002,Tellis Redmon,Minnesota,RB,71,210,,4.61,20,32.0,113,4.14,7.08
2002,Kris Richard,Southern California,CB,71,186,,4.47,10,39.5,120,4.15,
2002,Nick Rogers,Georgia Tech,OLB,74,251,,4.73,22,36.0,117,4.19,7.02
2002,Victor Rogers,Colorado,OG,78,331,,5.57,20,25.0,93,5.16,9.00
2002,Frank Romero,Oklahoma,OG,76,300,,5.30,22,27.5,88,4.79,7.66
2002,Robert Royal,Louisiana State,TE,77,253,,4.97,14,31.0,114,4.27,7.37
2002,Cliff Russell,Utah,WR,73,185,,4.36,,,,,
2002,Jake Schifino,Akron,WR,73,200,,4.49,,,,,
2002,Josh Scobey,Kansas State,RB,73,218,,4.42,21,40.5,124,3.93,6.96
2002,Greg Scott,Hampton,DE,76,268,,4.90,26,32.5,110,4.61,7.50
2002,Jason Scukanec,BYU,C,74,304,,5.33,30,29.0,100,4.59,7.87
2002,Josh Shaw,Michigan State,DT,75,279,,*5.08,22,,,,
2002,Rick Sherrod,West Virginia,FS,74,192,,4.62,,37.0,119,4.11,7.09
2002,Kendall Simmons,Auburn,OG,75,311,,5.30,24,28.5,98,4.71,7.84
2002,Ryan Sims,North Carolina,DT,76,311,,*5.09,27,,,,
2002,Bobby Sippio,Western Kentucky,CB,75,214,,4.69,12,37.0,123,4.20,6.78
2002,Derek Smith,Kentucky,TE,76,271,,4.90,16,28.5,112,4.38,7.46
2002,Raonall Smith,Washington State,OLB,74,244,,4.53,26,42.0,125,4.11,7.10
2002,Steve Smith,Oregon,SS,73,193,,4.62,,30.5,110,4.22,7.00
2002,Charles Stackhouse,Mississippi,FB,74,252,,4.93,20,29.0,111,4.53,7.63
2002,John Stamper,South Carolina,DE,76,265,,4.98,24,36.5,112,4.22,7.35
2002,Connor Stephens,Mississippi State,DE,77,256,,4.89,20,36.5,119,4.55,7.50
2002,Travis Stephens,Tennessee,RB,68,194,,4.60,15,32.0,121,,
2002,Dominique Stevenson,Tennessee,OLB,72,231,,*4.64,,32.5,,,
2002,Lawrence Story,Jackson State,WR,77,205,,4.63,,33.5,114,4.16,7.06
2002,Tim Stratton,Purdue,TE,76,251,,4.97,15,27.0,101,,
2002,Jashon Sykes,Colorado,OLB,75,236,,4.68,23,34.5,116,4.34,7.25
2002,Ed Ta'amu,Utah,OG,74,335,,5.30,28,29.0,,,
2002,Ben Taylor,Virginia Tech,ILB,74,236,,4.83,19,35.5,120,4.19,6.56
2002,Chester Taylor,Toledo,RB,71,213,,4.58,22,33.0,114,,
2002,Bryan Thomas,Alabama-Birmingham,DE,77,266,,4.47,33,34.5,,,
2002,Kevin Thomas,UNLV,CB,71,180,,4.64,10,35.0,122,,
2002,Lew Thomas,Vanderbilt,RB,73,213,,*4.59,17,36.0,115,4.21,6.87
2002,Robert Thomas,UCLA,OLB,73,229,,4.51,21,34.0,116,4.10,7.21
2002,Lamont Thompson,Washington State,FS,73,220,,4.59,12,33.5,120,,
2002,Josh Thornhill,Michigan State,ILB,74,243,,4.69,27,36.5,121,4.19,7.15
2002,David Thornton,North Carolina,OLB,74,236,,4.62,26,35.5,117,4.09,6.93
2002,Ryan Tolhurst,Richmond,WR,71,196,,4.49,,38.0,123,3.88,6.65
2002,Larry Tripplett,Washington,DT,74,305,,4.93,,30.0,102,4.35,
2002,Kurt Vollers,Notre Dame,OT,79,321,,5.36,30,30.5,,,
2002,Javon Walker,Florida State,WR,75,210,,4.38,,39.5,126,4.05,6.86
2002,Langston Walker,California,OT,80,344,,5.26,21,28.5,102,4.95,8.09
2002,Lenny Walls,Boston College,CB,76,192,,4.67,7,37.0,120,,
2002,Fred Weary,Tennessee,C,77,308,,5.37,34,32.0,104,4.63,7.68
2002,Anthony Weaver,Notre Dame,DT,76,296,,4.95,24,32.5,109,4.31,7.37
2002,Dante Wesley,Arkansas-Pine Bluff,CB,73,211,,4.43,15,35.0,116,4.22,7.25
2002,Brian Westbrook,Villanova,RB,69,200,,4.57,26,37.0,118,,7.09
2002,Greg White,Minnesota,DE,75,268,,4.90,20,31.5,114,4.36,7.40
2002,Brian Williams,North Carolina State,CB,73,207,,4.57,19,39.0,122,4.20,7.21
2002,Chad Williams,Southern Mississippi,SS,70,207,,4.58,20,36.5,121,,6.96
2002,Leveron Williams,Indiana,RB,75,224,,*4.66,16,,,,
2002,Mike Williams,Texas,OT,78,375,,*5.30,29,30.0,101,,
2002,Ricky Williams,Texas Tech,RB,67,190,,4.47,19,32.5,110,,
2002,Roosevelt Williams,Tuskegee,CB,73,204,,4.63,23,38.0,123,,
2002,Roy Williams,Oklahoma,SS,73,219,,4.53,13,30.5,115,,
2002,Tank Williams,Stanford,FS,75,222,,4.46,19,38.5,125,3.93,6.78
2002,Coy Wire,Stanford,SS,73,209,,*4.56,28,38.5,120,3.87,6.62
2002,Tracey Wistrom,Nebraska,TE,76,245,,4.92,17,33.5,114,4.10,7.09
2002,Will Witherspoon,Georgia,OLB,74,231,,4.68,25,38.0,122,4.21,7.09
2002,Chris Young,Georgia Tech,SS,73,210,,4.63,23,36.5,121,,
